person1&ImgN,person2&ImgN,distance,Retina on person1,Retina on person2,LightCNN on person1,LightCNN on person2
Isaiah_Washington&1,Isaiah_Washington&2,[0.5676689]
Jack_Grubman&1,Jack_Grubman&2,[0.2495687]
Jacques_Rogge&1,Jacques_Rogge&9,[0.3499592]
Jacques_Rogge&3,Jacques_Rogge&7,[0.33160257]
Jacques_Rogge&3,Jacques_Rogge&10,[0.2928996]
Jacques_Rogge&4,Jacques_Rogge&6,[0.30271506]
Jacques_Rogge&4,Jacques_Rogge&9,[0.40426946]
Jacques_Rogge&5,Jacques_Rogge&8,[0.45749605]
Jacques_Rogge&6,Jacques_Rogge&8,[0.28924084]
James_Caan&1,James_Caan&2,[0.39978206]
James_Caan&1,James_Caan&3,[0.34741592]
James_Caan&2,James_Caan&3,[0.37261105]
James_Jones&1,James_Jones&2,[0.55003667]
Jamling_Norgay&1,Jamling_Norgay&2,[0.33203638]
Janica_Kostelic&1,Janica_Kostelic&2,[0.45041597]
Jeanne_Moreau&1,Jeanne_Moreau&2,[0.2791143]
Jeffrey_Archer&1,Jeffrey_Archer&2,[0.5874727]
Jennifer_Garner&1,Jennifer_Garner&3,[0.45076597]
Jennifer_Garner&4,Jennifer_Garner&9,[0.5254561]
Jennifer_Garner&5,Jennifer_Garner&6,[0.35826248]
Jennifer_Garner&5,Jennifer_Garner&9,[0.31991196]
Jennifer_Garner&7,Jennifer_Garner&12,[0.29303765]
Jennifer_Garner&8,Jennifer_Garner&11,[0.43864387]
Jeremy_Greenstock&2,Jeremy_Greenstock&24,[0.30559278]
Jeremy_Greenstock&3,Jeremy_Greenstock&22,[0.5663735]
Jeremy_Greenstock&5,Jeremy_Greenstock&11,[0.4232121]
Jeremy_Greenstock&10,Jeremy_Greenstock&14,[0.33663875]
Jeremy_Greenstock&17,Jeremy_Greenstock&21,[0.4558547]
Jessica_Lange&1,Jessica_Lange&2,[0.5469058]
Jimmy_Carter&1,Jimmy_Carter&7,[0.502427]
Jimmy_Carter&4,Jimmy_Carter&6,[0.30475867]
Jimmy_Carter&5,Jimmy_Carter&8,[0.37835193]
Jimmy_Carter&6,Jimmy_Carter&7,[0.47719133]
Jodie_Foster&1,Jodie_Foster&2,[0.33645976]
John_Manley&1,John_Manley&6,[0.5645535]
John_Manley&2,John_Manley&5,[0.30483508]
John_McCain&2,John_McCain&3,[0.4444139]
John_McCain&3,John_McCain&7,[0.32283515]
John_McCain&6,John_McCain&7,[0.39949882]
John_Snow&3,John_Snow&15,[0.41160524]
John_Snow&4,John_Snow&16,[0.22471827]
John_Snow&9,John_Snow&11,[0.39417332]
Johnson_Panjaitan&1,Johnson_Panjaitan&2,[0.24865794]
Jorge_Castaneda&1,Jorge_Castaneda&2,[0.37071764]
Jose_Serra&1,Jose_Serra&9,[0.45181966]
Jose_Serra&2,Jose_Serra&8,[0.35274875]
Jose_Serra&3,Jose_Serra&5,[0.5538331]
Jose_Serra&3,Jose_Serra&7,[0.3809247]
Jose_Serra&6,Jose_Serra&9,[0.456959]
Jose_Theodore&1,Jose_Theodore&2,[0.4490925]
Joseph_Blatter&1,Joseph_Blatter&2,[0.6488986]
Joseph_Ralston&1,Joseph_Ralston&2,[0.46986514]
Juan_Pablo_Montoya&1,Juan_Pablo_Montoya&8,[0.63784146]
Juan_Pablo_Montoya&2,Juan_Pablo_Montoya&4,[0.30394602]
Juan_Pablo_Montoya&4,Juan_Pablo_Montoya&5,[0.7039693]
Julianna_Margulies&1,Julianna_Margulies&2,[0.3184086]
Justin_Guarini&1,Justin_Guarini&2,[0.56657016]
Justin_Guarini&2,Justin_Guarini&3,[0.30664062]
Justine_Henin&2,Justine_Henin&3,[0.6780022]
Kate_Winslet&1,Kate_Winslet&2,[0.5232862]
Kate_Winslet&1,Kate_Winslet&4,[0.47717714]
Kate_Winslet&2,Kate_Winslet&3,[0.5506766]
Kate_Winslet&2,Kate_Winslet&4,[0.6298264]
Kathy_Winters&1,Kathy_Winters&2,[0.11491191]
Kelvin_Sampson&1,Kelvin_Sampson&2,[0.44054657]
Kevin_Stallings&1,Kevin_Stallings&2,[0.40157938]
Kim_Jong-Il&2,Kim_Jong-Il&3,[0.17911083]
Kristin_Davis&1,Kristin_Davis&2,[0.17843628]
Kristin_Davis&2,Kristin_Davis&3,[0.25729722]
Lance_Armstrong&1,Lance_Armstrong&17,[0.40795332]
Lance_Armstrong&5,Lance_Armstrong&10,[0.6637809]
Lance_Armstrong&7,Lance_Armstrong&11,[0.5068011]
Lance_Armstrong&10,Lance_Armstrong&18,[0.4471929]
Lance_Armstrong&14,Lance_Armstrong&17,[0.6630045]
Laurent_Jalabert&1,Laurent_Jalabert&2,[0.69977665]
Lindsey_Graham&1,Lindsey_Graham&2,[0.31452572]
Lisa_Gottsegen&1,Lisa_Gottsegen&2,[0.25424194]
Lleyton_Hewitt&1,Lleyton_Hewitt&13,[0.33677864]
Lleyton_Hewitt&16,Lleyton_Hewitt&27,[0.31125146]
Lleyton_Hewitt&18,Lleyton_Hewitt&37,[0.42191696]
Lleyton_Hewitt&24,Lleyton_Hewitt&36,[0.37378716]
Luis_Ernesto_Derbez_Bautista&3,Luis_Ernesto_Derbez_Bautista&6,[0.43520647]
Mario_Dumont&1,Mario_Dumont&2,[0.5348003]
Mark_Wahlberg&1,Mark_Wahlberg&3,[0.6052772]
Mark_Wahlberg&2,Mark_Wahlberg&3,[0.589998]
Mark_Wahlberg&2,Mark_Wahlberg&4,[0.669564]
Marlene_Weingartner&1,Marlene_Weingartner&2,[0.7930998]
Martha_Bowen&1,Martha_Bowen&2,[0.37365043]
Martin_Cauchon&1,Martin_Cauchon&2,[0.16410524]
Martin_Hoellwarth&1,Martin_Hoellwarth&2,[0.63562524]
Martin_Sheen&1,Martin_Sheen&2,[0.2842381]
Matthew_Broderick&1,Matthew_Broderick&4,[0.47819364]
Matthew_Broderick&2,Matthew_Broderick&3,[0.3951205]
Mike_Krzyzewski&1,Mike_Krzyzewski&6,[0.48167706]
Mikhail_Gorbachev&1,Mikhail_Gorbachev&2,[0.40067804]
Monica_Bellucci&1,Monica_Bellucci&4,[0.36233056]
Monica_Bellucci&2,Monica_Bellucci&4,[0.44558167]
Naomi_Campbell&1,Naomi_Campbell&2,[0.28055775]
Nestor_Kirchner&3,Nestor_Kirchner&30,[0.43287086]
Nestor_Kirchner&12,Nestor_Kirchner&21,[0.37104893]
Nestor_Kirchner&17,Nestor_Kirchner&25,[0.4367348]
Nicolas_Lapentti&1,Nicolas_Lapentti&2,[0.28084135]
Noah_Wyle&2,Noah_Wyle&3,[0.31089914]
Nora_Bendijo&1,Nora_Bendijo&2,[0.6774643]
Nursultan_Nazarbayev&1,Nursultan_Nazarbayev&2,[0.59012175]
Pamela_Anderson&1,Pamela_Anderson&2,[0.28790617]
Pamela_Anderson&1,Pamela_Anderson&5,[0.45236295]
Patricia_Heaton&1,Patricia_Heaton&2,[0.32600898]
Patty_Schnyder&1,Patty_Schnyder&2,[0.4338559]
Patty_Schnyder&2,Patty_Schnyder&3,[0.43351728]
Patty_Schnyder&2,Patty_Schnyder&4,[0.3785938]
Patty_Schnyder&3,Patty_Schnyder&4,[0.38558245]
Paul_Bremer&6,Paul_Bremer&17,[0.4122767]
Paul_Bremer&7,Paul_Bremer&10,[0.30948925]
Paul_Bremer&9,Paul_Bremer&15,[0.27188545]
Paul_Bremer&14,Paul_Bremer&16,[0.27097774]
Paul_Sarbanes&1,Paul_Sarbanes&3,[0.40738612]
Paul_Sarbanes&2,Paul_Sarbanes&3,[0.45282483]
Paul_William_Hurley&1,Paul_William_Hurley&2,[0.3275255]
Pervez_Musharraf&1,Pervez_Musharraf&6,[0.41991442]
Pervez_Musharraf&2,Pervez_Musharraf&16,[0.3909489]
Pervez_Musharraf&3,Pervez_Musharraf&10,[0.4135573]
Pervez_Musharraf&4,Pervez_Musharraf&14,[0.37306345]
Pervez_Musharraf&5,Pervez_Musharraf&7,[0.6125369]
Pervez_Musharraf&5,Pervez_Musharraf&15,[0.642953]
Phil_Gramm&1,Phil_Gramm&2,[0.58908665]
Prince_Edward&1,Prince_Edward&2,[0.5764223]
Ricardo_Lagos&3,Ricardo_Lagos&12,[0.33697426]
Ricardo_Lagos&23,Ricardo_Lagos&27,[0.3512318]
Ricardo_Monasterio&1,Ricardo_Monasterio&2,[0.28495932]
Rich_Gannon&1,Rich_Gannon&2,[0.37635392]
Rick_Perry&1,Rick_Perry&4,[0.5263519]
Rick_Perry&1,Rick_Perry&5,[0.55325377]
Rick_Perry&2,Rick_Perry&4,[0.50741005]
Rick_Perry&3,Rick_Perry&4,[0.2929834]
Robert_Bonner&2,Robert_Bonner&3,[0.49390912]
Robert_Evans&2,Robert_Evans&3,[0.50199354]
Robert_Fico&1,Robert_Fico&2,[0.48179317]
Romano_Prodi&3,Romano_Prodi&5,[0.6368183]
Roy_Moore&2,Roy_Moore&5,[0.42229617]
Roy_Moore&3,Roy_Moore&6,[0.8770317]
Sachiko_Yamada&1,Sachiko_Yamada&2,[0.23874098]
Sachiko_Yamada&1,Sachiko_Yamada&4,[0.51022947]
Sachiko_Yamada&2,Sachiko_Yamada&3,[0.2232377]
Sachiko_Yamada&2,Sachiko_Yamada&4,[0.48802453]
Saeb_Erekat&1,Saeb_Erekat&2,[0.51954246]
Sam_Bith&1,Sam_Bith&2,[0.37068248]
Sam_Bith&1,Sam_Bith&3,[0.47833753]
Sam_Bith&2,Sam_Bith&3,[0.47740692]
Sean_Hayes&1,Sean_Hayes&2,[0.23468286]
Sergio_Garcia&1,Sergio_Garcia&2,[0.32710236]
Silvia_Farina_Elia&1,Silvia_Farina_Elia&2,[0.45194364]
Steve_Ballmer&1,Steve_Ballmer&2,[0.5479355]
Steve_Ballmer&1,Steve_Ballmer&3,[0.5998067]
Stockard_Channing&1,Stockard_Channing&3,[0.2868666]
Stockard_Channing&2,Stockard_Channing&3,[0.31709254]
Terry_McAuliffe&1,Terry_McAuliffe&2,[0.45445263]
Terry_McAuliffe&1,Terry_McAuliffe&3,[0.41255128]
Thomas_Rupprath&1,Thomas_Rupprath&3,[0.5468186]
Thomas_Rupprath&2,Thomas_Rupprath&3,[0.4310025]
Tom_Ridge&6,Tom_Ridge&16,[0.42949557]
Tom_Ridge&8,Tom_Ridge&25,[0.33587217]
Tom_Ridge&9,Tom_Ridge&26,[0.34196287]
Tom_Ridge&18,Tom_Ridge&22,[0.38811725]
Tommy_Haas&4,Tommy_Haas&5,[0.39592308]
Tommy_Thompson&1,Tommy_Thompson&2,[0.5941223]
Tommy_Thompson&1,Tommy_Thompson&7,[0.4730184]
Tommy_Thompson&2,Tommy_Thompson&8,[0.33789253]
Tommy_Thompson&4,Tommy_Thompson&8,[0.3636632]
Tommy_Thompson&6,Tommy_Thompson&9,[0.32579017]
Tomoko_Hagiwara&1,Tomoko_Hagiwara&2,[0.4890657]
Trent_Lott&1,Trent_Lott&2,[0.45187414]
Trent_Lott&2,Trent_Lott&3,[0.43198955]
Trent_Lott&2,Trent_Lott&8,[0.51070064]
Trent_Lott&6,Trent_Lott&11,[0.35339916]
Trent_Lott&7,Trent_Lott&10,[0.52863693]
Trent_Lott&8,Trent_Lott&16,[0.5489154]
Tsutomu_Takebe&1,Tsutomu_Takebe&2,[0.25812167]
Tyler_Hamilton&1,Tyler_Hamilton&2,[0.5782012]
Tyra_Banks&1,Tyra_Banks&2,[0.38984287]
Vaclav_Havel&2,Vaclav_Havel&4,[0.45873916]
Vaclav_Havel&2,Vaclav_Havel&5,[0.34937865]
Vaclav_Havel&2,Vaclav_Havel&6,[0.3400538]
Vaclav_Havel&4,Vaclav_Havel&9,[0.36911035]
Vaclav_Havel&5,Vaclav_Havel&7,[0.22200143]
Valerie_Harper&1,Valerie_Harper&2,[0.505674]
Vince_Carter&3,Vince_Carter&4,[0.5951096]
Vincent_Brooks&2,Vincent_Brooks&3,[0.3807578]
Vincent_Brooks&2,Vincent_Brooks&7,[0.26050365]
Vincent_Brooks&4,Vincent_Brooks&5,[0.5376631]
Vincent_Brooks&4,Vincent_Brooks&7,[0.48444903]
Vincent_Gallo&1,Vincent_Gallo&2,[0.5638668]
Vitali_Klitschko&1,Vitali_Klitschko&2,[0.47202408]
Vitali_Klitschko&3,Vitali_Klitschko&4,[0.44956404]
William_Macy&1,William_Macy&4,[0.28854573]
William_Macy&2,William_Macy&4,[0.5844263]
William_Macy&3,William_Macy&4,[0.13573009]
Woody_Allen&2,Woody_Allen&4,[0.52666116]
Woody_Allen&3,Woody_Allen&5,[0.432536]
Yukiko_Okudo&1,Yukiko_Okudo&2,[0.44298685]
Zico&1,Zico&2,[0.31237876]
Zico&2,Zico&3,[0.38727748]
Abdel_Madi_Shabneh&1,Dean_Barker&1,[0.45277447]
Abdel_Madi_Shabneh&1,Giancarlo_Fisichella&1,[0.44640636]
Abdel_Madi_Shabneh&1,Mikhail_Gorbachev&1,[0.5276422]
Abdul_Rahman&1,Portia_de_Rossi&1,[0.7000082]
Abel_Pacheco&1,Jong_Thae_Hwa&2,[0.5826018]
Abel_Pacheco&2,Jean-Francois_Lemounier&1,[0.52244157]
Afton_Smith&1,Dwayne_Wade&1,[0.6166669]
Ahmad_Jbarah&1,James_Comey&1,[0.5384251]
Akhmed_Zakayev&2,Donna_Morrissey&1,[0.5225358]
Alan_Dershowitz&1,Bertrand_Bonello&1,[0.5396195]
Alanis_Morissette&1,Martin_Cauchon&1,[0.65244025]
Alexander_Lukashenko&1,Heather_Chinnock&1,[0.61030716]
Alfonso_Cuaron&1,Jason_Priestley&1,[0.39810014]
Alfonso_Cuaron&1,Patty_Schnyder&2,[0.67726266]
Alfonso_Soriano&1,Bill_Nelson&2,[0.6881428]
Alfonso_Soriano&1,Julio_De_Brun&1,[0.7939197]
Alfonso_Soriano&1,Patty_Schnyder&3,[0.5788959]
Alonzo_Mourning&1,Cecilia_Cheung&1,[0.51022786]
Amber_Tamblyn&2,Benjamin_Netanyahu&1,[0.69897056]
Amporn_Falise&1,Joe_Pantoliano&1,[0.5238178]
Anders_Fogh_Rasmussen&2,Johnson_Panjaitan&2,[0.39931458]
Andre_Bucher&1,Joseph_Ralston&1,[0.7256442]
Andre_Bucher&1,Maria_Garcia&1,[0.47292668]
Andrew_Gilligan&1,Henry_Castellanos&1,[0.5873748]
Andrew_Shutley&1,Edmund_Stoiber&5,[0.6594683]
Andrew_Shutley&1,Mitchell_Swartz&1,[0.7982495]
Andrew_Shutley&1,Saeb_Erekat&2,[0.6921275]
Andy_Dick&1,Simon_Yam&1,[0.7469616]
Andy_Griffith&1,Osrat_Iosef&1,[0.8460579]
Andy_Wisecarver&1,Dimitar_Berbatov&1,[0.4705832]
Angela_Lansbury&1,Steven_Van_Zandt&1,[0.64373267]
Angela_Lansbury&2,John_Coomber&1,[0.5870589]
Ann_Veneman&6,Sergio_Garcia&2,[0.75223553]
Ann_Veneman&8,Ted_Williams&1,[0.66288614]
Annie-Jeanne_Reynaud&1,SJ_Twu&1,[0.59543633]
Anthony_Carter&1,Eliza_Dushku&1,[0.5387584]
Antonio_Cassano&1,Paul_Celluci&1,[0.64816415]
Anwar_Ibrahim&1,David_Alpay&1,[0.559767]
Armand_Sargen&1,Daryl_Sabara&1,[0.8627049]
Armand_Sargen&1,Kelvin_Sampson&3,[0.6506349]
Armand_Sargen&1,Lisa_Gottsegen&2,[0.7651583]
Atom_Egoyan&1,Bill_Stapleton&1,[0.6624922]
Atom_Egoyan&1,Janis_Ruth_Coulter&1,[0.7292263]
Barbara_Brezigar&2,Doris_Roberts&2,[0.56008244]
Barbara_Felt-Miller&1,Leticia_Dolera&1,[0.43197763]
Bart_Freundlich&1,Ernie_Grunfeld&1,[0.51573366]
Bart_Freundlich&1,Kirsten_Gilham&1,[0.672225]
Benjamin_Martinez&1,Garry_McCoy&1,[0.48562485]
Benjamin_Netanyahu&1,Maria_Callas&1,[0.7150234]
Benjamin_Netanyahu&5,Frank_Beamer&1,[0.6876401]
Bernard_Law&1,Liu_Xiaoqing&1,[0.5691365]
Bernard_Law&3,Valerie_Harper&2,[0.75492597]
Bertrand_Bonello&1,Jong_Thae_Hwa&2,[0.56455183]
Bill_Bradley&1,Chen_Tsai-chin&1,[0.5975505]
Bill_Bradley&1,Helen_Alvare&1,[0.5599413]
Bill_Elliott&1,Mary_Anne_Souza&1,[0.6065934]
Bill_Frist&5,Jimmy_Kimmel&2,[0.77895814]
Bill_Maher&1,Brad_Russ&1,[0.4186113]
Bill_Maher&1,Juliette_Binoche&1,[0.46383423]
Bill_Nelson&1,Kim_Jong-Il&3,[0.6597371]
Bill_Nelson&2,Gillian_Anderson&1,[0.41815734]
Bill_Stapleton&1,Sedigh_Barmak&1,[0.5409866]
Bill_Stapleton&1,Valerie_Harper&1,[0.4199881]
Billy_Bob_Thornton&1,Herb_Dhaliwal&1,[0.5122209]
Billy_Bob_Thornton&1,Nong_Duc_Manh&1,[0.67978555]
Bob_Alper&1,Kevin_Millwood&1,[0.6045105]
Bob_Graham&2,Dwayne_Wade&1,[0.59828377]
Bob_Petrino&1,Geraldine_Chaplin&4,[0.7221307]
Bob_Petrino&1,Jorge_Castaneda&1,[0.4576943]
Boris_Becker&4,Julianna_Margulies&2,[0.6082553]
Brad_Russ&1,Hana_Urushima&1,[0.62062156]
Brad_Russ&1,Romeo_Gigli&1,[0.65670824]
Brawley_King&1,Tom_Glavine&2,[0.5920429]
Brian_Griese&2,Jeffrey_Archer&2,[0.62506855]
Brian_Griese&2,Laura_Elena_Harring&1,[0.40806925]
Brian_Griese&2,Nicolas_Lapentti&2,[0.71513116]
Bryan_Adams&1,Michael_Kors&1,[0.5761324]
Bryan_Adams&1,Mohamed_Seineldin&1,[0.42342895]
Calbert_Cheaney&1,Ian_Smith&1,[0.6437287]
Calbert_Cheaney&1,Robert_Downey_Jr&1,[0.54895496]
Carl_Reiner&1,Hamid_Efendi&1,[0.6075077]
Carl_Reiner&2,John_Engler&1,[0.49966872]
Carl_Reiner&2,Prince_Rainier_III&1,[0.4734378]
Carl_Reiner&2,Tom_Glavine&2,[0.5047591]
Carlo_Azeglio_Ciampi&1,Francis_Ford_Coppola&1,[0.63733584]
Carlos_Arroyo&1,Shane_Phillips&1,[0.65352404]
Carlos_Paternina&1,Emily_Stevens&1,[0.74679995]
Carlos_Paternina&1,Paul_Sarbanes&1,[0.5377635]
Casey_Mears&1,Mike_Davis&1,[0.4822451]
Casey_Mears&1,Yukiko_Okudo&1,[0.5543715]
Cathy_Freeman&2,William_Martin&2,[0.6604475]
Cecilia_Cheung&1,Daryl_Parks&1,[0.7407237]
Cecilia_Cheung&1,Pascal_Affi_Nguessan&1,[0.57689726]
Chen_Tsai-chin&1,Dereck_Whittenburg&1,[0.65161055]
Chen_Tsai-chin&1,Mamdouh_Habib&1,[0.65820485]
Cho_Myung-kyun&1,David_Bell&1,[0.53099334]
Cho_Myung-kyun&1,Fernando_Sanz&1,[0.50206614]
Cho_Myung-kyun&1,Georgia_Giddings&1,[0.5681261]
Cho_Myung-kyun&1,Richard_Fine&1,[0.6381432]
Choi_Yun-yong&1,Chuck_Eidson&1,[0.57910943]
Chris_Dodd&1,Taylor_Twellman&1,[0.58188224]
Chris_Swecker&1,Tom_Vilsack&1,[0.46510136]
Christian_Lacroix&1,Laura_Elena_Harring&1,[0.5943732]
Christian_Lacroix&1,Ornella_Muti&1,[0.565247]
Chuck_Eidson&1,Sigourney_Weaver&1,[0.63543993]
Clare_Short&4,Don_Carcieri&1,[0.5067879]
Coco_dEste&1,Darvis_Patton&1,[0.92772704]
Coco_dEste&1,Melina_Kanakaredes&1,[0.6015169]
Coco_dEste&1,Tom_Rouen&1,[0.7393024]
Coleen_Rowley&1,Nong_Duc_Manh&1,[0.5855415]
Corinne_Coman&2,Frank_Beamer&1,[0.6998508]
Dale_Earnhardt_Jr&1,Nick_Reilly&1,[0.5285077]
Dario_Franchitti&1,Henry_Castellanos&1,[0.656439]
Darren_Campel&1,Hilary_McKay&1,[0.68533283]
Darvis_Patton&1,Gerard_Tronche&1,[0.71793175]
Darvis_Patton&1,William_Macy&4,[0.71821463]
Daryl_Parks&1,Guus_Hiddink&1,[0.5884545]
Daryl_Sabara&1,Nick_Reilly&1,[0.6765671]
Daryl_Sabara&1,Valentina_Tereshkova&1,[0.62718856]
Dave_Johnson&1,Howard_Stern&1,[0.78072715]
Dave_Tucker&1,Gary_Gitnick&1,[0.53544366]
David_Collenette&1,Salman_Khan&1,[0.63223386]
David_Westerfield&1,Stan_Kroenke&1,[0.63411224]
Dean_Jacek&1,Larry_Wilmore&1,[0.5160726]
Demi_Moore&2,Fred_Thompson&1,[0.60970557]
Demi_Moore&2,Linus_Roache&1,[0.5022526]
Dereck_Whittenburg&1,Lindsey_Graham&2,[0.6770499]
Dianne_Reeves&1,Larry_Wilmore&1,[0.46476388]
Dianne_Reeves&1,Romeo_Gigli&1,[0.63391495]
Don_Carcieri&1,Janica_Kostelic&1,[0.6942823]
Dora_Bakoyianni&1,Richard_Sambrook&2,[0.6307232]
Dora_Bakoyianni&1,Saeb_Erekat&2,[0.60929924]
Doris_Roberts&1,Nong_Duc_Manh&1,[0.66092205]
Doug_Wilson&1,Szu_Yu_Chen&1,[0.41647935]
Douglas_Gansler&1,Martin_Brooke&1,[0.5195198]
Douglas_Gansler&1,Ronald_Kadish&1,[0.63351536]
Dwayne_Wade&1,Mike_Farrar&1,[0.6478325]
Edward_Arsenault&1,Jim_Hardin&1,[0.5571767]
Einars_Repse&1,Minnie_Mendoza&1,[0.7100327]
