person1&ImgN,person2&ImgN,distance,Retina on person1,Retina on person2,LightCNN on person1,LightCNN on person2
Clare_Short&1,Clare_Short&3,[0.5227007]
Clare_Short&1,Clare_Short&4,[0.47024846]
Corinne_Coman&1,Corinne_Coman&2,[0.34951067]
Dai_Bachtiar&1,Dai_Bachtiar&2,[0.3975643]
Dale_Earnhardt_Jr&1,Dale_Earnhardt_Jr&3,[0.69448215]
David_Caruso&1,David_Caruso&2,[0.4660837]
Demi_Moore&1,Demi_Moore&3,[0.38352925]
Dick_Vermeil&1,Dick_Vermeil&2,[0.57884014]
Doris_Roberts&1,Doris_Roberts&2,[0.27950442]
Doris_Roberts&1,Doris_Roberts&3,[0.262572]
Drew_Barrymore&1,Drew_Barrymore&2,[0.64474237]
Edmund_Stoiber&4,Edmund_Stoiber&7,[0.45894754]
Edmund_Stoiber&5,Edmund_Stoiber&7,[0.47718728]
Edmund_Stoiber&7,Edmund_Stoiber&12,[0.6179415]
Edmund_Stoiber&9,Edmund_Stoiber&11,[0.6226595]
Elinor_Caplan&1,Elinor_Caplan&2,[0.5772078]
Emmanuelle_Beart&1,Emmanuelle_Beart&2,[0.344666]
Emmanuelle_Beart&1,Emmanuelle_Beart&3,[0.16049993]
Federico_Trillo&1,Federico_Trillo&2,[0.66745365]
Federico_Trillo&1,Federico_Trillo&3,[0.66775596]
Federico_Trillo&2,Federico_Trillo&3,[0.6162462]
Francis_Ford_Coppola&1,Francis_Ford_Coppola&2,[0.48998886]
Fred_Thompson&1,Fred_Thompson&2,[0.42409277]
Fred_Thompson&1,Fred_Thompson&3,[0.50879]
Fred_Thompson&2,Fred_Thompson&3,[0.35975015]
Garry_Trudeau&1,Garry_Trudeau&2,[0.3898604]
Gary_Williams&1,Gary_Williams&2,[0.44883096]
Gene_Robinson&1,Gene_Robinson&2,[0.6422285]
Gene_Robinson&1,Gene_Robinson&3,[0.5846425]
Gene_Robinson&2,Gene_Robinson&3,[0.54756725]
George_Galloway&1,George_Galloway&3,[0.54568976]
George_Galloway&2,George_Galloway&3,[0.25645566]
George_Galloway&2,George_Galloway&4,[0.6177547]
Geraldine_Chaplin&1,Geraldine_Chaplin&2,[0.31523144]
Geraldine_Chaplin&1,Geraldine_Chaplin&4,[0.33889353]
Geraldine_Chaplin&3,Geraldine_Chaplin&4,[0.14857638]
Gerardo_Gambala&1,Gerardo_Gambala&2,[0.4744628]
Gian_Marco&1,Gian_Marco&2,[0.37178373]
Gian_Marco&2,Gian_Marco&3,[0.50340194]
Gillian_Anderson&1,Gillian_Anderson&2,[0.576038]
Gordon_Brown&6,Gordon_Brown&9,[0.29293364]
Gordon_Brown&10,Gordon_Brown&13,[0.5481469]
Grant_Hackett&1,Grant_Hackett&2,[0.2763176]
Grant_Hackett&1,Grant_Hackett&3,[0.23279601]
Grant_Hackett&1,Grant_Hackett&5,[0.37911946]
Gray_Davis&7,Gray_Davis&22,[0.40410686]
Gray_Davis&21,Gray_Davis&26,[0.5000305]
Gregg_Popovich&1,Gregg_Popovich&5,[0.5250335]
Gregg_Popovich&3,Gregg_Popovich&4,[0.5882003]
Guy_Ritchie&1,Guy_Ritchie&2,[0.5739755]
Hamzah_Haz&1,Hamzah_Haz&2,[0.47198147]
Harbhajan_Singh&1,Harbhajan_Singh&2,[0.27267754]
Hootie_Johnson&1,Hootie_Johnson&2,[0.82442236]
Hugo_Chavez&2,Hugo_Chavez&27,[0.74960023]
Hugo_Chavez&27,Hugo_Chavez&53,[0.47458947]
Hugo_Chavez&36,Hugo_Chavez&51,[0.3575347]
Hugo_Chavez&41,Hugo_Chavez&50,[0.5792766]
Hugo_Chavez&45,Hugo_Chavez&56,[0.47842038]
Isaiah_Washington&1,Isaiah_Washington&2,[0.76646286]
Jack_Grubman&1,Jack_Grubman&2,[0.29057074]
Jacques_Rogge&1,Jacques_Rogge&9,[0.36635005]
Jacques_Rogge&3,Jacques_Rogge&7,[0.43832982]
Jacques_Rogge&3,Jacques_Rogge&10,[0.29191136]
Jacques_Rogge&4,Jacques_Rogge&6,[0.34172213]
Jacques_Rogge&4,Jacques_Rogge&9,[0.26332468]
Jacques_Rogge&5,Jacques_Rogge&8,[0.56538343]
Jacques_Rogge&6,Jacques_Rogge&8,[0.35020232]
James_Caan&1,James_Caan&2,[0.40485215]
James_Caan&1,James_Caan&3,[0.2955438]
James_Caan&2,James_Caan&3,[0.37864327]
James_Jones&1,James_Jones&2,[0.6592507]
Jamling_Norgay&1,Jamling_Norgay&2,[0.30257356]
Janica_Kostelic&1,Janica_Kostelic&2,[0.33839917]
Jeanne_Moreau&1,Jeanne_Moreau&2,[0.31157815]
Jeffrey_Archer&1,Jeffrey_Archer&2,[0.61065686]
Jennifer_Garner&1,Jennifer_Garner&3,[0.43051553]
Jennifer_Garner&4,Jennifer_Garner&9,[0.62636197]
Jennifer_Garner&5,Jennifer_Garner&6,[0.38538396]
Jennifer_Garner&5,Jennifer_Garner&9,[0.3063271]
Jennifer_Garner&7,Jennifer_Garner&12,[0.32365757]
Jennifer_Garner&8,Jennifer_Garner&11,[0.5339672]
Jeremy_Greenstock&2,Jeremy_Greenstock&24,[0.45312428]
Jeremy_Greenstock&3,Jeremy_Greenstock&22,[0.547264]
Jeremy_Greenstock&5,Jeremy_Greenstock&11,[0.4871047]
Jeremy_Greenstock&10,Jeremy_Greenstock&14,[0.39242542]
Jeremy_Greenstock&17,Jeremy_Greenstock&21,[0.52926314]
Jessica_Lange&1,Jessica_Lange&2,[0.5800242]
Jimmy_Carter&1,Jimmy_Carter&7,[0.49680448]
Jimmy_Carter&4,Jimmy_Carter&6,[0.32887864]
Jimmy_Carter&5,Jimmy_Carter&8,[0.43072695]
Jimmy_Carter&6,Jimmy_Carter&7,[0.39740312]
Jodie_Foster&1,Jodie_Foster&2,[0.3957948]
John_Manley&1,John_Manley&6,[0.59574074]
John_Manley&2,John_Manley&5,[0.36638933]
John_McCain&2,John_McCain&3,[0.5385422]
John_McCain&3,John_McCain&7,[0.41120732]
John_McCain&6,John_McCain&7,[0.36819267]
John_Snow&3,John_Snow&15,[0.5124785]
John_Snow&4,John_Snow&16,[0.4013012]
John_Snow&9,John_Snow&11,[0.62869614]
Johnson_Panjaitan&1,Johnson_Panjaitan&2,[0.24509549]
Jorge_Castaneda&1,Jorge_Castaneda&2,[0.4030832]
Jose_Serra&1,Jose_Serra&9,[0.43562502]
Jose_Serra&2,Jose_Serra&8,[0.34852034]
Jose_Serra&3,Jose_Serra&5,[0.5358705]
Jose_Serra&3,Jose_Serra&7,[0.4145646]
Jose_Serra&6,Jose_Serra&9,[0.41396677]
Jose_Theodore&1,Jose_Theodore&2,[0.50950706]
Joseph_Blatter&1,Joseph_Blatter&2,[0.80666816]
Joseph_Ralston&1,Joseph_Ralston&2,[0.54270375]
Juan_Pablo_Montoya&1,Juan_Pablo_Montoya&8,[0.6953405]
Juan_Pablo_Montoya&2,Juan_Pablo_Montoya&4,[0.41077405]
Juan_Pablo_Montoya&4,Juan_Pablo_Montoya&5,[0.7307393]
Julianna_Margulies&1,Julianna_Margulies&2,[0.27267098]
Justin_Guarini&1,Justin_Guarini&2,[0.6001549]
Justin_Guarini&2,Justin_Guarini&3,[0.23891497]
Justine_Henin&2,Justine_Henin&3,[0.61191946]
Kate_Winslet&1,Kate_Winslet&2,[0.4686926]
Kate_Winslet&1,Kate_Winslet&4,[0.4984967]
Kate_Winslet&2,Kate_Winslet&3,[0.49669397]
Kate_Winslet&2,Kate_Winslet&4,[0.7195545]
Kathy_Winters&1,Kathy_Winters&2,[0.11049658]
Kelvin_Sampson&1,Kelvin_Sampson&2,[0.4032181]
Kevin_Stallings&1,Kevin_Stallings&2,[0.5219573]
Kim_Jong-Il&2,Kim_Jong-Il&3,[0.15771997]
Kristin_Davis&1,Kristin_Davis&2,[0.15558183]
Kristin_Davis&2,Kristin_Davis&3,[0.29128003]
Lance_Armstrong&1,Lance_Armstrong&17,[0.42585087]
Lance_Armstrong&5,Lance_Armstrong&10,[0.71376926]
Lance_Armstrong&7,Lance_Armstrong&11,[0.42402983]
Lance_Armstrong&10,Lance_Armstrong&18,[0.58676964]
Lance_Armstrong&14,Lance_Armstrong&17,[0.60579276]
Laurent_Jalabert&1,Laurent_Jalabert&2,[0.61056256]
Lindsey_Graham&1,Lindsey_Graham&2,[0.28649044]
Lisa_Gottsegen&1,Lisa_Gottsegen&2,[0.30371106]
Lleyton_Hewitt&1,Lleyton_Hewitt&13,[0.49791646]
Lleyton_Hewitt&16,Lleyton_Hewitt&27,[0.30472606]
Lleyton_Hewitt&18,Lleyton_Hewitt&37,[0.50112325]
Lleyton_Hewitt&24,Lleyton_Hewitt&36,[0.36515725]
Luis_Ernesto_Derbez_Bautista&3,Luis_Ernesto_Derbez_Bautista&6,[0.47748142]
Mario_Dumont&1,Mario_Dumont&2,[0.5637438]
Mark_Wahlberg&1,Mark_Wahlberg&3,[0.7128155]
Mark_Wahlberg&2,Mark_Wahlberg&3,[0.7068999]
Mark_Wahlberg&2,Mark_Wahlberg&4,[0.789214]
Marlene_Weingartner&1,Marlene_Weingartner&2,[0.77755755]
Martha_Bowen&1,Martha_Bowen&2,[0.30126083]
Martin_Cauchon&1,Martin_Cauchon&2,[0.23691964]
Martin_Hoellwarth&1,Martin_Hoellwarth&2,[0.66052854]
Martin_Sheen&1,Martin_Sheen&2,[0.3078274]
Matthew_Broderick&1,Matthew_Broderick&4,[0.56680644]
Matthew_Broderick&2,Matthew_Broderick&3,[0.5166188]
Mike_Krzyzewski&1,Mike_Krzyzewski&6,[0.5209998]
Mikhail_Gorbachev&1,Mikhail_Gorbachev&2,[0.5133295]
Monica_Bellucci&1,Monica_Bellucci&4,[0.4496534]
Monica_Bellucci&2,Monica_Bellucci&4,[0.3826267]
Naomi_Campbell&1,Naomi_Campbell&2,[0.29435897]
Nestor_Kirchner&3,Nestor_Kirchner&30,[0.38523638]
Nestor_Kirchner&12,Nestor_Kirchner&21,[0.53967935]
Nestor_Kirchner&17,Nestor_Kirchner&25,[0.49245954]
Nicolas_Lapentti&1,Nicolas_Lapentti&2,[0.24978256]
Noah_Wyle&2,Noah_Wyle&3,[0.35662293]
Nora_Bendijo&1,Nora_Bendijo&2,[0.4373021]
Nursultan_Nazarbayev&1,Nursultan_Nazarbayev&2,[0.67669684]
Pamela_Anderson&1,Pamela_Anderson&2,[0.23946542]
Pamela_Anderson&1,Pamela_Anderson&5,[0.45009255]
Patricia_Heaton&1,Patricia_Heaton&2,[0.3533467]
Patty_Schnyder&1,Patty_Schnyder&2,[0.53129584]
Patty_Schnyder&2,Patty_Schnyder&3,[0.41621715]
Patty_Schnyder&2,Patty_Schnyder&4,[0.46971047]
Patty_Schnyder&3,Patty_Schnyder&4,[0.44963455]
Paul_Bremer&6,Paul_Bremer&17,[0.456429]
Paul_Bremer&7,Paul_Bremer&10,[0.28249574]
Paul_Bremer&9,Paul_Bremer&15,[0.30412126]
Paul_Bremer&14,Paul_Bremer&16,[0.31596655]
Paul_Sarbanes&1,Paul_Sarbanes&3,[0.511934]
Paul_Sarbanes&2,Paul_Sarbanes&3,[0.62168264]
Paul_William_Hurley&1,Paul_William_Hurley&2,[0.27558988]
Pervez_Musharraf&1,Pervez_Musharraf&6,[0.50267816]
Pervez_Musharraf&2,Pervez_Musharraf&16,[0.38203812]
Pervez_Musharraf&3,Pervez_Musharraf&10,[0.35018814]
Pervez_Musharraf&4,Pervez_Musharraf&14,[0.47520226]
Pervez_Musharraf&5,Pervez_Musharraf&7,[0.73701257]
Pervez_Musharraf&5,Pervez_Musharraf&15,[0.6662606]
Phil_Gramm&1,Phil_Gramm&2,[0.66808337]
Prince_Edward&1,Prince_Edward&2,[0.53460485]
Ricardo_Lagos&3,Ricardo_Lagos&12,[0.28391272]
Ricardo_Lagos&23,Ricardo_Lagos&27,[0.29458958]
Ricardo_Monasterio&1,Ricardo_Monasterio&2,[0.33038378]
Rich_Gannon&1,Rich_Gannon&2,[0.40253747]
Rick_Perry&1,Rick_Perry&4,[0.41303027]
Rick_Perry&1,Rick_Perry&5,[0.38142192]
Rick_Perry&2,Rick_Perry&4,[0.5611047]
Rick_Perry&3,Rick_Perry&4,[0.43393886]
Robert_Bonner&2,Robert_Bonner&3,[0.43457407]
Robert_Evans&2,Robert_Evans&3,[0.5492629]
Robert_Fico&1,Robert_Fico&2,[0.5808103]
Romano_Prodi&3,Romano_Prodi&5,[0.70219934]
Roy_Moore&2,Roy_Moore&5,[0.53695935]
Roy_Moore&3,Roy_Moore&6,[0.82214504]
Sachiko_Yamada&1,Sachiko_Yamada&2,[0.27620488]
Sachiko_Yamada&1,Sachiko_Yamada&4,[0.70385814]
Sachiko_Yamada&2,Sachiko_Yamada&3,[0.23856342]
Sachiko_Yamada&2,Sachiko_Yamada&4,[0.51988506]
Saeb_Erekat&1,Saeb_Erekat&2,[0.6569859]
Sam_Bith&1,Sam_Bith&2,[0.3468691]
Sam_Bith&1,Sam_Bith&3,[0.49614662]
Sam_Bith&2,Sam_Bith&3,[0.5840362]
Sean_Hayes&1,Sean_Hayes&2,[0.20156199]
Sergio_Garcia&1,Sergio_Garcia&2,[0.48438585]
Silvia_Farina_Elia&1,Silvia_Farina_Elia&2,[0.4655004]
Steve_Ballmer&1,Steve_Ballmer&2,[0.53001916]
Steve_Ballmer&1,Steve_Ballmer&3,[0.49200952]
Stockard_Channing&1,Stockard_Channing&3,[0.4580078]
Stockard_Channing&2,Stockard_Channing&3,[0.37887144]
Terry_McAuliffe&1,Terry_McAuliffe&2,[0.53665537]
Terry_McAuliffe&1,Terry_McAuliffe&3,[0.46561152]
Thomas_Rupprath&1,Thomas_Rupprath&3,[0.5887541]
Thomas_Rupprath&2,Thomas_Rupprath&3,[0.43751466]
Tom_Ridge&6,Tom_Ridge&16,[0.47616196]
Tom_Ridge&8,Tom_Ridge&25,[0.54118526]
Tom_Ridge&9,Tom_Ridge&26,[0.28449774]
Tom_Ridge&18,Tom_Ridge&22,[0.5320972]
Tommy_Haas&4,Tommy_Haas&5,[0.4780336]
Tommy_Thompson&1,Tommy_Thompson&2,[0.58068]
Tommy_Thompson&1,Tommy_Thompson&7,[0.5791067]
Tommy_Thompson&2,Tommy_Thompson&8,[0.37845767]
Tommy_Thompson&4,Tommy_Thompson&8,[0.28869176]
Tommy_Thompson&6,Tommy_Thompson&9,[0.47023916]
Tomoko_Hagiwara&1,Tomoko_Hagiwara&2,[0.53943753]
Trent_Lott&1,Trent_Lott&2,[0.55468607]
Trent_Lott&2,Trent_Lott&3,[0.46684426]
Trent_Lott&2,Trent_Lott&8,[0.6575326]
Trent_Lott&6,Trent_Lott&11,[0.33393228]
Trent_Lott&7,Trent_Lott&10,[0.54993033]
Trent_Lott&8,Trent_Lott&16,[0.59156597]
Tsutomu_Takebe&1,Tsutomu_Takebe&2,[0.29091597]
Tyler_Hamilton&1,Tyler_Hamilton&2,[0.535007]
Tyra_Banks&1,Tyra_Banks&2,[0.45850265]
Vaclav_Havel&2,Vaclav_Havel&4,[0.54974914]
Vaclav_Havel&2,Vaclav_Havel&5,[0.46167046]
Vaclav_Havel&2,Vaclav_Havel&6,[0.39197755]
Vaclav_Havel&4,Vaclav_Havel&9,[0.45582664]
Vaclav_Havel&5,Vaclav_Havel&7,[0.23678613]
Valerie_Harper&1,Valerie_Harper&2,[0.6021556]
Vince_Carter&3,Vince_Carter&4,[0.41806602]
Vincent_Brooks&2,Vincent_Brooks&3,[0.47814286]
Vincent_Brooks&2,Vincent_Brooks&7,[0.3286661]
Vincent_Brooks&4,Vincent_Brooks&5,[0.49957877]
Vincent_Brooks&4,Vincent_Brooks&7,[0.5935414]
Vincent_Gallo&1,Vincent_Gallo&2,[0.51748943]
Vitali_Klitschko&1,Vitali_Klitschko&2,[0.3932315]
Vitali_Klitschko&3,Vitali_Klitschko&4,[0.60591376]
William_Macy&1,William_Macy&4,[0.36211932]
William_Macy&2,William_Macy&4,[0.6527473]
William_Macy&3,William_Macy&4,[0.21187651]
Woody_Allen&2,Woody_Allen&4,[0.60648143]
Woody_Allen&3,Woody_Allen&5,[0.5024824]
Yukiko_Okudo&1,Yukiko_Okudo&2,[0.49292094]
Zico&1,Zico&2,[0.25262594]
Zico&2,Zico&3,[0.3643191]
Abdel_Madi_Shabneh&1,Dean_Barker&1,[0.49925202]
Abdel_Madi_Shabneh&1,Giancarlo_Fisichella&1,[0.64047784]
Abdel_Madi_Shabneh&1,Mikhail_Gorbachev&1,[0.69633746]
Abdul_Rahman&1,Portia_de_Rossi&1,[0.7476868]
Abel_Pacheco&1,Jong_Thae_Hwa&2,[0.4987496]
Abel_Pacheco&2,Jean-Francois_Lemounier&1,[0.56821465]
Afton_Smith&1,Dwayne_Wade&1,[0.57314515]
Ahmad_Jbarah&1,James_Comey&1,[0.7338116]
Akhmed_Zakayev&2,Donna_Morrissey&1,[0.587873]
Alan_Dershowitz&1,Bertrand_Bonello&1,[0.7402499]
Alanis_Morissette&1,Martin_Cauchon&1,[0.7025471]
Alexander_Lukashenko&1,Heather_Chinnock&1,[0.67749274]
Alfonso_Cuaron&1,Jason_Priestley&1,[0.6057526]
Alfonso_Cuaron&1,Patty_Schnyder&2,[0.7343677]
Alfonso_Soriano&1,Bill_Nelson&2,[0.74986184]
Alfonso_Soriano&1,Julio_De_Brun&1,[0.8599327]
Alfonso_Soriano&1,Patty_Schnyder&3,[0.63525784]
Alonzo_Mourning&1,Cecilia_Cheung&1,[0.55974615]
Amber_Tamblyn&2,Benjamin_Netanyahu&1,[0.66328186]
Amporn_Falise&1,Joe_Pantoliano&1,[0.83343107]
Anders_Fogh_Rasmussen&2,Johnson_Panjaitan&2,[0.54847515]
Andre_Bucher&1,Joseph_Ralston&1,[0.8428642]
Andre_Bucher&1,Maria_Garcia&1,[0.6476982]
Andrew_Gilligan&1,Henry_Castellanos&1,[0.5599445]
Andrew_Shutley&1,Edmund_Stoiber&5,[0.6961012]
Andrew_Shutley&1,Mitchell_Swartz&1,[0.78284967]
Andrew_Shutley&1,Saeb_Erekat&2,[0.8787837]
Andy_Dick&1,Simon_Yam&1,[0.9952169]
Andy_Griffith&1,Osrat_Iosef&1,[0.8725225]
Andy_Wisecarver&1,Dimitar_Berbatov&1,[0.67593145]
Angela_Lansbury&1,Steven_Van_Zandt&1,[0.66937923]
Angela_Lansbury&2,John_Coomber&1,[0.4641556]
Ann_Veneman&6,Sergio_Garcia&2,[0.74726796]
Ann_Veneman&8,Ted_Williams&1,[0.82014]
Annie-Jeanne_Reynaud&1,SJ_Twu&1,[0.6644814]
Anthony_Carter&1,Eliza_Dushku&1,[0.6094908]
Antonio_Cassano&1,Paul_Celluci&1,[0.71065426]
Anwar_Ibrahim&1,David_Alpay&1,[0.5645959]
Armand_Sargen&1,Daryl_Sabara&1,[0.8182242]
Armand_Sargen&1,Kelvin_Sampson&3,[0.6171917]
Armand_Sargen&1,Lisa_Gottsegen&2,[0.7399007]
Atom_Egoyan&1,Bill_Stapleton&1,[0.6973806]
Atom_Egoyan&1,Janis_Ruth_Coulter&1,[0.757272]
Barbara_Brezigar&2,Doris_Roberts&2,[0.50604326]
Barbara_Felt-Miller&1,Leticia_Dolera&1,[0.46807617]
Bart_Freundlich&1,Ernie_Grunfeld&1,[0.69385207]
Bart_Freundlich&1,Kirsten_Gilham&1,[0.7951843]
Benjamin_Martinez&1,Garry_McCoy&1,[0.6573448]
Benjamin_Netanyahu&1,Maria_Callas&1,[0.69045997]
Benjamin_Netanyahu&5,Frank_Beamer&1,[0.79527676]
Bernard_Law&1,Liu_Xiaoqing&1,[0.7013401]
Bernard_Law&3,Valerie_Harper&2,[0.9601357]
Bertrand_Bonello&1,Jong_Thae_Hwa&2,[0.8596475]
Bill_Bradley&1,Chen_Tsai-chin&1,[0.80922806]
Bill_Bradley&1,Helen_Alvare&1,[0.6257803]
Bill_Elliott&1,Mary_Anne_Souza&1,[0.6914803]
Bill_Frist&5,Jimmy_Kimmel&2,[0.7723722]
Bill_Maher&1,Brad_Russ&1,[0.7207216]
Bill_Maher&1,Juliette_Binoche&1,[0.52813375]
Bill_Nelson&1,Kim_Jong-Il&3,[0.7717585]
Bill_Nelson&2,Gillian_Anderson&1,[0.46286994]
Bill_Stapleton&1,Sedigh_Barmak&1,[0.5399986]
Bill_Stapleton&1,Valerie_Harper&1,[0.47371966]
Billy_Bob_Thornton&1,Herb_Dhaliwal&1,[0.62798303]
Billy_Bob_Thornton&1,Nong_Duc_Manh&1,[0.7696984]
Bob_Alper&1,Kevin_Millwood&1,[0.772079]
Bob_Graham&2,Dwayne_Wade&1,[0.7258087]
Bob_Petrino&1,Geraldine_Chaplin&4,[0.653242]
Bob_Petrino&1,Jorge_Castaneda&1,[0.5081541]
Boris_Becker&4,Julianna_Margulies&2,[0.4628386]
Brad_Russ&1,Hana_Urushima&1,[0.5666677]
Brad_Russ&1,Romeo_Gigli&1,[0.802042]
Brawley_King&1,Tom_Glavine&2,[0.79754734]
Brian_Griese&2,Jeffrey_Archer&2,[0.58155334]
Brian_Griese&2,Laura_Elena_Harring&1,[0.4853493]
Brian_Griese&2,Nicolas_Lapentti&2,[0.6378317]
Bryan_Adams&1,Michael_Kors&1,[0.78082466]
Bryan_Adams&1,Mohamed_Seineldin&1,[0.51444364]
Calbert_Cheaney&1,Ian_Smith&1,[0.76137435]
Calbert_Cheaney&1,Robert_Downey_Jr&1,[0.6506199]
Carl_Reiner&1,Hamid_Efendi&1,[0.6523526]
Carl_Reiner&2,John_Engler&1,[0.64776784]
Carl_Reiner&2,Prince_Rainier_III&1,[0.7710571]
Carl_Reiner&2,Tom_Glavine&2,[0.596193]
Carlo_Azeglio_Ciampi&1,Francis_Ford_Coppola&1,[0.7071863]
Carlos_Arroyo&1,Shane_Phillips&1,[0.52565885]
Carlos_Paternina&1,Emily_Stevens&1,[0.7611887]
Carlos_Paternina&1,Paul_Sarbanes&1,[0.5864846]
Casey_Mears&1,Mike_Davis&1,[0.39217257]
Casey_Mears&1,Yukiko_Okudo&1,[0.5877549]
Cathy_Freeman&2,William_Martin&2,[0.7162348]
Cecilia_Cheung&1,Daryl_Parks&1,[0.70811725]
Cecilia_Cheung&1,Pascal_Affi_Nguessan&1,[0.58966905]
Chen_Tsai-chin&1,Dereck_Whittenburg&1,[0.7327065]
Chen_Tsai-chin&1,Mamdouh_Habib&1,[0.74051714]
Cho_Myung-kyun&1,David_Bell&1,[0.54776394]
Cho_Myung-kyun&1,Fernando_Sanz&1,[0.6161014]
Cho_Myung-kyun&1,Georgia_Giddings&1,[0.5470408]
Cho_Myung-kyun&1,Richard_Fine&1,[0.8232975]
Choi_Yun-yong&1,Chuck_Eidson&1,[0.7098086]
Chris_Dodd&1,Taylor_Twellman&1,[0.9020682]
Chris_Swecker&1,Tom_Vilsack&1,[0.7078626]
Christian_Lacroix&1,Laura_Elena_Harring&1,[0.6918346]
Christian_Lacroix&1,Ornella_Muti&1,[0.57449806]
Chuck_Eidson&1,Sigourney_Weaver&1,[0.7160529]
Clare_Short&4,Don_Carcieri&1,[0.6329445]
Coco_dEste&1,Darvis_Patton&1,[0.7174013]
Coco_dEste&1,Melina_Kanakaredes&1,[0.6718087]
Coco_dEste&1,Tom_Rouen&1,[0.7136738]
Coleen_Rowley&1,Nong_Duc_Manh&1,[0.69278824]
Corinne_Coman&2,Frank_Beamer&1,[0.788645]
Dale_Earnhardt_Jr&1,Nick_Reilly&1,[0.51212776]
Dario_Franchitti&1,Henry_Castellanos&1,[0.60136545]
Darren_Campel&1,Hilary_McKay&1,[0.8272322]
Darvis_Patton&1,Gerard_Tronche&1,[0.64203167]
Darvis_Patton&1,William_Macy&4,[0.7098902]
Daryl_Parks&1,Guus_Hiddink&1,[0.6623033]
Daryl_Sabara&1,Nick_Reilly&1,[0.7459483]
Daryl_Sabara&1,Valentina_Tereshkova&1,[0.75956434]
Dave_Johnson&1,Howard_Stern&1,[1.0126041]
Dave_Tucker&1,Gary_Gitnick&1,[0.65121996]
David_Collenette&1,Salman_Khan&1,[0.8684186]
David_Westerfield&1,Stan_Kroenke&1,[0.7024144]
Dean_Jacek&1,Larry_Wilmore&1,[0.6661153]
Demi_Moore&2,Fred_Thompson&1,[0.7588562]
Demi_Moore&2,Linus_Roache&1,[0.6025522]
Dereck_Whittenburg&1,Lindsey_Graham&2,[0.6296107]
Dianne_Reeves&1,Larry_Wilmore&1,[0.51215076]
Dianne_Reeves&1,Romeo_Gigli&1,[0.8637701]
Don_Carcieri&1,Janica_Kostelic&1,[0.7001488]
Dora_Bakoyianni&1,Richard_Sambrook&2,[0.61780787]
Dora_Bakoyianni&1,Saeb_Erekat&2,[0.79977095]
Doris_Roberts&1,Nong_Duc_Manh&1,[0.88273007]
Doug_Wilson&1,Szu_Yu_Chen&1,[0.4868992]
Douglas_Gansler&1,Martin_Brooke&1,[0.5585876]
Douglas_Gansler&1,Ronald_Kadish&1,[0.63403165]
Dwayne_Wade&1,Mike_Farrar&1,[0.8520081]
Edward_Arsenault&1,Jim_Hardin&1,[0.6082595]
Einars_Repse&1,Minnie_Mendoza&1,[0.70262027]
