person1&ImgN,person2&ImgN,distance,Retina on person1,Retina on person2,LightCNN on person1,LightCNN on person2
Geraldine_Chaplin&1,Geraldine_Chaplin&4,[0.4534408]
Geraldine_Chaplin&3,Geraldine_Chaplin&4,[0.24765074]
Gerardo_Gambala&1,Gerardo_Gambala&2,[0.32297516]
Gian_Marco&1,Gian_Marco&2,[0.4401338]
Gian_Marco&2,Gian_Marco&3,[0.6338845]
Gillian_Anderson&1,Gillian_Anderson&2,[0.39108288]
Gordon_Brown&6,Gordon_Brown&9,[0.46789038]
Gordon_Brown&10,Gordon_Brown&13,[0.6606443]
Grant_Hackett&1,Grant_Hackett&2,[0.28243154]
Grant_Hackett&1,Grant_Hackett&3,[0.33716452]
Grant_Hackett&1,Grant_Hackett&5,[0.36519396]
Gray_Davis&7,Gray_Davis&22,[0.457932]
Gray_Davis&21,Gray_Davis&26,[0.46351296]
Gregg_Popovich&1,Gregg_Popovich&5,[0.44098037]
Gregg_Popovich&3,Gregg_Popovich&4,[0.59016764]
Guy_Ritchie&1,Guy_Ritchie&2,[0.58655477]
Hamzah_Haz&1,Hamzah_Haz&2,[0.5155894]
Harbhajan_Singh&1,Harbhajan_Singh&2,[0.50948733]
Hootie_Johnson&1,Hootie_Johnson&2,[0.6890849]
Hugo_Chavez&2,Hugo_Chavez&27,[0.57995915]
Hugo_Chavez&27,Hugo_Chavez&53,[0.46997178]
Hugo_Chavez&36,Hugo_Chavez&51,[0.42760062]
Hugo_Chavez&41,Hugo_Chavez&50,[0.33007503]
Hugo_Chavez&45,Hugo_Chavez&56,[0.41407037]
Isaiah_Washington&1,Isaiah_Washington&2,[0.6600224]
Jack_Grubman&1,Jack_Grubman&2,[0.30685002]
Jacques_Rogge&1,Jacques_Rogge&9,[0.40539622]
Jacques_Rogge&3,Jacques_Rogge&7,[0.4257598]
Jacques_Rogge&3,Jacques_Rogge&10,[0.39214075]
Jacques_Rogge&4,Jacques_Rogge&6,[0.34394187]
Jacques_Rogge&4,Jacques_Rogge&9,[0.3946166]
Jacques_Rogge&5,Jacques_Rogge&8,[0.5152139]
Jacques_Rogge&6,Jacques_Rogge&8,[0.44423515]
James_Caan&1,James_Caan&2,[0.37521267]
James_Caan&1,James_Caan&3,[0.39173263]
James_Caan&2,James_Caan&3,[0.40362042]
James_Jones&1,James_Jones&2,[0.619486]
Jamling_Norgay&1,Jamling_Norgay&2,[0.30250114]
Janica_Kostelic&1,Janica_Kostelic&2,[0.53197795]
Jeanne_Moreau&1,Jeanne_Moreau&2,[0.38316035]
Jeffrey_Archer&1,Jeffrey_Archer&2,[0.42503083]
Jennifer_Garner&1,Jennifer_Garner&3,[0.5529164]
Jennifer_Garner&4,Jennifer_Garner&9,[0.50208896]
Jennifer_Garner&5,Jennifer_Garner&6,[0.44064248]
Jennifer_Garner&5,Jennifer_Garner&9,[0.27838635]
Jennifer_Garner&7,Jennifer_Garner&12,[0.4699726]
Jennifer_Garner&8,Jennifer_Garner&11,[0.44546664]
Jeremy_Greenstock&2,Jeremy_Greenstock&24,[0.40913314]
Jeremy_Greenstock&3,Jeremy_Greenstock&22,[0.5980732]
Jeremy_Greenstock&5,Jeremy_Greenstock&11,[0.5049205]
Jeremy_Greenstock&10,Jeremy_Greenstock&14,[0.4876203]
Jeremy_Greenstock&17,Jeremy_Greenstock&21,[0.50257504]
Jessica_Lange&1,Jessica_Lange&2,[0.38426775]
Jimmy_Carter&1,Jimmy_Carter&7,[0.45866323]
Jimmy_Carter&4,Jimmy_Carter&6,[0.27764988]
Jimmy_Carter&5,Jimmy_Carter&8,[0.40921783]
Jimmy_Carter&6,Jimmy_Carter&7,[0.38880098]
Jodie_Foster&1,Jodie_Foster&2,[0.31468207]
John_Manley&1,John_Manley&6,[0.6584301]
John_Manley&2,John_Manley&5,[0.3779955]
John_McCain&2,John_McCain&3,[0.4838612]
John_McCain&3,John_McCain&7,[0.37264562]
John_McCain&6,John_McCain&7,[0.47617424]
John_Snow&3,John_Snow&15,[0.40135872]
John_Snow&4,John_Snow&16,[0.42650068]
John_Snow&9,John_Snow&11,[0.4279107]
Johnson_Panjaitan&1,Johnson_Panjaitan&2,[0.2332201]
Jorge_Castaneda&1,Jorge_Castaneda&2,[0.47093236]
Jose_Serra&1,Jose_Serra&9,[0.37272573]
Jose_Serra&2,Jose_Serra&8,[0.3831029]
Jose_Serra&3,Jose_Serra&5,[0.56751937]
Jose_Serra&3,Jose_Serra&7,[0.43967128]
Jose_Serra&6,Jose_Serra&9,[0.5631092]
Jose_Theodore&1,Jose_Theodore&2,[0.49301624]
Joseph_Blatter&1,Joseph_Blatter&2,[0.67033994]
Joseph_Ralston&1,Joseph_Ralston&2,[0.52223533]
Juan_Pablo_Montoya&1,Juan_Pablo_Montoya&8,[0.6534246]
Juan_Pablo_Montoya&2,Juan_Pablo_Montoya&4,[0.36755282]
Juan_Pablo_Montoya&4,Juan_Pablo_Montoya&5,[0.7723625]
Julianna_Margulies&1,Julianna_Margulies&2,[0.39243108]
Justin_Guarini&1,Justin_Guarini&2,[0.6438913]
Justin_Guarini&2,Justin_Guarini&3,[0.28431582]
Justine_Henin&2,Justine_Henin&3,[0.38199365]
Kate_Winslet&1,Kate_Winslet&2,[0.5759145]
Kate_Winslet&1,Kate_Winslet&4,[0.42563045]
Kate_Winslet&2,Kate_Winslet&3,[0.5023105]
Kate_Winslet&2,Kate_Winslet&4,[0.6184848]
Kathy_Winters&1,Kathy_Winters&2,[0.12027824]
Kelvin_Sampson&1,Kelvin_Sampson&2,[0.31736636]
Kevin_Stallings&1,Kevin_Stallings&2,[0.4123124]
Kim_Jong-Il&2,Kim_Jong-Il&3,[0.20989126]
Kristin_Davis&1,Kristin_Davis&2,[0.19439459]
Kristin_Davis&2,Kristin_Davis&3,[0.25418866]
Lance_Armstrong&1,Lance_Armstrong&17,[0.44143832]
Lance_Armstrong&5,Lance_Armstrong&10,[0.7442786]
Lance_Armstrong&7,Lance_Armstrong&11,[0.47282606]
Lance_Armstrong&10,Lance_Armstrong&18,[0.523616]
Lance_Armstrong&14,Lance_Armstrong&17,[0.71151936]
Laurent_Jalabert&1,Laurent_Jalabert&2,[0.42695832]
Lindsey_Graham&1,Lindsey_Graham&2,[0.39205897]
Lisa_Gottsegen&1,Lisa_Gottsegen&2,[0.25305343]
Lleyton_Hewitt&1,Lleyton_Hewitt&13,[0.31430268]
Lleyton_Hewitt&16,Lleyton_Hewitt&27,[0.31608158]
Lleyton_Hewitt&18,Lleyton_Hewitt&37,[0.45883965]
Lleyton_Hewitt&24,Lleyton_Hewitt&36,[0.464544]
Luis_Ernesto_Derbez_Bautista&3,Luis_Ernesto_Derbez_Bautista&6,[0.50920284]
Mario_Dumont&1,Mario_Dumont&2,[0.46839243]
Mark_Wahlberg&1,Mark_Wahlberg&3,[0.68962467]
Mark_Wahlberg&2,Mark_Wahlberg&3,[0.66912293]
Mark_Wahlberg&2,Mark_Wahlberg&4,[0.39512938]
Marlene_Weingartner&1,Marlene_Weingartner&2,[0.85226613]
Martha_Bowen&1,Martha_Bowen&2,[0.44872308]
Martin_Cauchon&1,Martin_Cauchon&2,[0.30677485]
Martin_Hoellwarth&1,Martin_Hoellwarth&2,[0.6712538]
Martin_Sheen&1,Martin_Sheen&2,[0.4043994]
Matthew_Broderick&1,Matthew_Broderick&4,[0.61394256]
Matthew_Broderick&2,Matthew_Broderick&3,[0.5011703]
Mike_Krzyzewski&1,Mike_Krzyzewski&6,[0.5343732]
Mikhail_Gorbachev&1,Mikhail_Gorbachev&2,[0.37782228]
Monica_Bellucci&1,Monica_Bellucci&4,[0.40384495]
Monica_Bellucci&2,Monica_Bellucci&4,[0.4791237]
Naomi_Campbell&1,Naomi_Campbell&2,[0.36140275]
Nestor_Kirchner&3,Nestor_Kirchner&30,[0.44855678]
Nestor_Kirchner&12,Nestor_Kirchner&21,[0.40969718]
Nestor_Kirchner&17,Nestor_Kirchner&25,[0.4027897]
Nicolas_Lapentti&1,Nicolas_Lapentti&2,[0.31550002]
Noah_Wyle&2,Noah_Wyle&3,[0.35083258]
Nora_Bendijo&1,Nora_Bendijo&2,[0.69652593]
Nursultan_Nazarbayev&1,Nursultan_Nazarbayev&2,[0.55255973]
Pamela_Anderson&1,Pamela_Anderson&2,[0.2857607]
Pamela_Anderson&1,Pamela_Anderson&5,[0.54104465]
Patricia_Heaton&1,Patricia_Heaton&2,[0.29289407]
Patty_Schnyder&1,Patty_Schnyder&2,[0.4492715]
Patty_Schnyder&2,Patty_Schnyder&3,[0.3749174]
Patty_Schnyder&2,Patty_Schnyder&4,[0.28027314]
Patty_Schnyder&3,Patty_Schnyder&4,[0.33541405]
Paul_Bremer&6,Paul_Bremer&17,[0.41337132]
Paul_Bremer&7,Paul_Bremer&10,[0.26071322]
Paul_Bremer&9,Paul_Bremer&15,[0.30032086]
Paul_Bremer&14,Paul_Bremer&16,[0.33894312]
Paul_Sarbanes&1,Paul_Sarbanes&3,[0.563278]
Paul_Sarbanes&2,Paul_Sarbanes&3,[0.2884192]
Paul_William_Hurley&1,Paul_William_Hurley&2,[0.3635565]
Pervez_Musharraf&1,Pervez_Musharraf&6,[0.4588632]
Pervez_Musharraf&2,Pervez_Musharraf&16,[0.36286366]
Pervez_Musharraf&3,Pervez_Musharraf&10,[0.4204942]
Pervez_Musharraf&4,Pervez_Musharraf&14,[0.3915547]
Pervez_Musharraf&5,Pervez_Musharraf&7,[0.57516724]
Pervez_Musharraf&5,Pervez_Musharraf&15,[0.5839129]
Phil_Gramm&1,Phil_Gramm&2,[0.5788285]
Prince_Edward&1,Prince_Edward&2,[0.6101502]
Ricardo_Lagos&3,Ricardo_Lagos&12,[0.37844133]
Ricardo_Lagos&23,Ricardo_Lagos&27,[0.41645706]
Ricardo_Monasterio&1,Ricardo_Monasterio&2,[0.33999467]
Rich_Gannon&1,Rich_Gannon&2,[0.4595871]
Rick_Perry&1,Rick_Perry&4,[0.5495912]
Rick_Perry&1,Rick_Perry&5,[0.46097475]
Rick_Perry&2,Rick_Perry&4,[0.43836677]
Rick_Perry&3,Rick_Perry&4,[0.361596]
Robert_Bonner&2,Robert_Bonner&3,[0.45732433]
Robert_Evans&2,Robert_Evans&3,[0.45153713]
Robert_Fico&1,Robert_Fico&2,[0.50937116]
Romano_Prodi&3,Romano_Prodi&5,[0.6567702]
Roy_Moore&2,Roy_Moore&5,[0.5236778]
Roy_Moore&3,Roy_Moore&6,[0.56134534]
Sachiko_Yamada&1,Sachiko_Yamada&2,[0.2362026]
Sachiko_Yamada&1,Sachiko_Yamada&4,[0.43123096]
Sachiko_Yamada&2,Sachiko_Yamada&3,[0.31196052]
Sachiko_Yamada&2,Sachiko_Yamada&4,[0.3316514]
Saeb_Erekat&1,Saeb_Erekat&2,[0.55608296]
Sam_Bith&1,Sam_Bith&2,[0.3368554]
Sam_Bith&1,Sam_Bith&3,[0.49835825]
Sam_Bith&2,Sam_Bith&3,[0.5503096]
Sean_Hayes&1,Sean_Hayes&2,[0.3459754]
Sergio_Garcia&1,Sergio_Garcia&2,[0.4324265]
Silvia_Farina_Elia&1,Silvia_Farina_Elia&2,[0.4432811]
Steve_Ballmer&1,Steve_Ballmer&2,[0.5853254]
Steve_Ballmer&1,Steve_Ballmer&3,[0.73530304]
Stockard_Channing&1,Stockard_Channing&3,[0.35020196]
Stockard_Channing&2,Stockard_Channing&3,[0.28573442]
Terry_McAuliffe&1,Terry_McAuliffe&2,[0.45032626]
Terry_McAuliffe&1,Terry_McAuliffe&3,[0.592992]
Thomas_Rupprath&1,Thomas_Rupprath&3,[0.5121835]
Thomas_Rupprath&2,Thomas_Rupprath&3,[0.45842505]
Tom_Ridge&6,Tom_Ridge&16,[0.4933089]
Tom_Ridge&8,Tom_Ridge&25,[0.44405812]
Tom_Ridge&9,Tom_Ridge&26,[0.36899912]
Tom_Ridge&18,Tom_Ridge&22,[0.47079825]
Tommy_Haas&4,Tommy_Haas&5,[0.5448336]
Tommy_Thompson&1,Tommy_Thompson&2,[0.42199755]
Tommy_Thompson&1,Tommy_Thompson&7,[0.51370156]
Tommy_Thompson&2,Tommy_Thompson&8,[0.3832264]
Tommy_Thompson&4,Tommy_Thompson&8,[0.36564612]
Tommy_Thompson&6,Tommy_Thompson&9,[0.45969415]
Tomoko_Hagiwara&1,Tomoko_Hagiwara&2,[0.41377258]
Trent_Lott&1,Trent_Lott&2,[0.563285]
Trent_Lott&2,Trent_Lott&3,[0.42141974]
Trent_Lott&2,Trent_Lott&8,[0.5037018]
Trent_Lott&6,Trent_Lott&11,[0.40067798]
Trent_Lott&7,Trent_Lott&10,[0.7100947]
Trent_Lott&8,Trent_Lott&16,[0.59583354]
Tsutomu_Takebe&1,Tsutomu_Takebe&2,[0.3532455]
Tyler_Hamilton&1,Tyler_Hamilton&2,[0.5503834]
Tyra_Banks&1,Tyra_Banks&2,[0.403041]
Vaclav_Havel&2,Vaclav_Havel&4,[0.47915864]
Vaclav_Havel&2,Vaclav_Havel&5,[0.55178]
Vaclav_Havel&2,Vaclav_Havel&6,[0.49539828]
Vaclav_Havel&4,Vaclav_Havel&9,[0.37490463]
Vaclav_Havel&5,Vaclav_Havel&7,[0.35349786]
Valerie_Harper&1,Valerie_Harper&2,[0.5603609]
Vince_Carter&3,Vince_Carter&4,[0.57010424]
Vincent_Brooks&2,Vincent_Brooks&3,[0.28809822]
Vincent_Brooks&2,Vincent_Brooks&7,[0.2134406]
Vincent_Brooks&4,Vincent_Brooks&5,[0.616828]
Vincent_Brooks&4,Vincent_Brooks&7,[0.5526154]
Vincent_Gallo&1,Vincent_Gallo&2,[0.39322984]
Vitali_Klitschko&1,Vitali_Klitschko&2,[0.5486642]
Vitali_Klitschko&3,Vitali_Klitschko&4,[0.47024095]
William_Macy&1,William_Macy&4,[0.26004577]
William_Macy&2,William_Macy&4,[0.6146325]
William_Macy&3,William_Macy&4,[0.13988584]
Woody_Allen&2,Woody_Allen&4,[0.5362214]
Woody_Allen&3,Woody_Allen&5,[0.4774462]
Yukiko_Okudo&1,Yukiko_Okudo&2,[0.39088047]
Zico&1,Zico&2,[0.33935726]
Zico&2,Zico&3,[0.30362952]
Abdel_Madi_Shabneh&1,Dean_Barker&1,[0.5066351]
Abdel_Madi_Shabneh&1,Giancarlo_Fisichella&1,[0.5143266]
Abdel_Madi_Shabneh&1,Mikhail_Gorbachev&1,[0.6500554]
Abdul_Rahman&1,Portia_de_Rossi&1,[0.7390813]
Abel_Pacheco&1,Jong_Thae_Hwa&2,[0.5887543]
Abel_Pacheco&2,Jean-Francois_Lemounier&1,[0.5104093]
Afton_Smith&1,Dwayne_Wade&1,[0.5971721]
Ahmad_Jbarah&1,James_Comey&1,[0.5694013]
Akhmed_Zakayev&2,Donna_Morrissey&1,[0.69111204]
Alan_Dershowitz&1,Bertrand_Bonello&1,[0.7404631]
Alanis_Morissette&1,Martin_Cauchon&1,[0.64804816]
Alexander_Lukashenko&1,Heather_Chinnock&1,[0.8294461]
Alfonso_Cuaron&1,Jason_Priestley&1,[0.49980074]
Alfonso_Cuaron&1,Patty_Schnyder&2,[0.8001101]
Alfonso_Soriano&1,Bill_Nelson&2,[0.73139226]
Alfonso_Soriano&1,Julio_De_Brun&1,[0.78848034]
Alfonso_Soriano&1,Patty_Schnyder&3,[0.64976615]
Alonzo_Mourning&1,Cecilia_Cheung&1,[0.5314704]
Amber_Tamblyn&2,Benjamin_Netanyahu&1,[0.6216545]
Amporn_Falise&1,Joe_Pantoliano&1,[0.6203822]
Anders_Fogh_Rasmussen&2,Johnson_Panjaitan&2,[0.42308438]
Andre_Bucher&1,Joseph_Ralston&1,[0.8438706]
Andre_Bucher&1,Maria_Garcia&1,[0.6283461]
Andrew_Gilligan&1,Henry_Castellanos&1,[0.68165857]
Andrew_Shutley&1,Edmund_Stoiber&5,[0.6517197]
Andrew_Shutley&1,Mitchell_Swartz&1,[0.670372]
Andrew_Shutley&1,Saeb_Erekat&2,[0.7191483]
Andy_Dick&1,Simon_Yam&1,[0.6473968]
Andy_Griffith&1,Osrat_Iosef&1,[0.58779967]
Andy_Wisecarver&1,Dimitar_Berbatov&1,[0.52713615]
Angela_Lansbury&1,Steven_Van_Zandt&1,[0.7370099]
Angela_Lansbury&2,John_Coomber&1,[0.6311637]
Ann_Veneman&6,Sergio_Garcia&2,[0.698775]
Ann_Veneman&8,Ted_Williams&1,[0.8046297]
Annie-Jeanne_Reynaud&1,SJ_Twu&1,[0.63668126]
Anthony_Carter&1,Eliza_Dushku&1,[0.5523397]
Antonio_Cassano&1,Paul_Celluci&1,[0.65406704]
Anwar_Ibrahim&1,David_Alpay&1,[0.62323]
Armand_Sargen&1,Daryl_Sabara&1,[0.6910971]
Armand_Sargen&1,Kelvin_Sampson&3,[0.67735356]
Armand_Sargen&1,Lisa_Gottsegen&2,[0.5664004]
Atom_Egoyan&1,Bill_Stapleton&1,[0.6554365]
Atom_Egoyan&1,Janis_Ruth_Coulter&1,[0.6351095]
Barbara_Brezigar&2,Doris_Roberts&2,[0.51088953]
Barbara_Felt-Miller&1,Leticia_Dolera&1,[0.39063406]
Bart_Freundlich&1,Ernie_Grunfeld&1,[0.53327805]
Bart_Freundlich&1,Kirsten_Gilham&1,[0.4990316]
Benjamin_Martinez&1,Garry_McCoy&1,[0.6066034]
Benjamin_Netanyahu&1,Maria_Callas&1,[0.66296834]
Benjamin_Netanyahu&5,Frank_Beamer&1,[0.60109687]
Bernard_Law&1,Liu_Xiaoqing&1,[0.67356557]
Bernard_Law&3,Valerie_Harper&2,[0.89023226]
Bertrand_Bonello&1,Jong_Thae_Hwa&2,[0.74000436]
Bill_Bradley&1,Chen_Tsai-chin&1,[0.5263305]
Bill_Bradley&1,Helen_Alvare&1,[0.63246715]
Bill_Elliott&1,Mary_Anne_Souza&1,[0.5960344]
Bill_Frist&5,Jimmy_Kimmel&2,[0.55214065]
Bill_Maher&1,Brad_Russ&1,[0.5290988]
Bill_Maher&1,Juliette_Binoche&1,[0.4487918]
Bill_Nelson&1,Kim_Jong-Il&3,[0.6473868]
Bill_Nelson&2,Gillian_Anderson&1,[0.60993826]
Bill_Stapleton&1,Sedigh_Barmak&1,[0.48863208]
Bill_Stapleton&1,Valerie_Harper&1,[0.48536682]
Billy_Bob_Thornton&1,Herb_Dhaliwal&1,[0.59144604]
Billy_Bob_Thornton&1,Nong_Duc_Manh&1,[0.62478787]
Bob_Alper&1,Kevin_Millwood&1,[0.47223818]
Bob_Graham&2,Dwayne_Wade&1,[0.5846263]
Bob_Petrino&1,Geraldine_Chaplin&4,[0.66498315]
Bob_Petrino&1,Jorge_Castaneda&1,[0.47437406]
Boris_Becker&4,Julianna_Margulies&2,[0.59320474]
Brad_Russ&1,Hana_Urushima&1,[0.5554025]
Brad_Russ&1,Romeo_Gigli&1,[0.57983744]
Brawley_King&1,Tom_Glavine&2,[0.65010464]
Brian_Griese&2,Jeffrey_Archer&2,[0.58862215]
Brian_Griese&2,Laura_Elena_Harring&1,[0.43348283]
Brian_Griese&2,Nicolas_Lapentti&2,[0.59033453]
Bryan_Adams&1,Michael_Kors&1,[0.5827267]
Bryan_Adams&1,Mohamed_Seineldin&1,[0.47747636]
Calbert_Cheaney&1,Ian_Smith&1,[0.67662185]
Calbert_Cheaney&1,Robert_Downey_Jr&1,[0.64505064]
Carl_Reiner&1,Hamid_Efendi&1,[0.5994115]
Carl_Reiner&2,John_Engler&1,[0.59061766]
Carl_Reiner&2,Prince_Rainier_III&1,[0.5924027]
Carl_Reiner&2,Tom_Glavine&2,[0.58558756]
Carlo_Azeglio_Ciampi&1,Francis_Ford_Coppola&1,[0.72800493]
Carlos_Arroyo&1,Shane_Phillips&1,[0.6364844]
Carlos_Paternina&1,Emily_Stevens&1,[0.66926664]
Carlos_Paternina&1,Paul_Sarbanes&1,[0.51160026]
Casey_Mears&1,Mike_Davis&1,[0.6042789]
Casey_Mears&1,Yukiko_Okudo&1,[0.5307081]
Cathy_Freeman&2,William_Martin&2,[0.6420726]
Cecilia_Cheung&1,Daryl_Parks&1,[0.6780606]
Cecilia_Cheung&1,Pascal_Affi_Nguessan&1,[0.6003367]
Chen_Tsai-chin&1,Dereck_Whittenburg&1,[0.56528866]
Chen_Tsai-chin&1,Mamdouh_Habib&1,[0.65000504]
Cho_Myung-kyun&1,David_Bell&1,[0.57208526]
Cho_Myung-kyun&1,Fernando_Sanz&1,[0.60489047]
Cho_Myung-kyun&1,Georgia_Giddings&1,[0.5046839]
Cho_Myung-kyun&1,Richard_Fine&1,[0.63078725]
Choi_Yun-yong&1,Chuck_Eidson&1,[0.6282182]
Chris_Dodd&1,Taylor_Twellman&1,[0.7128481]
Chris_Swecker&1,Tom_Vilsack&1,[0.5386623]
Christian_Lacroix&1,Laura_Elena_Harring&1,[0.5110093]
Christian_Lacroix&1,Ornella_Muti&1,[0.51553726]
Chuck_Eidson&1,Sigourney_Weaver&1,[0.6868936]
Clare_Short&4,Don_Carcieri&1,[0.5271305]
Coco_dEste&1,Darvis_Patton&1,[0.90279186]
Coco_dEste&1,Melina_Kanakaredes&1,[0.5389906]
Coco_dEste&1,Tom_Rouen&1,[0.764012]
Coleen_Rowley&1,Nong_Duc_Manh&1,[0.5153337]
Corinne_Coman&2,Frank_Beamer&1,[0.6698359]
Dale_Earnhardt_Jr&1,Nick_Reilly&1,[0.5977523]
Dario_Franchitti&1,Henry_Castellanos&1,[0.70409244]
Darren_Campel&1,Hilary_McKay&1,[0.6817801]
Darvis_Patton&1,Gerard_Tronche&1,[0.6469005]
Darvis_Patton&1,William_Macy&4,[0.7575944]
Daryl_Parks&1,Guus_Hiddink&1,[0.5615777]
Daryl_Sabara&1,Nick_Reilly&1,[0.7794758]
Daryl_Sabara&1,Valentina_Tereshkova&1,[0.68427205]
Dave_Johnson&1,Howard_Stern&1,[0.6284702]
Dave_Tucker&1,Gary_Gitnick&1,[0.5950196]
David_Collenette&1,Salman_Khan&1,[0.67297447]
David_Westerfield&1,Stan_Kroenke&1,[0.6502538]
Dean_Jacek&1,Larry_Wilmore&1,[0.60228384]
Demi_Moore&2,Fred_Thompson&1,[0.7526233]
Demi_Moore&2,Linus_Roache&1,[0.60342264]
Dereck_Whittenburg&1,Lindsey_Graham&2,[0.7438255]
Dianne_Reeves&1,Larry_Wilmore&1,[0.575379]
Dianne_Reeves&1,Romeo_Gigli&1,[0.5957016]
Don_Carcieri&1,Janica_Kostelic&1,[0.55656374]
Dora_Bakoyianni&1,Richard_Sambrook&2,[0.5681198]
Dora_Bakoyianni&1,Saeb_Erekat&2,[0.58211017]
Doris_Roberts&1,Nong_Duc_Manh&1,[0.60267913]
Doug_Wilson&1,Szu_Yu_Chen&1,[0.4893213]
Douglas_Gansler&1,Martin_Brooke&1,[0.5841249]
Douglas_Gansler&1,Ronald_Kadish&1,[0.5449137]
Dwayne_Wade&1,Mike_Farrar&1,[0.7091737]
Edward_Arsenault&1,Jim_Hardin&1,[0.5501696]
Einars_Repse&1,Minnie_Mendoza&1,[0.6790061]
