person1&ImgN,person2&ImgN,distance,Retina on person1,Retina on person2,LightCNN on person1,LightCNN on person2
Gray_Davis&21,Gray_Davis&26,[0.4168687]
Gregg_Popovich&1,Gregg_Popovich&5,[0.5679401]
Gregg_Popovich&3,Gregg_Popovich&4,[0.5668419]
Guy_Ritchie&1,Guy_Ritchie&2,[0.62461257]
Hamzah_Haz&1,Hamzah_Haz&2,[0.43152452]
Harbhajan_Singh&1,Harbhajan_Singh&2,[0.31677437]
Hootie_Johnson&1,Hootie_Johnson&2,[0.7405293]
Hugo_Chavez&2,Hugo_Chavez&27,[0.6837638]
Hugo_Chavez&27,Hugo_Chavez&53,[0.4568479]
Hugo_Chavez&36,Hugo_Chavez&51,[0.3366195]
Hugo_Chavez&41,Hugo_Chavez&50,[0.48733926]
Hugo_Chavez&45,Hugo_Chavez&56,[0.47940624]
Isaiah_Washington&1,Isaiah_Washington&2,[0.6588813]
Jack_Grubman&1,Jack_Grubman&2,[0.31157106]
Jacques_Rogge&1,Jacques_Rogge&9,[0.47393262]
Jacques_Rogge&3,Jacques_Rogge&7,[0.43089163]
Jacques_Rogge&3,Jacques_Rogge&10,[0.31195664]
Jacques_Rogge&4,Jacques_Rogge&6,[0.33127707]
Jacques_Rogge&4,Jacques_Rogge&9,[0.2963369]
Jacques_Rogge&5,Jacques_Rogge&8,[0.4789337]
Jacques_Rogge&6,Jacques_Rogge&8,[0.32516825]
James_Caan&1,James_Caan&2,[0.3710587]
James_Caan&1,James_Caan&3,[0.27811515]
James_Caan&2,James_Caan&3,[0.36145723]
James_Jones&1,James_Jones&2,[0.6507133]
Jamling_Norgay&1,Jamling_Norgay&2,[0.3579563]
Janica_Kostelic&1,Janica_Kostelic&2,[0.3324963]
Jeanne_Moreau&1,Jeanne_Moreau&2,[0.38343722]
Jeffrey_Archer&1,Jeffrey_Archer&2,[0.6761459]
Jennifer_Garner&1,Jennifer_Garner&3,[0.42707813]
Jennifer_Garner&4,Jennifer_Garner&9,[0.6282284]
Jennifer_Garner&5,Jennifer_Garner&6,[0.40140325]
Jennifer_Garner&5,Jennifer_Garner&9,[0.24344265]
Jennifer_Garner&7,Jennifer_Garner&12,[0.33946824]
Jennifer_Garner&8,Jennifer_Garner&11,[0.525018]
Jeremy_Greenstock&2,Jeremy_Greenstock&24,[0.5727323]
Jeremy_Greenstock&3,Jeremy_Greenstock&22,[0.5418515]
Jeremy_Greenstock&5,Jeremy_Greenstock&11,[0.46570694]
Jeremy_Greenstock&10,Jeremy_Greenstock&14,[0.38997275]
Jeremy_Greenstock&17,Jeremy_Greenstock&21,[0.4298091]
Jessica_Lange&1,Jessica_Lange&2,[0.5613933]
Jimmy_Carter&1,Jimmy_Carter&7,[0.46401656]
Jimmy_Carter&4,Jimmy_Carter&6,[0.33895266]
Jimmy_Carter&5,Jimmy_Carter&8,[0.40957725]
Jimmy_Carter&6,Jimmy_Carter&7,[0.36617297]
Jodie_Foster&1,Jodie_Foster&2,[0.4549048]
John_Manley&1,John_Manley&6,[0.6311733]
John_Manley&2,John_Manley&5,[0.36881983]
John_McCain&2,John_McCain&3,[0.53554857]
John_McCain&3,John_McCain&7,[0.43118566]
John_McCain&6,John_McCain&7,[0.43780285]
John_Snow&3,John_Snow&15,[0.47409666]
John_Snow&4,John_Snow&16,[0.38717055]
John_Snow&9,John_Snow&11,[0.6095772]
Johnson_Panjaitan&1,Johnson_Panjaitan&2,[0.16429478]
Jorge_Castaneda&1,Jorge_Castaneda&2,[0.45643187]
Jose_Serra&1,Jose_Serra&9,[0.38129312]
Jose_Serra&2,Jose_Serra&8,[0.3952809]
Jose_Serra&3,Jose_Serra&5,[0.47280717]
Jose_Serra&3,Jose_Serra&7,[0.46963823]
Jose_Serra&6,Jose_Serra&9,[0.41690767]
Jose_Theodore&1,Jose_Theodore&2,[0.53712404]
Joseph_Blatter&1,Joseph_Blatter&2,[0.75121045]
Joseph_Ralston&1,Joseph_Ralston&2,[0.5240216]
Juan_Pablo_Montoya&1,Juan_Pablo_Montoya&8,[0.6679612]
Juan_Pablo_Montoya&2,Juan_Pablo_Montoya&4,[0.38015544]
Juan_Pablo_Montoya&4,Juan_Pablo_Montoya&5,[0.7679395]
Julianna_Margulies&1,Julianna_Margulies&2,[0.25193185]
Justin_Guarini&1,Justin_Guarini&2,[0.54196984]
Justin_Guarini&2,Justin_Guarini&3,[0.19687182]
Justine_Henin&2,Justine_Henin&3,[0.5819977]
Kate_Winslet&1,Kate_Winslet&2,[0.58941543]
Kate_Winslet&1,Kate_Winslet&4,[0.49436402]
Kate_Winslet&2,Kate_Winslet&3,[0.6781591]
Kate_Winslet&2,Kate_Winslet&4,[0.78873503]
Kathy_Winters&1,Kathy_Winters&2,[0.13579124]
Kelvin_Sampson&1,Kelvin_Sampson&2,[0.438447]
Kevin_Stallings&1,Kevin_Stallings&2,[0.6125822]
Kim_Jong-Il&2,Kim_Jong-Il&3,[0.18272948]
Kristin_Davis&1,Kristin_Davis&2,[0.16732907]
Kristin_Davis&2,Kristin_Davis&3,[0.30255193]
Lance_Armstrong&1,Lance_Armstrong&17,[0.37026995]
Lance_Armstrong&5,Lance_Armstrong&10,[0.72844326]
Lance_Armstrong&7,Lance_Armstrong&11,[0.40929544]
Lance_Armstrong&10,Lance_Armstrong&18,[0.44390464]
Lance_Armstrong&14,Lance_Armstrong&17,[0.67491657]
Laurent_Jalabert&1,Laurent_Jalabert&2,[0.6551254]
Lindsey_Graham&1,Lindsey_Graham&2,[0.4135542]
Lisa_Gottsegen&1,Lisa_Gottsegen&2,[0.27558947]
Lleyton_Hewitt&1,Lleyton_Hewitt&13,[0.50075]
Lleyton_Hewitt&16,Lleyton_Hewitt&27,[0.3414079]
Lleyton_Hewitt&18,Lleyton_Hewitt&37,[0.49837983]
Lleyton_Hewitt&24,Lleyton_Hewitt&36,[0.37391698]
Luis_Ernesto_Derbez_Bautista&3,Luis_Ernesto_Derbez_Bautista&6,[0.58664405]
Mario_Dumont&1,Mario_Dumont&2,[0.62365776]
Mark_Wahlberg&1,Mark_Wahlberg&3,[0.70090735]
Mark_Wahlberg&2,Mark_Wahlberg&3,[0.7959546]
Mark_Wahlberg&2,Mark_Wahlberg&4,[0.8289305]
Marlene_Weingartner&1,Marlene_Weingartner&2,[0.7873691]
Martha_Bowen&1,Martha_Bowen&2,[0.30827892]
Martin_Cauchon&1,Martin_Cauchon&2,[0.25234234]
Martin_Hoellwarth&1,Martin_Hoellwarth&2,[0.80061257]
Martin_Sheen&1,Martin_Sheen&2,[0.30866158]
Matthew_Broderick&1,Matthew_Broderick&4,[0.55517215]
Matthew_Broderick&2,Matthew_Broderick&3,[0.56491387]
Mike_Krzyzewski&1,Mike_Krzyzewski&6,[0.5520761]
Mikhail_Gorbachev&1,Mikhail_Gorbachev&2,[0.48161328]
Monica_Bellucci&1,Monica_Bellucci&4,[0.44394636]
Monica_Bellucci&2,Monica_Bellucci&4,[0.43395066]
Naomi_Campbell&1,Naomi_Campbell&2,[0.3003223]
Nestor_Kirchner&3,Nestor_Kirchner&30,[0.37919843]
Nestor_Kirchner&12,Nestor_Kirchner&21,[0.5133704]
Nestor_Kirchner&17,Nestor_Kirchner&25,[0.42973912]
Nicolas_Lapentti&1,Nicolas_Lapentti&2,[0.3360728]
Noah_Wyle&2,Noah_Wyle&3,[0.37320513]
Nora_Bendijo&1,Nora_Bendijo&2,[0.5615693]
Nursultan_Nazarbayev&1,Nursultan_Nazarbayev&2,[0.6368842]
Pamela_Anderson&1,Pamela_Anderson&2,[0.2714395]
Pamela_Anderson&1,Pamela_Anderson&5,[0.3847096]
Patricia_Heaton&1,Patricia_Heaton&2,[0.336062]
Patty_Schnyder&1,Patty_Schnyder&2,[0.48348802]
Patty_Schnyder&2,Patty_Schnyder&3,[0.43236172]
Patty_Schnyder&2,Patty_Schnyder&4,[0.40291232]
Patty_Schnyder&3,Patty_Schnyder&4,[0.4659856]
Paul_Bremer&6,Paul_Bremer&17,[0.55032706]
Paul_Bremer&7,Paul_Bremer&10,[0.30264103]
Paul_Bremer&9,Paul_Bremer&15,[0.35595125]
Paul_Bremer&14,Paul_Bremer&16,[0.37476206]
Paul_Sarbanes&1,Paul_Sarbanes&3,[0.47438335]
Paul_Sarbanes&2,Paul_Sarbanes&3,[0.57057995]
Paul_William_Hurley&1,Paul_William_Hurley&2,[0.26776958]
Pervez_Musharraf&1,Pervez_Musharraf&6,[0.57270724]
Pervez_Musharraf&2,Pervez_Musharraf&16,[0.39093828]
Pervez_Musharraf&3,Pervez_Musharraf&10,[0.39978004]
Pervez_Musharraf&4,Pervez_Musharraf&14,[0.42132914]
Pervez_Musharraf&5,Pervez_Musharraf&7,[0.8072052]
Pervez_Musharraf&5,Pervez_Musharraf&15,[0.78733855]
Phil_Gramm&1,Phil_Gramm&2,[0.8755457]
Prince_Edward&1,Prince_Edward&2,[0.5752138]
Ricardo_Lagos&3,Ricardo_Lagos&12,[0.32381636]
Ricardo_Lagos&23,Ricardo_Lagos&27,[0.34392667]
Ricardo_Monasterio&1,Ricardo_Monasterio&2,[0.27392936]
Rich_Gannon&1,Rich_Gannon&2,[0.35227275]
Rick_Perry&1,Rick_Perry&4,[0.4966948]
Rick_Perry&1,Rick_Perry&5,[0.52914095]
Rick_Perry&2,Rick_Perry&4,[0.5905523]
Rick_Perry&3,Rick_Perry&4,[0.39975977]
Robert_Bonner&2,Robert_Bonner&3,[0.39764237]
Robert_Evans&2,Robert_Evans&3,[0.596493]
Robert_Fico&1,Robert_Fico&2,[0.5562991]
Romano_Prodi&3,Romano_Prodi&5,[0.72569466]
Roy_Moore&2,Roy_Moore&5,[0.55548334]
Roy_Moore&3,Roy_Moore&6,[0.7965695]
Sachiko_Yamada&1,Sachiko_Yamada&2,[0.2371552]
Sachiko_Yamada&1,Sachiko_Yamada&4,[0.5718501]
Sachiko_Yamada&2,Sachiko_Yamada&3,[0.26663464]
Sachiko_Yamada&2,Sachiko_Yamada&4,[0.4764458]
Saeb_Erekat&1,Saeb_Erekat&2,[0.74667215]
Sam_Bith&1,Sam_Bith&2,[0.34273386]
Sam_Bith&1,Sam_Bith&3,[0.5406083]
Sam_Bith&2,Sam_Bith&3,[0.58453315]
Sean_Hayes&1,Sean_Hayes&2,[0.22465098]
Sergio_Garcia&1,Sergio_Garcia&2,[0.41938293]
Silvia_Farina_Elia&1,Silvia_Farina_Elia&2,[0.4983946]
Steve_Ballmer&1,Steve_Ballmer&2,[0.5594138]
Steve_Ballmer&1,Steve_Ballmer&3,[0.4825129]
Stockard_Channing&1,Stockard_Channing&3,[0.39490867]
Stockard_Channing&2,Stockard_Channing&3,[0.45327246]
Terry_McAuliffe&1,Terry_McAuliffe&2,[0.5781894]
Terry_McAuliffe&1,Terry_McAuliffe&3,[0.45991355]
Thomas_Rupprath&1,Thomas_Rupprath&3,[0.61061656]
Thomas_Rupprath&2,Thomas_Rupprath&3,[0.49908364]
Tom_Ridge&6,Tom_Ridge&16,[0.5003486]
Tom_Ridge&8,Tom_Ridge&25,[0.43919587]
Tom_Ridge&9,Tom_Ridge&26,[0.31746542]
Tom_Ridge&18,Tom_Ridge&22,[0.49185812]
Tommy_Haas&4,Tommy_Haas&5,[0.3889954]
Tommy_Thompson&1,Tommy_Thompson&2,[0.5294044]
Tommy_Thompson&1,Tommy_Thompson&7,[0.5931189]
Tommy_Thompson&2,Tommy_Thompson&8,[0.44631457]
Tommy_Thompson&4,Tommy_Thompson&8,[0.2875285]
Tommy_Thompson&6,Tommy_Thompson&9,[0.4717027]
Tomoko_Hagiwara&1,Tomoko_Hagiwara&2,[0.5175109]
Trent_Lott&1,Trent_Lott&2,[0.46786523]
Trent_Lott&2,Trent_Lott&3,[0.44689286]
Trent_Lott&2,Trent_Lott&8,[0.6290053]
Trent_Lott&6,Trent_Lott&11,[0.39137048]
Trent_Lott&7,Trent_Lott&10,[0.5983021]
Trent_Lott&8,Trent_Lott&16,[0.6775146]
Tsutomu_Takebe&1,Tsutomu_Takebe&2,[0.3728652]
Tyler_Hamilton&1,Tyler_Hamilton&2,[0.4903456]
Tyra_Banks&1,Tyra_Banks&2,[0.39245933]
Vaclav_Havel&2,Vaclav_Havel&4,[0.5170692]
Vaclav_Havel&2,Vaclav_Havel&5,[0.4955098]
Vaclav_Havel&2,Vaclav_Havel&6,[0.36918968]
Vaclav_Havel&4,Vaclav_Havel&9,[0.4488417]
Vaclav_Havel&5,Vaclav_Havel&7,[0.2986321]
Valerie_Harper&1,Valerie_Harper&2,[0.6373421]
Vince_Carter&3,Vince_Carter&4,[0.49258816]
Vincent_Brooks&2,Vincent_Brooks&3,[0.6018649]
Vincent_Brooks&2,Vincent_Brooks&7,[0.2659008]
Vincent_Brooks&4,Vincent_Brooks&5,[0.51916635]
Vincent_Brooks&4,Vincent_Brooks&7,[0.5289741]
Vincent_Gallo&1,Vincent_Gallo&2,[0.43107587]
Vitali_Klitschko&1,Vitali_Klitschko&2,[0.4377935]
Vitali_Klitschko&3,Vitali_Klitschko&4,[0.5114268]
William_Macy&1,William_Macy&4,[0.37155014]
William_Macy&2,William_Macy&4,[0.69890237]
William_Macy&3,William_Macy&4,[0.21144396]
Woody_Allen&2,Woody_Allen&4,[0.6312075]
Woody_Allen&3,Woody_Allen&5,[0.5123439]
Yukiko_Okudo&1,Yukiko_Okudo&2,[0.5650965]
Zico&1,Zico&2,[0.237499]
Zico&2,Zico&3,[0.4155258]
Abdel_Madi_Shabneh&1,Dean_Barker&1,[0.47132075]
Abdel_Madi_Shabneh&1,Giancarlo_Fisichella&1,[0.74449456]
Abdel_Madi_Shabneh&1,Mikhail_Gorbachev&1,[0.7572745]
Abdul_Rahman&1,Portia_de_Rossi&1,[0.8037368]
Abel_Pacheco&1,Jong_Thae_Hwa&2,[0.4808445]
Abel_Pacheco&2,Jean-Francois_Lemounier&1,[0.5628399]
Afton_Smith&1,Dwayne_Wade&1,[0.5666237]
Ahmad_Jbarah&1,James_Comey&1,[0.71442765]
Akhmed_Zakayev&2,Donna_Morrissey&1,[0.66035134]
Alan_Dershowitz&1,Bertrand_Bonello&1,[0.81702244]
Alanis_Morissette&1,Martin_Cauchon&1,[0.7755583]
Alexander_Lukashenko&1,Heather_Chinnock&1,[0.69836974]
Alfonso_Cuaron&1,Jason_Priestley&1,[0.67937005]
Alfonso_Cuaron&1,Patty_Schnyder&2,[0.76371026]
Alfonso_Soriano&1,Bill_Nelson&2,[0.79014766]
Alfonso_Soriano&1,Julio_De_Brun&1,[0.8674734]
Alfonso_Soriano&1,Patty_Schnyder&3,[0.6770426]
Alonzo_Mourning&1,Cecilia_Cheung&1,[0.70342827]
Amber_Tamblyn&2,Benjamin_Netanyahu&1,[0.69899195]
Amporn_Falise&1,Joe_Pantoliano&1,[0.7509155]
Anders_Fogh_Rasmussen&2,Johnson_Panjaitan&2,[0.50541246]
Andre_Bucher&1,Joseph_Ralston&1,[0.76479995]
Andre_Bucher&1,Maria_Garcia&1,[0.68282855]
Andrew_Gilligan&1,Henry_Castellanos&1,[0.64059305]
Andrew_Shutley&1,Edmund_Stoiber&5,[0.8731816]
Andrew_Shutley&1,Mitchell_Swartz&1,[0.89003706]
Andrew_Shutley&1,Saeb_Erekat&2,[0.97688794]
Andy_Dick&1,Simon_Yam&1,[0.9868717]
Andy_Griffith&1,Osrat_Iosef&1,[0.86662734]
Andy_Wisecarver&1,Dimitar_Berbatov&1,[0.70995015]
Angela_Lansbury&1,Steven_Van_Zandt&1,[0.6894919]
Angela_Lansbury&2,John_Coomber&1,[0.50798273]
Ann_Veneman&6,Sergio_Garcia&2,[0.8072847]
Ann_Veneman&8,Ted_Williams&1,[0.8703317]
Annie-Jeanne_Reynaud&1,SJ_Twu&1,[0.6375779]
Anthony_Carter&1,Eliza_Dushku&1,[0.6960191]
Antonio_Cassano&1,Paul_Celluci&1,[0.67256856]
Anwar_Ibrahim&1,David_Alpay&1,[0.62625873]
Armand_Sargen&1,Daryl_Sabara&1,[0.7652179]
Armand_Sargen&1,Kelvin_Sampson&3,[0.68973196]
Armand_Sargen&1,Lisa_Gottsegen&2,[0.74872315]
Atom_Egoyan&1,Bill_Stapleton&1,[0.6207331]
Atom_Egoyan&1,Janis_Ruth_Coulter&1,[0.80332565]
Barbara_Brezigar&2,Doris_Roberts&2,[0.5271887]
Barbara_Felt-Miller&1,Leticia_Dolera&1,[0.5378157]
Bart_Freundlich&1,Ernie_Grunfeld&1,[0.7458046]
Bart_Freundlich&1,Kirsten_Gilham&1,[0.7671771]
Benjamin_Martinez&1,Garry_McCoy&1,[0.6002495]
Benjamin_Netanyahu&1,Maria_Callas&1,[0.74341035]
Benjamin_Netanyahu&5,Frank_Beamer&1,[0.8139477]
Bernard_Law&1,Liu_Xiaoqing&1,[0.7361302]
Bernard_Law&3,Valerie_Harper&2,[0.9579624]
Bertrand_Bonello&1,Jong_Thae_Hwa&2,[0.89636815]
Bill_Bradley&1,Chen_Tsai-chin&1,[0.7783158]
Bill_Bradley&1,Helen_Alvare&1,[0.61535317]
Bill_Elliott&1,Mary_Anne_Souza&1,[0.6637957]
Bill_Frist&5,Jimmy_Kimmel&2,[0.892644]
Bill_Maher&1,Brad_Russ&1,[0.6844044]
Bill_Maher&1,Juliette_Binoche&1,[0.5187237]
Bill_Nelson&1,Kim_Jong-Il&3,[0.7684821]
Bill_Nelson&2,Gillian_Anderson&1,[0.52843684]
Bill_Stapleton&1,Sedigh_Barmak&1,[0.5005864]
Bill_Stapleton&1,Valerie_Harper&1,[0.4716816]
Billy_Bob_Thornton&1,Herb_Dhaliwal&1,[0.633294]
Billy_Bob_Thornton&1,Nong_Duc_Manh&1,[0.75052446]
Bob_Alper&1,Kevin_Millwood&1,[0.7397868]
Bob_Graham&2,Dwayne_Wade&1,[0.7399653]
Bob_Petrino&1,Geraldine_Chaplin&4,[0.68096966]
Bob_Petrino&1,Jorge_Castaneda&1,[0.60924894]
Boris_Becker&4,Julianna_Margulies&2,[0.59960246]
Brad_Russ&1,Hana_Urushima&1,[0.63680226]
Brad_Russ&1,Romeo_Gigli&1,[0.8681255]
Brawley_King&1,Tom_Glavine&2,[0.84115756]
Brian_Griese&2,Jeffrey_Archer&2,[0.6132022]
Brian_Griese&2,Laura_Elena_Harring&1,[0.53835845]
Brian_Griese&2,Nicolas_Lapentti&2,[0.6532861]
Bryan_Adams&1,Michael_Kors&1,[0.8024028]
Bryan_Adams&1,Mohamed_Seineldin&1,[0.52240944]
Calbert_Cheaney&1,Ian_Smith&1,[0.79563546]
Calbert_Cheaney&1,Robert_Downey_Jr&1,[0.7365719]
Carl_Reiner&1,Hamid_Efendi&1,[0.6412797]
Carl_Reiner&2,John_Engler&1,[0.7111995]
Carl_Reiner&2,Prince_Rainier_III&1,[0.81586814]
Carl_Reiner&2,Tom_Glavine&2,[0.6583089]
Carlo_Azeglio_Ciampi&1,Francis_Ford_Coppola&1,[0.7403749]
Carlos_Arroyo&1,Shane_Phillips&1,[0.532722]
Carlos_Paternina&1,Emily_Stevens&1,[0.7707951]
Carlos_Paternina&1,Paul_Sarbanes&1,[0.6101589]
Casey_Mears&1,Mike_Davis&1,[0.4176066]
Casey_Mears&1,Yukiko_Okudo&1,[0.6837503]
Cathy_Freeman&2,William_Martin&2,[0.76278245]
Cecilia_Cheung&1,Daryl_Parks&1,[0.66879994]
Cecilia_Cheung&1,Pascal_Affi_Nguessan&1,[0.5706208]
Chen_Tsai-chin&1,Dereck_Whittenburg&1,[0.7914639]
Chen_Tsai-chin&1,Mamdouh_Habib&1,[0.81482846]
Cho_Myung-kyun&1,David_Bell&1,[0.57241714]
Cho_Myung-kyun&1,Fernando_Sanz&1,[0.58888435]
Cho_Myung-kyun&1,Georgia_Giddings&1,[0.59346426]
Cho_Myung-kyun&1,Richard_Fine&1,[0.87468123]
Choi_Yun-yong&1,Chuck_Eidson&1,[0.63867915]
Chris_Dodd&1,Taylor_Twellman&1,[0.8191863]
Chris_Swecker&1,Tom_Vilsack&1,[0.6725229]
Christian_Lacroix&1,Laura_Elena_Harring&1,[0.74432445]
Christian_Lacroix&1,Ornella_Muti&1,[0.639711]
Chuck_Eidson&1,Sigourney_Weaver&1,[0.6898575]
Clare_Short&4,Don_Carcieri&1,[0.6779963]
Coco_dEste&1,Darvis_Patton&1,[0.7741917]
Coco_dEste&1,Melina_Kanakaredes&1,[0.5660423]
Coco_dEste&1,Tom_Rouen&1,[0.7133336]
Coleen_Rowley&1,Nong_Duc_Manh&1,[0.8192244]
Corinne_Coman&2,Frank_Beamer&1,[0.83936644]
Dale_Earnhardt_Jr&1,Nick_Reilly&1,[0.4733132]
Dario_Franchitti&1,Henry_Castellanos&1,[0.6750579]
Darren_Campel&1,Hilary_McKay&1,[0.801425]
Darvis_Patton&1,Gerard_Tronche&1,[0.7071545]
Darvis_Patton&1,William_Macy&4,[0.76834977]
Daryl_Parks&1,Guus_Hiddink&1,[0.67738736]
Daryl_Sabara&1,Nick_Reilly&1,[0.705476]
Daryl_Sabara&1,Valentina_Tereshkova&1,[0.7239795]
Dave_Johnson&1,Howard_Stern&1,[0.9980992]
Dave_Tucker&1,Gary_Gitnick&1,[0.5834248]
David_Collenette&1,Salman_Khan&1,[0.8225993]
David_Westerfield&1,Stan_Kroenke&1,[0.7723125]
Dean_Jacek&1,Larry_Wilmore&1,[0.6649366]
Demi_Moore&2,Fred_Thompson&1,[0.73695004]
Demi_Moore&2,Linus_Roache&1,[0.59761083]
Dereck_Whittenburg&1,Lindsey_Graham&2,[0.7651223]
Dianne_Reeves&1,Larry_Wilmore&1,[0.52066267]
Dianne_Reeves&1,Romeo_Gigli&1,[0.8793804]
Don_Carcieri&1,Janica_Kostelic&1,[0.69758314]
Dora_Bakoyianni&1,Richard_Sambrook&2,[0.6948017]
Dora_Bakoyianni&1,Saeb_Erekat&2,[0.87986106]
Doris_Roberts&1,Nong_Duc_Manh&1,[0.9504835]
Doug_Wilson&1,Szu_Yu_Chen&1,[0.5213808]
Douglas_Gansler&1,Martin_Brooke&1,[0.59144664]
Douglas_Gansler&1,Ronald_Kadish&1,[0.6687067]
Dwayne_Wade&1,Mike_Farrar&1,[0.88656145]
Edward_Arsenault&1,Jim_Hardin&1,[0.62654024]
Einars_Repse&1,Minnie_Mendoza&1,[0.74139076]
