person1&ImgN,person2&ImgN,distance,Retina on person1,Retina on person2,LightCNN on person1,LightCNN on person2
Mike_Krzyzewski&1,Mike_Krzyzewski&6,[0.4937256]
Mikhail_Gorbachev&1,Mikhail_Gorbachev&2,[0.38852525]
Monica_Bellucci&1,Monica_Bellucci&4,[0.4695682]
Monica_Bellucci&2,Monica_Bellucci&4,[0.5679283]
Naomi_Campbell&1,Naomi_Campbell&2,[0.44839615]
Nestor_Kirchner&3,Nestor_Kirchner&30,[0.47807544]
Nestor_Kirchner&12,Nestor_Kirchner&21,[0.49872184]
Nestor_Kirchner&17,Nestor_Kirchner&25,[0.43847835]
Nicolas_Lapentti&1,Nicolas_Lapentti&2,[0.2884202]
Noah_Wyle&2,Noah_Wyle&3,[0.41593897]
Nora_Bendijo&1,Nora_Bendijo&2,[0.71498454]
Nursultan_Nazarbayev&1,Nursultan_Nazarbayev&2,[0.5720099]
Pamela_Anderson&1,Pamela_Anderson&2,[0.30309677]
Pamela_Anderson&1,Pamela_Anderson&5,[0.6412687]
Patricia_Heaton&1,Patricia_Heaton&2,[0.3628567]
Patty_Schnyder&1,Patty_Schnyder&2,[0.49064982]
Patty_Schnyder&2,Patty_Schnyder&3,[0.37516153]
Patty_Schnyder&2,Patty_Schnyder&4,[0.29075992]
Patty_Schnyder&3,Patty_Schnyder&4,[0.3518569]
Paul_Bremer&6,Paul_Bremer&17,[0.5309994]
Paul_Bremer&7,Paul_Bremer&10,[0.2355634]
Paul_Bremer&9,Paul_Bremer&15,[0.3614812]
Paul_Bremer&14,Paul_Bremer&16,[0.31732595]
Paul_Sarbanes&1,Paul_Sarbanes&3,[0.63323253]
Paul_Sarbanes&2,Paul_Sarbanes&3,[0.29789376]
Paul_William_Hurley&1,Paul_William_Hurley&2,[0.42937344]
Pervez_Musharraf&1,Pervez_Musharraf&6,[0.45469344]
Pervez_Musharraf&2,Pervez_Musharraf&16,[0.32820892]
Pervez_Musharraf&3,Pervez_Musharraf&10,[0.48097134]
Pervez_Musharraf&4,Pervez_Musharraf&14,[0.32825273]
Pervez_Musharraf&5,Pervez_Musharraf&7,[0.6220962]
Pervez_Musharraf&5,Pervez_Musharraf&15,[0.6969397]
Phil_Gramm&1,Phil_Gramm&2,[0.6144197]
Prince_Edward&1,Prince_Edward&2,[0.6295601]
Ricardo_Lagos&3,Ricardo_Lagos&12,[0.434788]
Ricardo_Lagos&23,Ricardo_Lagos&27,[0.45226014]
Ricardo_Monasterio&1,Ricardo_Monasterio&2,[0.33720422]
Rich_Gannon&1,Rich_Gannon&2,[0.43788153]
Rick_Perry&1,Rick_Perry&4,[0.48479515]
Rick_Perry&1,Rick_Perry&5,[0.5233296]
Rick_Perry&2,Rick_Perry&4,[0.4167205]
Rick_Perry&3,Rick_Perry&4,[0.35749966]
Robert_Bonner&2,Robert_Bonner&3,[0.4890772]
Robert_Evans&2,Robert_Evans&3,[0.54675597]
Robert_Fico&1,Robert_Fico&2,[0.49748027]
Romano_Prodi&3,Romano_Prodi&5,[0.64813656]
Roy_Moore&2,Roy_Moore&5,[0.5835961]
Roy_Moore&3,Roy_Moore&6,[0.63185376]
Sachiko_Yamada&1,Sachiko_Yamada&2,[0.20251429]
Sachiko_Yamada&1,Sachiko_Yamada&4,[0.4543028]
Sachiko_Yamada&2,Sachiko_Yamada&3,[0.31385612]
Sachiko_Yamada&2,Sachiko_Yamada&4,[0.3802054]
Saeb_Erekat&1,Saeb_Erekat&2,[0.62645084]
Sam_Bith&1,Sam_Bith&2,[0.38946503]
Sam_Bith&1,Sam_Bith&3,[0.5723156]
Sam_Bith&2,Sam_Bith&3,[0.55900663]
Sean_Hayes&1,Sean_Hayes&2,[0.30064887]
Sergio_Garcia&1,Sergio_Garcia&2,[0.4460715]
Silvia_Farina_Elia&1,Silvia_Farina_Elia&2,[0.5129018]
Steve_Ballmer&1,Steve_Ballmer&2,[0.6970395]
Steve_Ballmer&1,Steve_Ballmer&3,[0.7164178]
Stockard_Channing&1,Stockard_Channing&3,[0.3779819]
Stockard_Channing&2,Stockard_Channing&3,[0.34915006]
Terry_McAuliffe&1,Terry_McAuliffe&2,[0.602816]
Terry_McAuliffe&1,Terry_McAuliffe&3,[0.610861]
Thomas_Rupprath&1,Thomas_Rupprath&3,[0.55067354]
Thomas_Rupprath&2,Thomas_Rupprath&3,[0.49757117]
Tom_Ridge&6,Tom_Ridge&16,[0.5091652]
Tom_Ridge&8,Tom_Ridge&25,[0.40804154]
Tom_Ridge&9,Tom_Ridge&26,[0.38683307]
Tom_Ridge&18,Tom_Ridge&22,[0.46187896]
Tommy_Haas&4,Tommy_Haas&5,[0.58869636]
Tommy_Thompson&1,Tommy_Thompson&2,[0.4907936]
Tommy_Thompson&1,Tommy_Thompson&7,[0.540257]
Tommy_Thompson&2,Tommy_Thompson&8,[0.42912757]
Tommy_Thompson&4,Tommy_Thompson&8,[0.44126958]
Tommy_Thompson&6,Tommy_Thompson&9,[0.4075228]
Tomoko_Hagiwara&1,Tomoko_Hagiwara&2,[0.42233127]
Trent_Lott&1,Trent_Lott&2,[0.66636163]
Trent_Lott&2,Trent_Lott&3,[0.52747744]
Trent_Lott&2,Trent_Lott&8,[0.6000067]
Trent_Lott&6,Trent_Lott&11,[0.46008658]
Trent_Lott&7,Trent_Lott&10,[0.71125585]
Trent_Lott&8,Trent_Lott&16,[0.6304938]
Tsutomu_Takebe&1,Tsutomu_Takebe&2,[0.31233358]
Tyler_Hamilton&1,Tyler_Hamilton&2,[0.6076879]
Tyra_Banks&1,Tyra_Banks&2,[0.38356256]
Vaclav_Havel&2,Vaclav_Havel&4,[0.5528717]
Vaclav_Havel&2,Vaclav_Havel&5,[0.6094779]
Vaclav_Havel&2,Vaclav_Havel&6,[0.5716458]
Vaclav_Havel&4,Vaclav_Havel&9,[0.4017647]
Vaclav_Havel&5,Vaclav_Havel&7,[0.39608312]
Valerie_Harper&1,Valerie_Harper&2,[0.58617985]
Vince_Carter&3,Vince_Carter&4,[0.525659]
Vincent_Brooks&2,Vincent_Brooks&3,[0.3399592]
Vincent_Brooks&2,Vincent_Brooks&7,[0.24685669]
Vincent_Brooks&4,Vincent_Brooks&5,[0.5865615]
Vincent_Brooks&4,Vincent_Brooks&7,[0.5586921]
Vincent_Gallo&1,Vincent_Gallo&2,[0.4182449]
Vitali_Klitschko&1,Vitali_Klitschko&2,[0.52886015]
Vitali_Klitschko&3,Vitali_Klitschko&4,[0.4447502]
William_Macy&1,William_Macy&4,[0.34318185]
William_Macy&2,William_Macy&4,[0.63207066]
William_Macy&3,William_Macy&4,[0.11605579]
Woody_Allen&2,Woody_Allen&4,[0.64567435]
Woody_Allen&3,Woody_Allen&5,[0.56484234]
Yukiko_Okudo&1,Yukiko_Okudo&2,[0.45901036]
Zico&1,Zico&2,[0.3785115]
Zico&2,Zico&3,[0.32499683]
Abdel_Madi_Shabneh&1,Dean_Barker&1,[0.5844319]
Abdel_Madi_Shabneh&1,Giancarlo_Fisichella&1,[0.615289]
Abdel_Madi_Shabneh&1,Mikhail_Gorbachev&1,[0.7559172]
Abdul_Rahman&1,Portia_de_Rossi&1,[0.7347009]
Abel_Pacheco&1,Jong_Thae_Hwa&2,[0.6085688]
Abel_Pacheco&2,Jean-Francois_Lemounier&1,[0.62120837]
Afton_Smith&1,Dwayne_Wade&1,[0.6940601]
Ahmad_Jbarah&1,James_Comey&1,[0.5914131]
Akhmed_Zakayev&2,Donna_Morrissey&1,[0.62812877]
Alan_Dershowitz&1,Bertrand_Bonello&1,[0.6678206]
Alanis_Morissette&1,Martin_Cauchon&1,[0.7431536]
Alexander_Lukashenko&1,Heather_Chinnock&1,[0.756586]
Alfonso_Cuaron&1,Jason_Priestley&1,[0.44514078]
Alfonso_Cuaron&1,Patty_Schnyder&2,[0.8044196]
Alfonso_Soriano&1,Bill_Nelson&2,[0.7030146]
Alfonso_Soriano&1,Julio_De_Brun&1,[0.72451246]
Alfonso_Soriano&1,Patty_Schnyder&3,[0.65778613]
Alonzo_Mourning&1,Cecilia_Cheung&1,[0.5451633]
Amber_Tamblyn&2,Benjamin_Netanyahu&1,[0.6857559]
Amporn_Falise&1,Joe_Pantoliano&1,[0.718137]
Anders_Fogh_Rasmussen&2,Johnson_Panjaitan&2,[0.48657167]
Andre_Bucher&1,Joseph_Ralston&1,[0.7867683]
Andre_Bucher&1,Maria_Garcia&1,[0.6851832]
Andrew_Gilligan&1,Henry_Castellanos&1,[0.71086127]
Andrew_Shutley&1,Edmund_Stoiber&5,[0.6344204]
Andrew_Shutley&1,Mitchell_Swartz&1,[0.6610629]
Andrew_Shutley&1,Saeb_Erekat&2,[0.6640113]
Andy_Dick&1,Simon_Yam&1,[0.7393672]
Andy_Griffith&1,Osrat_Iosef&1,[0.6707853]
Andy_Wisecarver&1,Dimitar_Berbatov&1,[0.6184312]
Angela_Lansbury&1,Steven_Van_Zandt&1,[0.7603432]
Angela_Lansbury&2,John_Coomber&1,[0.6596739]
Ann_Veneman&6,Sergio_Garcia&2,[0.7244532]
Ann_Veneman&8,Ted_Williams&1,[0.74625146]
Annie-Jeanne_Reynaud&1,SJ_Twu&1,[0.6018359]
Anthony_Carter&1,Eliza_Dushku&1,[0.51345193]
Antonio_Cassano&1,Paul_Celluci&1,[0.7457461]
Anwar_Ibrahim&1,David_Alpay&1,[0.6478637]
Armand_Sargen&1,Daryl_Sabara&1,[0.77315736]
Armand_Sargen&1,Kelvin_Sampson&3,[0.67015934]
Armand_Sargen&1,Lisa_Gottsegen&2,[0.5986172]
Atom_Egoyan&1,Bill_Stapleton&1,[0.6370789]
Atom_Egoyan&1,Janis_Ruth_Coulter&1,[0.59904224]
Barbara_Brezigar&2,Doris_Roberts&2,[0.60306215]
Barbara_Felt-Miller&1,Leticia_Dolera&1,[0.46980667]
Bart_Freundlich&1,Ernie_Grunfeld&1,[0.5770774]
Bart_Freundlich&1,Kirsten_Gilham&1,[0.5972115]
Benjamin_Martinez&1,Garry_McCoy&1,[0.6538978]
Benjamin_Netanyahu&1,Maria_Callas&1,[0.7055537]
Benjamin_Netanyahu&5,Frank_Beamer&1,[0.69410396]
Bernard_Law&1,Liu_Xiaoqing&1,[0.70113695]
Bernard_Law&3,Valerie_Harper&2,[0.8467475]
Bertrand_Bonello&1,Jong_Thae_Hwa&2,[0.7631672]
Bill_Bradley&1,Chen_Tsai-chin&1,[0.6391898]
Bill_Bradley&1,Helen_Alvare&1,[0.6656382]
Bill_Elliott&1,Mary_Anne_Souza&1,[0.55349666]
Bill_Frist&5,Jimmy_Kimmel&2,[0.563962]
Bill_Maher&1,Brad_Russ&1,[0.54673755]
Bill_Maher&1,Juliette_Binoche&1,[0.5338911]
Bill_Nelson&1,Kim_Jong-Il&3,[0.5790586]
Bill_Nelson&2,Gillian_Anderson&1,[0.67789817]
Bill_Stapleton&1,Sedigh_Barmak&1,[0.59467745]
Bill_Stapleton&1,Valerie_Harper&1,[0.46002537]
Billy_Bob_Thornton&1,Herb_Dhaliwal&1,[0.6392976]
Billy_Bob_Thornton&1,Nong_Duc_Manh&1,[0.7350174]
Bob_Alper&1,Kevin_Millwood&1,[0.5442723]
Bob_Graham&2,Dwayne_Wade&1,[0.71282494]
Bob_Petrino&1,Geraldine_Chaplin&4,[0.67004097]
Bob_Petrino&1,Jorge_Castaneda&1,[0.42952096]
Boris_Becker&4,Julianna_Margulies&2,[0.6712118]
Brad_Russ&1,Hana_Urushima&1,[0.6874771]
Brad_Russ&1,Romeo_Gigli&1,[0.6096895]
Brawley_King&1,Tom_Glavine&2,[0.6807748]
Brian_Griese&2,Jeffrey_Archer&2,[0.7004921]
Brian_Griese&2,Laura_Elena_Harring&1,[0.53740144]
Brian_Griese&2,Nicolas_Lapentti&2,[0.684168]
Bryan_Adams&1,Michael_Kors&1,[0.5458095]
Bryan_Adams&1,Mohamed_Seineldin&1,[0.6278285]
Calbert_Cheaney&1,Ian_Smith&1,[0.72587794]
Calbert_Cheaney&1,Robert_Downey_Jr&1,[0.658023]
Carl_Reiner&1,Hamid_Efendi&1,[0.60081685]
Carl_Reiner&2,John_Engler&1,[0.5568602]
Carl_Reiner&2,Prince_Rainier_III&1,[0.6425874]
Carl_Reiner&2,Tom_Glavine&2,[0.5521821]
Carlo_Azeglio_Ciampi&1,Francis_Ford_Coppola&1,[0.70370483]
Carlos_Arroyo&1,Shane_Phillips&1,[0.66545564]
Carlos_Paternina&1,Emily_Stevens&1,[0.6241212]
Carlos_Paternina&1,Paul_Sarbanes&1,[0.63995194]
Casey_Mears&1,Mike_Davis&1,[0.5897986]
Casey_Mears&1,Yukiko_Okudo&1,[0.5583044]
Cathy_Freeman&2,William_Martin&2,[0.6255053]
Cecilia_Cheung&1,Daryl_Parks&1,[0.78144014]
Cecilia_Cheung&1,Pascal_Affi_Nguessan&1,[0.7441165]
Chen_Tsai-chin&1,Dereck_Whittenburg&1,[0.6413752]
Chen_Tsai-chin&1,Mamdouh_Habib&1,[0.62189376]
Cho_Myung-kyun&1,David_Bell&1,[0.63931966]
Cho_Myung-kyun&1,Fernando_Sanz&1,[0.6438116]
Cho_Myung-kyun&1,Georgia_Giddings&1,[0.57704365]
Cho_Myung-kyun&1,Richard_Fine&1,[0.7058267]
Choi_Yun-yong&1,Chuck_Eidson&1,[0.718734]
Chris_Dodd&1,Taylor_Twellman&1,[0.6977141]
Chris_Swecker&1,Tom_Vilsack&1,[0.6484803]
Christian_Lacroix&1,Laura_Elena_Harring&1,[0.5315882]
Christian_Lacroix&1,Ornella_Muti&1,[0.5824493]
Chuck_Eidson&1,Sigourney_Weaver&1,[0.7723137]
Clare_Short&4,Don_Carcieri&1,[0.56057656]
Coco_dEste&1,Darvis_Patton&1,[0.83777094]
Coco_dEste&1,Melina_Kanakaredes&1,[0.6102618]
Coco_dEste&1,Tom_Rouen&1,[0.76584625]
Coleen_Rowley&1,Nong_Duc_Manh&1,[0.58698463]
Corinne_Coman&2,Frank_Beamer&1,[0.6115545]
Dale_Earnhardt_Jr&1,Nick_Reilly&1,[0.51438946]
Dario_Franchitti&1,Henry_Castellanos&1,[0.624031]
Darren_Campel&1,Hilary_McKay&1,[0.75633216]
Darvis_Patton&1,Gerard_Tronche&1,[0.669286]
Darvis_Patton&1,William_Macy&4,[0.71495795]
Daryl_Parks&1,Guus_Hiddink&1,[0.5829951]
Daryl_Sabara&1,Nick_Reilly&1,[0.8530927]
Daryl_Sabara&1,Valentina_Tereshkova&1,[0.70645016]
Dave_Johnson&1,Howard_Stern&1,[0.74412686]
Dave_Tucker&1,Gary_Gitnick&1,[0.6950569]
David_Collenette&1,Salman_Khan&1,[0.688059]
David_Westerfield&1,Stan_Kroenke&1,[0.62428033]
Dean_Jacek&1,Larry_Wilmore&1,[0.6131586]
Demi_Moore&2,Fred_Thompson&1,[0.7400977]
Demi_Moore&2,Linus_Roache&1,[0.7184389]
Dereck_Whittenburg&1,Lindsey_Graham&2,[0.7487429]
Dianne_Reeves&1,Larry_Wilmore&1,[0.7351361]
Dianne_Reeves&1,Romeo_Gigli&1,[0.6583615]
Don_Carcieri&1,Janica_Kostelic&1,[0.6219908]
Dora_Bakoyianni&1,Richard_Sambrook&2,[0.56994176]
Dora_Bakoyianni&1,Saeb_Erekat&2,[0.6086936]
Doris_Roberts&1,Nong_Duc_Manh&1,[0.6711043]
Doug_Wilson&1,Szu_Yu_Chen&1,[0.5054406]
Douglas_Gansler&1,Martin_Brooke&1,[0.59174085]
Douglas_Gansler&1,Ronald_Kadish&1,[0.6798085]
Dwayne_Wade&1,Mike_Farrar&1,[0.80106425]
Edward_Arsenault&1,Jim_Hardin&1,[0.5719813]
Einars_Repse&1,Minnie_Mendoza&1,[0.7130552]
