person1&ImgN,person2&ImgN,distance,Retina on person1,Retina on person2,LightCNN on person1,LightCNN on person2
Cathy_Freeman&1,Cathy_Freeman&2,[0.55951643]
Chang_Dae-whan&1,Chang_Dae-whan&2,[0.2961316]
Charles_Grassley&1,Charles_Grassley&2,[0.5307989]
Clare_Short&1,Clare_Short&3,[0.42192423]
Clare_Short&1,Clare_Short&4,[0.45278454]
Corinne_Coman&1,Corinne_Coman&2,[0.37964916]
Dai_Bachtiar&1,Dai_Bachtiar&2,[0.36677617]
Dale_Earnhardt_Jr&1,Dale_Earnhardt_Jr&3,[0.57879364]
David_Caruso&1,David_Caruso&2,[0.4288873]
Demi_Moore&1,Demi_Moore&3,[0.34134418]
Dick_Vermeil&1,Dick_Vermeil&2,[0.5218047]
Doris_Roberts&1,Doris_Roberts&2,[0.5458657]
Doris_Roberts&1,Doris_Roberts&3,[0.33141094]
Drew_Barrymore&1,Drew_Barrymore&2,[0.5763205]
Edmund_Stoiber&4,Edmund_Stoiber&7,[0.4010256]
Edmund_Stoiber&5,Edmund_Stoiber&7,[0.5642663]
Edmund_Stoiber&7,Edmund_Stoiber&12,[0.5249473]
Edmund_Stoiber&9,Edmund_Stoiber&11,[0.6906594]
Elinor_Caplan&1,Elinor_Caplan&2,[0.4732294]
Emmanuelle_Beart&1,Emmanuelle_Beart&2,[0.39939678]
Emmanuelle_Beart&1,Emmanuelle_Beart&3,[0.29109645]
Federico_Trillo&1,Federico_Trillo&2,[0.62204725]
Federico_Trillo&1,Federico_Trillo&3,[0.5750442]
Federico_Trillo&2,Federico_Trillo&3,[0.44011307]
Francis_Ford_Coppola&1,Francis_Ford_Coppola&2,[0.4522441]
Fred_Thompson&1,Fred_Thompson&2,[0.48757672]
Fred_Thompson&1,Fred_Thompson&3,[0.55522776]
Fred_Thompson&2,Fred_Thompson&3,[0.5558089]
Garry_Trudeau&1,Garry_Trudeau&2,[0.4095449]
Gary_Williams&1,Gary_Williams&2,[0.3933177]
Gene_Robinson&1,Gene_Robinson&2,[0.495924]
Gene_Robinson&1,Gene_Robinson&3,[0.34673107]
Gene_Robinson&2,Gene_Robinson&3,[0.48539376]
George_Galloway&1,George_Galloway&3,[0.58671457]
George_Galloway&2,George_Galloway&3,[0.26031613]
George_Galloway&2,George_Galloway&4,[0.5998632]
Geraldine_Chaplin&1,Geraldine_Chaplin&2,[0.39895356]
Geraldine_Chaplin&1,Geraldine_Chaplin&4,[0.51977575]
Geraldine_Chaplin&3,Geraldine_Chaplin&4,[0.29864603]
Gerardo_Gambala&1,Gerardo_Gambala&2,[0.42844105]
Gian_Marco&1,Gian_Marco&2,[0.4787135]
Gian_Marco&2,Gian_Marco&3,[0.5429318]
Gillian_Anderson&1,Gillian_Anderson&2,[0.46579075]
Gordon_Brown&6,Gordon_Brown&9,[0.41314185]
Gordon_Brown&10,Gordon_Brown&13,[0.59756434]
Grant_Hackett&1,Grant_Hackett&2,[0.31310976]
Grant_Hackett&1,Grant_Hackett&3,[0.42542607]
Grant_Hackett&1,Grant_Hackett&5,[0.3676734]
Gray_Davis&7,Gray_Davis&22,[0.40374255]
Gray_Davis&21,Gray_Davis&26,[0.41775727]
Gregg_Popovich&1,Gregg_Popovich&5,[0.44334263]
Gregg_Popovich&3,Gregg_Popovich&4,[0.5851966]
Guy_Ritchie&1,Guy_Ritchie&2,[0.5568858]
Hamzah_Haz&1,Hamzah_Haz&2,[0.4970094]
Harbhajan_Singh&1,Harbhajan_Singh&2,[0.51156867]
Hootie_Johnson&1,Hootie_Johnson&2,[0.6327964]
Hugo_Chavez&2,Hugo_Chavez&27,[0.4774564]
Hugo_Chavez&27,Hugo_Chavez&53,[0.49557203]
Hugo_Chavez&36,Hugo_Chavez&51,[0.4306208]
Hugo_Chavez&41,Hugo_Chavez&50,[0.33843964]
Hugo_Chavez&45,Hugo_Chavez&56,[0.47188306]
Isaiah_Washington&1,Isaiah_Washington&2,[0.7263067]
Jack_Grubman&1,Jack_Grubman&2,[0.3378989]
Jacques_Rogge&1,Jacques_Rogge&9,[0.47938454]
Jacques_Rogge&3,Jacques_Rogge&7,[0.45990926]
Jacques_Rogge&3,Jacques_Rogge&10,[0.3528059]
Jacques_Rogge&4,Jacques_Rogge&6,[0.4019494]
Jacques_Rogge&4,Jacques_Rogge&9,[0.42755836]
Jacques_Rogge&5,Jacques_Rogge&8,[0.48261285]
Jacques_Rogge&6,Jacques_Rogge&8,[0.37916458]
James_Caan&1,James_Caan&2,[0.34402907]
James_Caan&1,James_Caan&3,[0.3726495]
James_Caan&2,James_Caan&3,[0.31521702]
James_Jones&1,James_Jones&2,[0.66803783]
Jamling_Norgay&1,Jamling_Norgay&2,[0.3253441]
Janica_Kostelic&1,Janica_Kostelic&2,[0.5137037]
Jeanne_Moreau&1,Jeanne_Moreau&2,[0.3683927]
Jeffrey_Archer&1,Jeffrey_Archer&2,[0.44834888]
Jennifer_Garner&1,Jennifer_Garner&3,[0.5317698]
Jennifer_Garner&4,Jennifer_Garner&9,[0.40044028]
Jennifer_Garner&5,Jennifer_Garner&6,[0.43285877]
Jennifer_Garner&5,Jennifer_Garner&9,[0.2891727]
Jennifer_Garner&7,Jennifer_Garner&12,[0.40666306]
Jennifer_Garner&8,Jennifer_Garner&11,[0.42559588]
Jeremy_Greenstock&2,Jeremy_Greenstock&24,[0.38435006]
Jeremy_Greenstock&3,Jeremy_Greenstock&22,[0.6265029]
Jeremy_Greenstock&5,Jeremy_Greenstock&11,[0.6002394]
Jeremy_Greenstock&10,Jeremy_Greenstock&14,[0.4243368]
Jeremy_Greenstock&17,Jeremy_Greenstock&21,[0.43720055]
Jessica_Lange&1,Jessica_Lange&2,[0.5287881]
Jimmy_Carter&1,Jimmy_Carter&7,[0.3814299]
Jimmy_Carter&4,Jimmy_Carter&6,[0.32021362]
Jimmy_Carter&5,Jimmy_Carter&8,[0.44976115]
Jimmy_Carter&6,Jimmy_Carter&7,[0.40876865]
Jodie_Foster&1,Jodie_Foster&2,[0.3852371]
John_Manley&1,John_Manley&6,[0.597448]
John_Manley&2,John_Manley&5,[0.4992416]
John_McCain&2,John_McCain&3,[0.4752661]
John_McCain&3,John_McCain&7,[0.38143212]
John_McCain&6,John_McCain&7,[0.4914114]
John_Snow&3,John_Snow&15,[0.48343956]
John_Snow&4,John_Snow&16,[0.4114827]
John_Snow&9,John_Snow&11,[0.34559417]
Johnson_Panjaitan&1,Johnson_Panjaitan&2,[0.24410528]
Jorge_Castaneda&1,Jorge_Castaneda&2,[0.44216502]
Jose_Serra&1,Jose_Serra&9,[0.39849114]
Jose_Serra&2,Jose_Serra&8,[0.37963057]
Jose_Serra&3,Jose_Serra&5,[0.64247674]
Jose_Serra&3,Jose_Serra&7,[0.44789374]
Jose_Serra&6,Jose_Serra&9,[0.50181407]
Jose_Theodore&1,Jose_Theodore&2,[0.54027915]
Joseph_Blatter&1,Joseph_Blatter&2,[0.5654241]
Joseph_Ralston&1,Joseph_Ralston&2,[0.5327989]
Juan_Pablo_Montoya&1,Juan_Pablo_Montoya&8,[0.56865674]
Juan_Pablo_Montoya&2,Juan_Pablo_Montoya&4,[0.33400977]
Juan_Pablo_Montoya&4,Juan_Pablo_Montoya&5,[0.60258055]
Julianna_Margulies&1,Julianna_Margulies&2,[0.42930746]
Justin_Guarini&1,Justin_Guarini&2,[0.6250439]
Justin_Guarini&2,Justin_Guarini&3,[0.2947868]
Justine_Henin&2,Justine_Henin&3,[0.36588085]
Kate_Winslet&1,Kate_Winslet&2,[0.45956862]
Kate_Winslet&1,Kate_Winslet&4,[0.43599784]
Kate_Winslet&2,Kate_Winslet&3,[0.48446822]
Kate_Winslet&2,Kate_Winslet&4,[0.5861717]
Kathy_Winters&1,Kathy_Winters&2,[0.12439597]
Kelvin_Sampson&1,Kelvin_Sampson&2,[0.37368953]
Kevin_Stallings&1,Kevin_Stallings&2,[0.39120018]
Kim_Jong-Il&2,Kim_Jong-Il&3,[0.1645903]
Kristin_Davis&1,Kristin_Davis&2,[0.21372247]
Kristin_Davis&2,Kristin_Davis&3,[0.273633]
Lance_Armstrong&1,Lance_Armstrong&17,[0.45942223]
Lance_Armstrong&5,Lance_Armstrong&10,[0.65893847]
Lance_Armstrong&7,Lance_Armstrong&11,[0.3623067]
Lance_Armstrong&10,Lance_Armstrong&18,[0.4805715]
Lance_Armstrong&14,Lance_Armstrong&17,[0.7162187]
Laurent_Jalabert&1,Laurent_Jalabert&2,[0.40918684]
Lindsey_Graham&1,Lindsey_Graham&2,[0.37486935]
Lisa_Gottsegen&1,Lisa_Gottsegen&2,[0.3170554]
Lleyton_Hewitt&1,Lleyton_Hewitt&13,[0.4113798]
Lleyton_Hewitt&16,Lleyton_Hewitt&27,[0.34047008]
Lleyton_Hewitt&18,Lleyton_Hewitt&37,[0.48330998]
Lleyton_Hewitt&24,Lleyton_Hewitt&36,[0.371637]
Luis_Ernesto_Derbez_Bautista&3,Luis_Ernesto_Derbez_Bautista&6,[0.47951305]
Mario_Dumont&1,Mario_Dumont&2,[0.5014417]
Mark_Wahlberg&1,Mark_Wahlberg&3,[0.6453697]
Mark_Wahlberg&2,Mark_Wahlberg&3,[0.5229914]
Mark_Wahlberg&2,Mark_Wahlberg&4,[0.4168414]
Marlene_Weingartner&1,Marlene_Weingartner&2,[0.68040085]
Martha_Bowen&1,Martha_Bowen&2,[0.4142313]
Martin_Cauchon&1,Martin_Cauchon&2,[0.33040845]
Martin_Hoellwarth&1,Martin_Hoellwarth&2,[0.5006895]
Martin_Sheen&1,Martin_Sheen&2,[0.34447515]
Matthew_Broderick&1,Matthew_Broderick&4,[0.5311688]
Matthew_Broderick&2,Matthew_Broderick&3,[0.43028533]
Mike_Krzyzewski&1,Mike_Krzyzewski&6,[0.47665548]
Mikhail_Gorbachev&1,Mikhail_Gorbachev&2,[0.38439167]
Monica_Bellucci&1,Monica_Bellucci&4,[0.4033497]
Monica_Bellucci&2,Monica_Bellucci&4,[0.5208783]
Naomi_Campbell&1,Naomi_Campbell&2,[0.44301862]
Nestor_Kirchner&3,Nestor_Kirchner&30,[0.3960442]
Nestor_Kirchner&12,Nestor_Kirchner&21,[0.43191254]
Nestor_Kirchner&17,Nestor_Kirchner&25,[0.3824662]
Nicolas_Lapentti&1,Nicolas_Lapentti&2,[0.31234372]
Noah_Wyle&2,Noah_Wyle&3,[0.4125365]
Nora_Bendijo&1,Nora_Bendijo&2,[0.66298914]
Nursultan_Nazarbayev&1,Nursultan_Nazarbayev&2,[0.4854948]
Pamela_Anderson&1,Pamela_Anderson&2,[0.34139812]
Pamela_Anderson&1,Pamela_Anderson&5,[0.61265796]
Patricia_Heaton&1,Patricia_Heaton&2,[0.34897953]
Patty_Schnyder&1,Patty_Schnyder&2,[0.5404596]
Patty_Schnyder&2,Patty_Schnyder&3,[0.40243024]
Patty_Schnyder&2,Patty_Schnyder&4,[0.37138665]
Patty_Schnyder&3,Patty_Schnyder&4,[0.3752144]
Paul_Bremer&6,Paul_Bremer&17,[0.52029467]
Paul_Bremer&7,Paul_Bremer&10,[0.24681747]
Paul_Bremer&9,Paul_Bremer&15,[0.3855043]
Paul_Bremer&14,Paul_Bremer&16,[0.33141786]
Paul_Sarbanes&1,Paul_Sarbanes&3,[0.6262185]
Paul_Sarbanes&2,Paul_Sarbanes&3,[0.32375783]
Paul_William_Hurley&1,Paul_William_Hurley&2,[0.3876143]
Pervez_Musharraf&1,Pervez_Musharraf&6,[0.461223]
Pervez_Musharraf&2,Pervez_Musharraf&16,[0.35157162]
Pervez_Musharraf&3,Pervez_Musharraf&10,[0.5033256]
Pervez_Musharraf&4,Pervez_Musharraf&14,[0.32762575]
Pervez_Musharraf&5,Pervez_Musharraf&7,[0.56345344]
Pervez_Musharraf&5,Pervez_Musharraf&15,[0.60675806]
Phil_Gramm&1,Phil_Gramm&2,[0.5490019]
Prince_Edward&1,Prince_Edward&2,[0.6260948]
Ricardo_Lagos&3,Ricardo_Lagos&12,[0.4734099]
Ricardo_Lagos&23,Ricardo_Lagos&27,[0.4931422]
Ricardo_Monasterio&1,Ricardo_Monasterio&2,[0.28505754]
Rich_Gannon&1,Rich_Gannon&2,[0.38420826]
Rick_Perry&1,Rick_Perry&4,[0.49811447]
Rick_Perry&1,Rick_Perry&5,[0.4753878]
Rick_Perry&2,Rick_Perry&4,[0.46826434]
Rick_Perry&3,Rick_Perry&4,[0.37177575]
Robert_Bonner&2,Robert_Bonner&3,[0.47813773]
Robert_Evans&2,Robert_Evans&3,[0.57976735]
Robert_Fico&1,Robert_Fico&2,[0.45459408]
Romano_Prodi&3,Romano_Prodi&5,[0.65173274]
Roy_Moore&2,Roy_Moore&5,[0.5228256]
Roy_Moore&3,Roy_Moore&6,[0.6958233]
Sachiko_Yamada&1,Sachiko_Yamada&2,[0.22410369]
Sachiko_Yamada&1,Sachiko_Yamada&4,[0.43016422]
Sachiko_Yamada&2,Sachiko_Yamada&3,[0.3013907]
Sachiko_Yamada&2,Sachiko_Yamada&4,[0.3942201]
Saeb_Erekat&1,Saeb_Erekat&2,[0.54915035]
Sam_Bith&1,Sam_Bith&2,[0.40639663]
Sam_Bith&1,Sam_Bith&3,[0.5037668]
Sam_Bith&2,Sam_Bith&3,[0.5137637]
Sean_Hayes&1,Sean_Hayes&2,[0.29502118]
Sergio_Garcia&1,Sergio_Garcia&2,[0.41615438]
Silvia_Farina_Elia&1,Silvia_Farina_Elia&2,[0.48719198]
Steve_Ballmer&1,Steve_Ballmer&2,[0.6609875]
Steve_Ballmer&1,Steve_Ballmer&3,[0.73373175]
Stockard_Channing&1,Stockard_Channing&3,[0.38262022]
Stockard_Channing&2,Stockard_Channing&3,[0.3300724]
Terry_McAuliffe&1,Terry_McAuliffe&2,[0.57036686]
Terry_McAuliffe&1,Terry_McAuliffe&3,[0.53543293]
Thomas_Rupprath&1,Thomas_Rupprath&3,[0.52527463]
Thomas_Rupprath&2,Thomas_Rupprath&3,[0.4491009]
Tom_Ridge&6,Tom_Ridge&16,[0.47135448]
Tom_Ridge&8,Tom_Ridge&25,[0.3983521]
Tom_Ridge&9,Tom_Ridge&26,[0.39583784]
Tom_Ridge&18,Tom_Ridge&22,[0.39716434]
Tommy_Haas&4,Tommy_Haas&5,[0.58096856]
Tommy_Thompson&1,Tommy_Thompson&2,[0.4768827]
Tommy_Thompson&1,Tommy_Thompson&7,[0.5194313]
Tommy_Thompson&2,Tommy_Thompson&8,[0.38505137]
Tommy_Thompson&4,Tommy_Thompson&8,[0.40381277]
Tommy_Thompson&6,Tommy_Thompson&9,[0.3960712]
Tomoko_Hagiwara&1,Tomoko_Hagiwara&2,[0.42025012]
Trent_Lott&1,Trent_Lott&2,[0.61261404]
Trent_Lott&2,Trent_Lott&3,[0.49450487]
Trent_Lott&2,Trent_Lott&8,[0.5433556]
Trent_Lott&6,Trent_Lott&11,[0.47976476]
Trent_Lott&7,Trent_Lott&10,[0.7167461]
Trent_Lott&8,Trent_Lott&16,[0.6069194]
Tsutomu_Takebe&1,Tsutomu_Takebe&2,[0.3280537]
Tyler_Hamilton&1,Tyler_Hamilton&2,[0.5737716]
Tyra_Banks&1,Tyra_Banks&2,[0.3594253]
Vaclav_Havel&2,Vaclav_Havel&4,[0.552771]
Vaclav_Havel&2,Vaclav_Havel&5,[0.59458804]
Vaclav_Havel&2,Vaclav_Havel&6,[0.5246274]
Vaclav_Havel&4,Vaclav_Havel&9,[0.4156822]
Vaclav_Havel&5,Vaclav_Havel&7,[0.37462604]
Valerie_Harper&1,Valerie_Harper&2,[0.58180183]
Vince_Carter&3,Vince_Carter&4,[0.50564015]
Vincent_Brooks&2,Vincent_Brooks&3,[0.2614116]
Vincent_Brooks&2,Vincent_Brooks&7,[0.23900819]
Vincent_Brooks&4,Vincent_Brooks&5,[0.52388024]
Vincent_Brooks&4,Vincent_Brooks&7,[0.51547205]
Vincent_Gallo&1,Vincent_Gallo&2,[0.44004607]
Vitali_Klitschko&1,Vitali_Klitschko&2,[0.47782898]
Vitali_Klitschko&3,Vitali_Klitschko&4,[0.4767946]
William_Macy&1,William_Macy&4,[0.33605522]
William_Macy&2,William_Macy&4,[0.5762654]
William_Macy&3,William_Macy&4,[0.11589497]
Woody_Allen&2,Woody_Allen&4,[0.60388345]
Woody_Allen&3,Woody_Allen&5,[0.50853175]
Yukiko_Okudo&1,Yukiko_Okudo&2,[0.41940165]
Zico&1,Zico&2,[0.39912254]
Zico&2,Zico&3,[0.3133155]
Abdel_Madi_Shabneh&1,Dean_Barker&1,[0.5183142]
Abdel_Madi_Shabneh&1,Giancarlo_Fisichella&1,[0.5728011]
Abdel_Madi_Shabneh&1,Mikhail_Gorbachev&1,[0.72823083]
Abdul_Rahman&1,Portia_de_Rossi&1,[0.66325176]
Abel_Pacheco&1,Jong_Thae_Hwa&2,[0.6021241]
Abel_Pacheco&2,Jean-Francois_Lemounier&1,[0.5776694]
Afton_Smith&1,Dwayne_Wade&1,[0.606588]
Ahmad_Jbarah&1,James_Comey&1,[0.53683436]
Akhmed_Zakayev&2,Donna_Morrissey&1,[0.5653283]
Alan_Dershowitz&1,Bertrand_Bonello&1,[0.62393135]
Alanis_Morissette&1,Martin_Cauchon&1,[0.64426565]
Alexander_Lukashenko&1,Heather_Chinnock&1,[0.6922138]
Alfonso_Cuaron&1,Jason_Priestley&1,[0.4322747]
Alfonso_Cuaron&1,Patty_Schnyder&2,[0.75622046]
Alfonso_Soriano&1,Bill_Nelson&2,[0.6118176]
Alfonso_Soriano&1,Julio_De_Brun&1,[0.7779119]
Alfonso_Soriano&1,Patty_Schnyder&3,[0.61722606]
Alonzo_Mourning&1,Cecilia_Cheung&1,[0.5171474]
Amber_Tamblyn&2,Benjamin_Netanyahu&1,[0.61829585]
Amporn_Falise&1,Joe_Pantoliano&1,[0.6092059]
Anders_Fogh_Rasmussen&2,Johnson_Panjaitan&2,[0.49585867]
Andre_Bucher&1,Joseph_Ralston&1,[0.79056287]
Andre_Bucher&1,Maria_Garcia&1,[0.66237587]
Andrew_Gilligan&1,Henry_Castellanos&1,[0.6643683]
Andrew_Shutley&1,Edmund_Stoiber&5,[0.61021376]
Andrew_Shutley&1,Mitchell_Swartz&1,[0.6892302]
Andrew_Shutley&1,Saeb_Erekat&2,[0.567997]
Andy_Dick&1,Simon_Yam&1,[0.68294686]
Andy_Griffith&1,Osrat_Iosef&1,[0.631124]
Andy_Wisecarver&1,Dimitar_Berbatov&1,[0.5006347]
Angela_Lansbury&1,Steven_Van_Zandt&1,[0.6482538]
Angela_Lansbury&2,John_Coomber&1,[0.6975465]
Ann_Veneman&6,Sergio_Garcia&2,[0.7193655]
Ann_Veneman&8,Ted_Williams&1,[0.6899626]
Annie-Jeanne_Reynaud&1,SJ_Twu&1,[0.52904314]
Anthony_Carter&1,Eliza_Dushku&1,[0.48930943]
Antonio_Cassano&1,Paul_Celluci&1,[0.65971553]
Anwar_Ibrahim&1,David_Alpay&1,[0.6079402]
Armand_Sargen&1,Daryl_Sabara&1,[0.7303023]
Armand_Sargen&1,Kelvin_Sampson&3,[0.6401061]
Armand_Sargen&1,Lisa_Gottsegen&2,[0.5989533]
Atom_Egoyan&1,Bill_Stapleton&1,[0.5592735]
Atom_Egoyan&1,Janis_Ruth_Coulter&1,[0.57154536]
Barbara_Brezigar&2,Doris_Roberts&2,[0.6041259]
Barbara_Felt-Miller&1,Leticia_Dolera&1,[0.45113826]
Bart_Freundlich&1,Ernie_Grunfeld&1,[0.5459342]
Bart_Freundlich&1,Kirsten_Gilham&1,[0.5597752]
Benjamin_Martinez&1,Garry_McCoy&1,[0.5997954]
Benjamin_Netanyahu&1,Maria_Callas&1,[0.6705104]
Benjamin_Netanyahu&5,Frank_Beamer&1,[0.657622]
Bernard_Law&1,Liu_Xiaoqing&1,[0.6352868]
Bernard_Law&3,Valerie_Harper&2,[0.83497757]
Bertrand_Bonello&1,Jong_Thae_Hwa&2,[0.7351722]
Bill_Bradley&1,Chen_Tsai-chin&1,[0.6097791]
Bill_Bradley&1,Helen_Alvare&1,[0.6518475]
Bill_Elliott&1,Mary_Anne_Souza&1,[0.56137633]
Bill_Frist&5,Jimmy_Kimmel&2,[0.5905762]
Bill_Maher&1,Brad_Russ&1,[0.49346042]
Bill_Maher&1,Juliette_Binoche&1,[0.4694453]
Bill_Nelson&1,Kim_Jong-Il&3,[0.5667064]
Bill_Nelson&2,Gillian_Anderson&1,[0.64235395]
Bill_Stapleton&1,Sedigh_Barmak&1,[0.616302]
Bill_Stapleton&1,Valerie_Harper&1,[0.47445327]
Billy_Bob_Thornton&1,Herb_Dhaliwal&1,[0.6033305]
Billy_Bob_Thornton&1,Nong_Duc_Manh&1,[0.7441466]
Bob_Alper&1,Kevin_Millwood&1,[0.5223646]
Bob_Graham&2,Dwayne_Wade&1,[0.6845382]
Bob_Petrino&1,Geraldine_Chaplin&4,[0.6287843]
Bob_Petrino&1,Jorge_Castaneda&1,[0.44697058]
Boris_Becker&4,Julianna_Margulies&2,[0.6165162]
Brad_Russ&1,Hana_Urushima&1,[0.59283]
Brad_Russ&1,Romeo_Gigli&1,[0.5675616]
Brawley_King&1,Tom_Glavine&2,[0.6002385]
Brian_Griese&2,Jeffrey_Archer&2,[0.67081785]
Brian_Griese&2,Laura_Elena_Harring&1,[0.4862352]
Brian_Griese&2,Nicolas_Lapentti&2,[0.70358896]
Bryan_Adams&1,Michael_Kors&1,[0.5509161]
Bryan_Adams&1,Mohamed_Seineldin&1,[0.56799895]
Calbert_Cheaney&1,Ian_Smith&1,[0.73649347]
Calbert_Cheaney&1,Robert_Downey_Jr&1,[0.605072]
Carl_Reiner&1,Hamid_Efendi&1,[0.5734682]
Carl_Reiner&2,John_Engler&1,[0.5685302]
Carl_Reiner&2,Prince_Rainier_III&1,[0.67046404]
Carl_Reiner&2,Tom_Glavine&2,[0.55611116]
Carlo_Azeglio_Ciampi&1,Francis_Ford_Coppola&1,[0.68539125]
Carlos_Arroyo&1,Shane_Phillips&1,[0.6080078]
Carlos_Paternina&1,Emily_Stevens&1,[0.5494839]
Carlos_Paternina&1,Paul_Sarbanes&1,[0.62306464]
Casey_Mears&1,Mike_Davis&1,[0.5319549]
Casey_Mears&1,Yukiko_Okudo&1,[0.514979]
Cathy_Freeman&2,William_Martin&2,[0.5986452]
Cecilia_Cheung&1,Daryl_Parks&1,[0.7951944]
Cecilia_Cheung&1,Pascal_Affi_Nguessan&1,[0.7048641]
Chen_Tsai-chin&1,Dereck_Whittenburg&1,[0.5208974]
Chen_Tsai-chin&1,Mamdouh_Habib&1,[0.60097814]
Cho_Myung-kyun&1,David_Bell&1,[0.6405802]
Cho_Myung-kyun&1,Fernando_Sanz&1,[0.63859046]
Cho_Myung-kyun&1,Georgia_Giddings&1,[0.54969025]
Cho_Myung-kyun&1,Richard_Fine&1,[0.6732128]
Choi_Yun-yong&1,Chuck_Eidson&1,[0.7139236]
Chris_Dodd&1,Taylor_Twellman&1,[0.7140093]
Chris_Swecker&1,Tom_Vilsack&1,[0.64667785]
Christian_Lacroix&1,Laura_Elena_Harring&1,[0.5026965]
Christian_Lacroix&1,Ornella_Muti&1,[0.56056154]
Chuck_Eidson&1,Sigourney_Weaver&1,[0.7769481]
Clare_Short&4,Don_Carcieri&1,[0.54502094]
Coco_dEste&1,Darvis_Patton&1,[0.8446935]
Coco_dEste&1,Melina_Kanakaredes&1,[0.5847357]
Coco_dEste&1,Tom_Rouen&1,[0.7423545]
Coleen_Rowley&1,Nong_Duc_Manh&1,[0.5880328]
Corinne_Coman&2,Frank_Beamer&1,[0.57683456]
Dale_Earnhardt_Jr&1,Nick_Reilly&1,[0.470726]
Dario_Franchitti&1,Henry_Castellanos&1,[0.6069974]
Darren_Campel&1,Hilary_McKay&1,[0.70287764]
Darvis_Patton&1,Gerard_Tronche&1,[0.632766]
Darvis_Patton&1,William_Macy&4,[0.63168067]
Daryl_Parks&1,Guus_Hiddink&1,[0.52150667]
Daryl_Sabara&1,Nick_Reilly&1,[0.78143287]
Daryl_Sabara&1,Valentina_Tereshkova&1,[0.6584822]
Dave_Johnson&1,Howard_Stern&1,[0.7081928]
Dave_Tucker&1,Gary_Gitnick&1,[0.7191732]
David_Collenette&1,Salman_Khan&1,[0.69624317]
David_Westerfield&1,Stan_Kroenke&1,[0.64865214]
Dean_Jacek&1,Larry_Wilmore&1,[0.6009232]
Demi_Moore&2,Fred_Thompson&1,[0.64811105]
Demi_Moore&2,Linus_Roache&1,[0.5991558]
Dereck_Whittenburg&1,Lindsey_Graham&2,[0.63427067]
Dianne_Reeves&1,Larry_Wilmore&1,[0.68185973]
Dianne_Reeves&1,Romeo_Gigli&1,[0.5722629]
Don_Carcieri&1,Janica_Kostelic&1,[0.6129614]
Dora_Bakoyianni&1,Richard_Sambrook&2,[0.54311234]
Dora_Bakoyianni&1,Saeb_Erekat&2,[0.568415]
Doris_Roberts&1,Nong_Duc_Manh&1,[0.65351665]
Doug_Wilson&1,Szu_Yu_Chen&1,[0.46804363]
Douglas_Gansler&1,Martin_Brooke&1,[0.56770533]
Douglas_Gansler&1,Ronald_Kadish&1,[0.65708596]
Dwayne_Wade&1,Mike_Farrar&1,[0.72279614]
Edward_Arsenault&1,Jim_Hardin&1,[0.527426]
Einars_Repse&1,Minnie_Mendoza&1,[0.6490172]
