person1&ImgN,person2&ImgN,distance,Retina on person1,Retina on person2,LightCNN on person1,LightCNN on person2
Hugo_Chavez&45,Hugo_Chavez&56,[0.44115746]
Isaiah_Washington&1,Isaiah_Washington&2,[0.6456506]
Jack_Grubman&1,Jack_Grubman&2,[0.23660922]
Jacques_Rogge&1,Jacques_Rogge&9,[0.4379683]
Jacques_Rogge&3,Jacques_Rogge&7,[0.39768183]
Jacques_Rogge&3,Jacques_Rogge&10,[0.346489]
Jacques_Rogge&4,Jacques_Rogge&6,[0.27088404]
Jacques_Rogge&4,Jacques_Rogge&9,[0.41153657]
Jacques_Rogge&5,Jacques_Rogge&8,[0.47080958]
Jacques_Rogge&6,Jacques_Rogge&8,[0.31604385]
James_Caan&1,James_Caan&2,[0.39752877]
James_Caan&1,James_Caan&3,[0.30123162]
James_Caan&2,James_Caan&3,[0.39521265]
James_Jones&1,James_Jones&2,[0.5699401]
Jamling_Norgay&1,Jamling_Norgay&2,[0.32940537]
Janica_Kostelic&1,Janica_Kostelic&2,[0.4742328]
Jeanne_Moreau&1,Jeanne_Moreau&2,[0.32984483]
Jeffrey_Archer&1,Jeffrey_Archer&2,[0.6350119]
Jennifer_Garner&1,Jennifer_Garner&3,[0.46875668]
Jennifer_Garner&4,Jennifer_Garner&9,[0.60533917]
Jennifer_Garner&5,Jennifer_Garner&6,[0.37329262]
Jennifer_Garner&5,Jennifer_Garner&9,[0.2866243]
Jennifer_Garner&7,Jennifer_Garner&12,[0.3280648]
Jennifer_Garner&8,Jennifer_Garner&11,[0.4849975]
Jeremy_Greenstock&2,Jeremy_Greenstock&24,[0.3939315]
Jeremy_Greenstock&3,Jeremy_Greenstock&22,[0.6254086]
Jeremy_Greenstock&5,Jeremy_Greenstock&11,[0.48744452]
Jeremy_Greenstock&10,Jeremy_Greenstock&14,[0.3643142]
Jeremy_Greenstock&17,Jeremy_Greenstock&21,[0.5092349]
Jessica_Lange&1,Jessica_Lange&2,[0.51068914]
Jimmy_Carter&1,Jimmy_Carter&7,[0.5011424]
Jimmy_Carter&4,Jimmy_Carter&6,[0.39055502]
Jimmy_Carter&5,Jimmy_Carter&8,[0.41417313]
Jimmy_Carter&6,Jimmy_Carter&7,[0.4376797]
Jodie_Foster&1,Jodie_Foster&2,[0.36017948]
John_Manley&1,John_Manley&6,[0.5764776]
John_Manley&2,John_Manley&5,[0.36829984]
John_McCain&2,John_McCain&3,[0.44281173]
John_McCain&3,John_McCain&7,[0.3234825]
John_McCain&6,John_McCain&7,[0.41686344]
John_Snow&3,John_Snow&15,[0.4635316]
John_Snow&4,John_Snow&16,[0.26308727]
John_Snow&9,John_Snow&11,[0.4140076]
Johnson_Panjaitan&1,Johnson_Panjaitan&2,[0.25553745]
Jorge_Castaneda&1,Jorge_Castaneda&2,[0.37767684]
Jose_Serra&1,Jose_Serra&9,[0.46400487]
Jose_Serra&2,Jose_Serra&8,[0.36380637]
Jose_Serra&3,Jose_Serra&5,[0.59639436]
Jose_Serra&3,Jose_Serra&7,[0.3395393]
Jose_Serra&6,Jose_Serra&9,[0.3912413]
Jose_Theodore&1,Jose_Theodore&2,[0.46748376]
Joseph_Blatter&1,Joseph_Blatter&2,[0.74438274]
Joseph_Ralston&1,Joseph_Ralston&2,[0.5114368]
Juan_Pablo_Montoya&1,Juan_Pablo_Montoya&8,[0.62033415]
Juan_Pablo_Montoya&2,Juan_Pablo_Montoya&4,[0.3124678]
Juan_Pablo_Montoya&4,Juan_Pablo_Montoya&5,[0.82124925]
Julianna_Margulies&1,Julianna_Margulies&2,[0.31486952]
Justin_Guarini&1,Justin_Guarini&2,[0.5438422]
Justin_Guarini&2,Justin_Guarini&3,[0.3287995]
Justine_Henin&2,Justine_Henin&3,[0.6921508]
Kate_Winslet&1,Kate_Winslet&2,[0.4766752]
Kate_Winslet&1,Kate_Winslet&4,[0.5487096]
Kate_Winslet&2,Kate_Winslet&3,[0.5510043]
Kate_Winslet&2,Kate_Winslet&4,[0.6258762]
Kathy_Winters&1,Kathy_Winters&2,[0.1313734]
Kelvin_Sampson&1,Kelvin_Sampson&2,[0.41615736]
Kevin_Stallings&1,Kevin_Stallings&2,[0.41083634]
Kim_Jong-Il&2,Kim_Jong-Il&3,[0.20482898]
Kristin_Davis&1,Kristin_Davis&2,[0.17711091]
Kristin_Davis&2,Kristin_Davis&3,[0.26032138]
Lance_Armstrong&1,Lance_Armstrong&17,[0.41718376]
Lance_Armstrong&5,Lance_Armstrong&10,[0.7344594]
Lance_Armstrong&7,Lance_Armstrong&11,[0.4382661]
Lance_Armstrong&10,Lance_Armstrong&18,[0.55392784]
Lance_Armstrong&14,Lance_Armstrong&17,[0.77928066]
Laurent_Jalabert&1,Laurent_Jalabert&2,[0.6649311]
Lindsey_Graham&1,Lindsey_Graham&2,[0.371445]
Lisa_Gottsegen&1,Lisa_Gottsegen&2,[0.2509334]
Lleyton_Hewitt&1,Lleyton_Hewitt&13,[0.39891493]
Lleyton_Hewitt&16,Lleyton_Hewitt&27,[0.3702464]
Lleyton_Hewitt&18,Lleyton_Hewitt&37,[0.387313]
Lleyton_Hewitt&24,Lleyton_Hewitt&36,[0.40503538]
Luis_Ernesto_Derbez_Bautista&3,Luis_Ernesto_Derbez_Bautista&6,[0.44405794]
Mario_Dumont&1,Mario_Dumont&2,[0.5529019]
Mark_Wahlberg&1,Mark_Wahlberg&3,[0.6526215]
Mark_Wahlberg&2,Mark_Wahlberg&3,[0.62322754]
Mark_Wahlberg&2,Mark_Wahlberg&4,[0.63981825]
Marlene_Weingartner&1,Marlene_Weingartner&2,[0.72394264]
Martha_Bowen&1,Martha_Bowen&2,[0.33965385]
Martin_Cauchon&1,Martin_Cauchon&2,[0.2031402]
Martin_Hoellwarth&1,Martin_Hoellwarth&2,[0.5955241]
Martin_Sheen&1,Martin_Sheen&2,[0.2968709]
Matthew_Broderick&1,Matthew_Broderick&4,[0.53366935]
Matthew_Broderick&2,Matthew_Broderick&3,[0.47340107]
Mike_Krzyzewski&1,Mike_Krzyzewski&6,[0.44254607]
Mikhail_Gorbachev&1,Mikhail_Gorbachev&2,[0.4598328]
Monica_Bellucci&1,Monica_Bellucci&4,[0.39837652]
Monica_Bellucci&2,Monica_Bellucci&4,[0.4539914]
Naomi_Campbell&1,Naomi_Campbell&2,[0.26327872]
Nestor_Kirchner&3,Nestor_Kirchner&30,[0.42427838]
Nestor_Kirchner&12,Nestor_Kirchner&21,[0.42052174]
Nestor_Kirchner&17,Nestor_Kirchner&25,[0.51842326]
Nicolas_Lapentti&1,Nicolas_Lapentti&2,[0.33480656]
Noah_Wyle&2,Noah_Wyle&3,[0.369456]
Nora_Bendijo&1,Nora_Bendijo&2,[0.6948121]
Nursultan_Nazarbayev&1,Nursultan_Nazarbayev&2,[0.59435433]
Pamela_Anderson&1,Pamela_Anderson&2,[0.2875675]
Pamela_Anderson&1,Pamela_Anderson&5,[0.42769456]
Patricia_Heaton&1,Patricia_Heaton&2,[0.3581785]
Patty_Schnyder&1,Patty_Schnyder&2,[0.4381219]
Patty_Schnyder&2,Patty_Schnyder&3,[0.31433707]
Patty_Schnyder&2,Patty_Schnyder&4,[0.3071167]
Patty_Schnyder&3,Patty_Schnyder&4,[0.3511901]
Paul_Bremer&6,Paul_Bremer&17,[0.46772945]
Paul_Bremer&7,Paul_Bremer&10,[0.29425395]
Paul_Bremer&9,Paul_Bremer&15,[0.24738377]
Paul_Bremer&14,Paul_Bremer&16,[0.26931787]
Paul_Sarbanes&1,Paul_Sarbanes&3,[0.47425354]
Paul_Sarbanes&2,Paul_Sarbanes&3,[0.48842514]
Paul_William_Hurley&1,Paul_William_Hurley&2,[0.3779422]
Pervez_Musharraf&1,Pervez_Musharraf&6,[0.5012338]
Pervez_Musharraf&2,Pervez_Musharraf&16,[0.40868878]
Pervez_Musharraf&3,Pervez_Musharraf&10,[0.39362103]
Pervez_Musharraf&4,Pervez_Musharraf&14,[0.36247152]
Pervez_Musharraf&5,Pervez_Musharraf&7,[0.70256054]
Pervez_Musharraf&5,Pervez_Musharraf&15,[0.6775883]
Phil_Gramm&1,Phil_Gramm&2,[0.64668506]
Prince_Edward&1,Prince_Edward&2,[0.57453334]
Ricardo_Lagos&3,Ricardo_Lagos&12,[0.3388402]
Ricardo_Lagos&23,Ricardo_Lagos&27,[0.3477074]
Ricardo_Monasterio&1,Ricardo_Monasterio&2,[0.33988786]
Rich_Gannon&1,Rich_Gannon&2,[0.43994755]
Rick_Perry&1,Rick_Perry&4,[0.5779527]
Rick_Perry&1,Rick_Perry&5,[0.60969967]
Rick_Perry&2,Rick_Perry&4,[0.52891695]
Rick_Perry&3,Rick_Perry&4,[0.32316518]
Robert_Bonner&2,Robert_Bonner&3,[0.5152217]
Robert_Evans&2,Robert_Evans&3,[0.47435135]
Robert_Fico&1,Robert_Fico&2,[0.49146777]
Romano_Prodi&3,Romano_Prodi&5,[0.75207496]
Roy_Moore&2,Roy_Moore&5,[0.36757535]
Roy_Moore&3,Roy_Moore&6,[0.84263504]
Sachiko_Yamada&1,Sachiko_Yamada&2,[0.26265782]
Sachiko_Yamada&1,Sachiko_Yamada&4,[0.55279064]
Sachiko_Yamada&2,Sachiko_Yamada&3,[0.25704563]
Sachiko_Yamada&2,Sachiko_Yamada&4,[0.5086887]
Saeb_Erekat&1,Saeb_Erekat&2,[0.56258374]
Sam_Bith&1,Sam_Bith&2,[0.34605592]
Sam_Bith&1,Sam_Bith&3,[0.45349884]
Sam_Bith&2,Sam_Bith&3,[0.5068712]
Sean_Hayes&1,Sean_Hayes&2,[0.23882753]
Sergio_Garcia&1,Sergio_Garcia&2,[0.35780066]
Silvia_Farina_Elia&1,Silvia_Farina_Elia&2,[0.46595758]
Steve_Ballmer&1,Steve_Ballmer&2,[0.50676227]
Steve_Ballmer&1,Steve_Ballmer&3,[0.55240864]
Stockard_Channing&1,Stockard_Channing&3,[0.32775772]
Stockard_Channing&2,Stockard_Channing&3,[0.36024857]
Terry_McAuliffe&1,Terry_McAuliffe&2,[0.4943174]
Terry_McAuliffe&1,Terry_McAuliffe&3,[0.38157785]
Thomas_Rupprath&1,Thomas_Rupprath&3,[0.52754545]
Thomas_Rupprath&2,Thomas_Rupprath&3,[0.44005442]
Tom_Ridge&6,Tom_Ridge&16,[0.43292058]
Tom_Ridge&8,Tom_Ridge&25,[0.33989048]
Tom_Ridge&9,Tom_Ridge&26,[0.30958414]
Tom_Ridge&18,Tom_Ridge&22,[0.44737166]
Tommy_Haas&4,Tommy_Haas&5,[0.38466668]
Tommy_Thompson&1,Tommy_Thompson&2,[0.6299863]
Tommy_Thompson&1,Tommy_Thompson&7,[0.45720583]
Tommy_Thompson&2,Tommy_Thompson&8,[0.3519019]
Tommy_Thompson&4,Tommy_Thompson&8,[0.33319354]
Tommy_Thompson&6,Tommy_Thompson&9,[0.36014152]
Tomoko_Hagiwara&1,Tomoko_Hagiwara&2,[0.5183165]
Trent_Lott&1,Trent_Lott&2,[0.45883512]
Trent_Lott&2,Trent_Lott&3,[0.44696724]
Trent_Lott&2,Trent_Lott&8,[0.56393135]
Trent_Lott&6,Trent_Lott&11,[0.39710706]
Trent_Lott&7,Trent_Lott&10,[0.4917174]
Trent_Lott&8,Trent_Lott&16,[0.57955]
Tsutomu_Takebe&1,Tsutomu_Takebe&2,[0.27428377]
Tyler_Hamilton&1,Tyler_Hamilton&2,[0.5686412]
Tyra_Banks&1,Tyra_Banks&2,[0.4772637]
Vaclav_Havel&2,Vaclav_Havel&4,[0.4483776]
Vaclav_Havel&2,Vaclav_Havel&5,[0.38700604]
Vaclav_Havel&2,Vaclav_Havel&6,[0.36451095]
Vaclav_Havel&4,Vaclav_Havel&9,[0.37059796]
Vaclav_Havel&5,Vaclav_Havel&7,[0.26130152]
Valerie_Harper&1,Valerie_Harper&2,[0.53414214]
Vince_Carter&3,Vince_Carter&4,[0.5354321]
Vincent_Brooks&2,Vincent_Brooks&3,[0.4517758]
Vincent_Brooks&2,Vincent_Brooks&7,[0.26055205]
Vincent_Brooks&4,Vincent_Brooks&5,[0.5381944]
Vincent_Brooks&4,Vincent_Brooks&7,[0.4418509]
Vincent_Gallo&1,Vincent_Gallo&2,[0.58337396]
Vitali_Klitschko&1,Vitali_Klitschko&2,[0.5424499]
Vitali_Klitschko&3,Vitali_Klitschko&4,[0.47111106]
William_Macy&1,William_Macy&4,[0.30837643]
William_Macy&2,William_Macy&4,[0.6420293]
William_Macy&3,William_Macy&4,[0.11755151]
Woody_Allen&2,Woody_Allen&4,[0.5956544]
Woody_Allen&3,Woody_Allen&5,[0.52582014]
Yukiko_Okudo&1,Yukiko_Okudo&2,[0.46474248]
Zico&1,Zico&2,[0.3671636]
Zico&2,Zico&3,[0.35958886]
Abdel_Madi_Shabneh&1,Dean_Barker&1,[0.55538225]
Abdel_Madi_Shabneh&1,Giancarlo_Fisichella&1,[0.49160498]
Abdel_Madi_Shabneh&1,Mikhail_Gorbachev&1,[0.6769992]
Abdul_Rahman&1,Portia_de_Rossi&1,[0.74129504]
Abel_Pacheco&1,Jong_Thae_Hwa&2,[0.5933099]
Abel_Pacheco&2,Jean-Francois_Lemounier&1,[0.562138]
Afton_Smith&1,Dwayne_Wade&1,[0.7009404]
Ahmad_Jbarah&1,James_Comey&1,[0.62821287]
Akhmed_Zakayev&2,Donna_Morrissey&1,[0.63828015]
Alan_Dershowitz&1,Bertrand_Bonello&1,[0.72957516]
Alanis_Morissette&1,Martin_Cauchon&1,[0.7087498]
Alexander_Lukashenko&1,Heather_Chinnock&1,[0.7816344]
Alfonso_Cuaron&1,Jason_Priestley&1,[0.47675967]
Alfonso_Cuaron&1,Patty_Schnyder&2,[0.7041786]
Alfonso_Soriano&1,Bill_Nelson&2,[0.74926937]
Alfonso_Soriano&1,Julio_De_Brun&1,[0.75801235]
Alfonso_Soriano&1,Patty_Schnyder&3,[0.6381721]
Alonzo_Mourning&1,Cecilia_Cheung&1,[0.57769316]
Amber_Tamblyn&2,Benjamin_Netanyahu&1,[0.73367727]
Amporn_Falise&1,Joe_Pantoliano&1,[0.5969609]
Anders_Fogh_Rasmussen&2,Johnson_Panjaitan&2,[0.35309935]
Andre_Bucher&1,Joseph_Ralston&1,[0.72070855]
Andre_Bucher&1,Maria_Garcia&1,[0.63087434]
Andrew_Gilligan&1,Henry_Castellanos&1,[0.61224484]
Andrew_Shutley&1,Edmund_Stoiber&5,[0.7184876]
Andrew_Shutley&1,Mitchell_Swartz&1,[0.74562424]
Andrew_Shutley&1,Saeb_Erekat&2,[0.84059864]
Andy_Dick&1,Simon_Yam&1,[0.8768795]
Andy_Griffith&1,Osrat_Iosef&1,[0.8442477]
Andy_Wisecarver&1,Dimitar_Berbatov&1,[0.52733314]
Angela_Lansbury&1,Steven_Van_Zandt&1,[0.6771736]
Angela_Lansbury&2,John_Coomber&1,[0.58991593]
Ann_Veneman&6,Sergio_Garcia&2,[0.7713422]
Ann_Veneman&8,Ted_Williams&1,[0.7211503]
Annie-Jeanne_Reynaud&1,SJ_Twu&1,[0.56354964]
Anthony_Carter&1,Eliza_Dushku&1,[0.6270761]
Antonio_Cassano&1,Paul_Celluci&1,[0.63515073]
Anwar_Ibrahim&1,David_Alpay&1,[0.6439415]
Armand_Sargen&1,Daryl_Sabara&1,[0.87059647]
Armand_Sargen&1,Kelvin_Sampson&3,[0.6449321]
Armand_Sargen&1,Lisa_Gottsegen&2,[0.8189923]
Atom_Egoyan&1,Bill_Stapleton&1,[0.78056014]
Atom_Egoyan&1,Janis_Ruth_Coulter&1,[0.7512394]
Barbara_Brezigar&2,Doris_Roberts&2,[0.5009444]
Barbara_Felt-Miller&1,Leticia_Dolera&1,[0.4224633]
Bart_Freundlich&1,Ernie_Grunfeld&1,[0.52833354]
Bart_Freundlich&1,Kirsten_Gilham&1,[0.6451756]
Benjamin_Martinez&1,Garry_McCoy&1,[0.59079176]
Benjamin_Netanyahu&1,Maria_Callas&1,[0.7815906]
Benjamin_Netanyahu&5,Frank_Beamer&1,[0.75783396]
Bernard_Law&1,Liu_Xiaoqing&1,[0.7162275]
Bernard_Law&3,Valerie_Harper&2,[0.8664436]
Bertrand_Bonello&1,Jong_Thae_Hwa&2,[0.7441281]
Bill_Bradley&1,Chen_Tsai-chin&1,[0.66000867]
Bill_Bradley&1,Helen_Alvare&1,[0.615645]
Bill_Elliott&1,Mary_Anne_Souza&1,[0.60600877]
Bill_Frist&5,Jimmy_Kimmel&2,[0.82310194]
Bill_Maher&1,Brad_Russ&1,[0.4370637]
Bill_Maher&1,Juliette_Binoche&1,[0.46624708]
Bill_Nelson&1,Kim_Jong-Il&3,[0.7351028]
Bill_Nelson&2,Gillian_Anderson&1,[0.46822917]
Bill_Stapleton&1,Sedigh_Barmak&1,[0.60129327]
Bill_Stapleton&1,Valerie_Harper&1,[0.3885272]
Billy_Bob_Thornton&1,Herb_Dhaliwal&1,[0.62421316]
Billy_Bob_Thornton&1,Nong_Duc_Manh&1,[0.7740054]
Bob_Alper&1,Kevin_Millwood&1,[0.63173294]
Bob_Graham&2,Dwayne_Wade&1,[0.63433516]
Bob_Petrino&1,Geraldine_Chaplin&4,[0.7590381]
Bob_Petrino&1,Jorge_Castaneda&1,[0.4213193]
Boris_Becker&4,Julianna_Margulies&2,[0.71989006]
Brad_Russ&1,Hana_Urushima&1,[0.64862764]
Brad_Russ&1,Romeo_Gigli&1,[0.6662264]
Brawley_King&1,Tom_Glavine&2,[0.69866556]
Brian_Griese&2,Jeffrey_Archer&2,[0.6050973]
Brian_Griese&2,Laura_Elena_Harring&1,[0.48902225]
Brian_Griese&2,Nicolas_Lapentti&2,[0.69524884]
Bryan_Adams&1,Michael_Kors&1,[0.59271437]
Bryan_Adams&1,Mohamed_Seineldin&1,[0.49202144]
Calbert_Cheaney&1,Ian_Smith&1,[0.73263586]
Calbert_Cheaney&1,Robert_Downey_Jr&1,[0.61227566]
Carl_Reiner&1,Hamid_Efendi&1,[0.66144764]
Carl_Reiner&2,John_Engler&1,[0.57312816]
Carl_Reiner&2,Prince_Rainier_III&1,[0.58153105]
Carl_Reiner&2,Tom_Glavine&2,[0.54602927]
Carlo_Azeglio_Ciampi&1,Francis_Ford_Coppola&1,[0.6958856]
Carlos_Arroyo&1,Shane_Phillips&1,[0.6691775]
Carlos_Paternina&1,Emily_Stevens&1,[0.76090527]
Carlos_Paternina&1,Paul_Sarbanes&1,[0.5235167]
Casey_Mears&1,Mike_Davis&1,[0.5174798]
Casey_Mears&1,Yukiko_Okudo&1,[0.5604166]
Cathy_Freeman&2,William_Martin&2,[0.6907908]
Cecilia_Cheung&1,Daryl_Parks&1,[0.8225792]
Cecilia_Cheung&1,Pascal_Affi_Nguessan&1,[0.61822194]
Chen_Tsai-chin&1,Dereck_Whittenburg&1,[0.6860579]
Chen_Tsai-chin&1,Mamdouh_Habib&1,[0.6776544]
Cho_Myung-kyun&1,David_Bell&1,[0.5657523]
Cho_Myung-kyun&1,Fernando_Sanz&1,[0.56425536]
Cho_Myung-kyun&1,Georgia_Giddings&1,[0.536223]
Cho_Myung-kyun&1,Richard_Fine&1,[0.6699514]
Choi_Yun-yong&1,Chuck_Eidson&1,[0.6689554]
Chris_Dodd&1,Taylor_Twellman&1,[0.65710676]
Chris_Swecker&1,Tom_Vilsack&1,[0.565251]
Christian_Lacroix&1,Laura_Elena_Harring&1,[0.66395396]
Christian_Lacroix&1,Ornella_Muti&1,[0.59576195]
Chuck_Eidson&1,Sigourney_Weaver&1,[0.67718434]
Clare_Short&4,Don_Carcieri&1,[0.5475749]
Coco_dEste&1,Darvis_Patton&1,[0.98895985]
Coco_dEste&1,Melina_Kanakaredes&1,[0.49774313]
Coco_dEste&1,Tom_Rouen&1,[0.7562867]
Coleen_Rowley&1,Nong_Duc_Manh&1,[0.6531913]
Corinne_Coman&2,Frank_Beamer&1,[0.7281712]
Dale_Earnhardt_Jr&1,Nick_Reilly&1,[0.5671462]
Dario_Franchitti&1,Henry_Castellanos&1,[0.6436354]
Darren_Campel&1,Hilary_McKay&1,[0.79616624]
Darvis_Patton&1,Gerard_Tronche&1,[0.68729186]
Darvis_Patton&1,William_Macy&4,[0.738398]
Daryl_Parks&1,Guus_Hiddink&1,[0.6743895]
Daryl_Sabara&1,Nick_Reilly&1,[0.73088527]
Daryl_Sabara&1,Valentina_Tereshkova&1,[0.7190608]
Dave_Johnson&1,Howard_Stern&1,[0.73540634]
Dave_Tucker&1,Gary_Gitnick&1,[0.6037376]
David_Collenette&1,Salman_Khan&1,[0.7313404]
David_Westerfield&1,Stan_Kroenke&1,[0.6354832]
Dean_Jacek&1,Larry_Wilmore&1,[0.5405772]
Demi_Moore&2,Fred_Thompson&1,[0.8004203]
Demi_Moore&2,Linus_Roache&1,[0.5940935]
Dereck_Whittenburg&1,Lindsey_Graham&2,[0.747731]
Dianne_Reeves&1,Larry_Wilmore&1,[0.4833778]
Dianne_Reeves&1,Romeo_Gigli&1,[0.7052175]
Don_Carcieri&1,Janica_Kostelic&1,[0.68503666]
Dora_Bakoyianni&1,Richard_Sambrook&2,[0.63654315]
Dora_Bakoyianni&1,Saeb_Erekat&2,[0.72474504]
Doris_Roberts&1,Nong_Duc_Manh&1,[0.77621114]
Doug_Wilson&1,Szu_Yu_Chen&1,[0.5016337]
Douglas_Gansler&1,Martin_Brooke&1,[0.5866126]
Douglas_Gansler&1,Ronald_Kadish&1,[0.6668868]
Dwayne_Wade&1,Mike_Farrar&1,[0.7195661]
Edward_Arsenault&1,Jim_Hardin&1,[0.56851137]
Einars_Repse&1,Minnie_Mendoza&1,[0.72915316]
