person1&ImgN,person2&ImgN,distance,Retina on person1,Retina on person2,LightCNN on person1,LightCNN on person2
Emmanuelle_Beart&1,Emmanuelle_Beart&2,[0.53949183]
Emmanuelle_Beart&1,Emmanuelle_Beart&3,[0.24968004]
Federico_Trillo&1,Federico_Trillo&2,[0.7350638]
Federico_Trillo&1,Federico_Trillo&3,[0.8528966]
Federico_Trillo&2,Federico_Trillo&3,[0.52210903]
Francis_Ford_Coppola&1,Francis_Ford_Coppola&2,[0.49384165]
Fred_Thompson&1,Fred_Thompson&2,[0.5052172]
Fred_Thompson&1,Fred_Thompson&3,[0.50698256]
Fred_Thompson&2,Fred_Thompson&3,[0.44235808]
Garry_Trudeau&1,Garry_Trudeau&2,[0.4674788]
Gary_Williams&1,Gary_Williams&2,[0.55426085]
Gene_Robinson&1,Gene_Robinson&2,[0.6939304]
Gene_Robinson&1,Gene_Robinson&3,[0.7842647]
Gene_Robinson&2,Gene_Robinson&3,[0.5677636]
George_Galloway&1,George_Galloway&3,[0.6645026]
George_Galloway&2,George_Galloway&3,[0.27092868]
George_Galloway&2,George_Galloway&4,[0.7286167]
Geraldine_Chaplin&1,Geraldine_Chaplin&2,[0.41634017]
Geraldine_Chaplin&1,Geraldine_Chaplin&4,[0.48424602]
Geraldine_Chaplin&3,Geraldine_Chaplin&4,[0.24988914]
Gerardo_Gambala&1,Gerardo_Gambala&2,[0.5907957]
Gian_Marco&1,Gian_Marco&2,[0.39470017]
Gian_Marco&2,Gian_Marco&3,[0.50609696]
Gillian_Anderson&1,Gillian_Anderson&2,[0.6695261]
Gordon_Brown&6,Gordon_Brown&9,[0.40766895]
Gordon_Brown&10,Gordon_Brown&13,[0.543962]
Grant_Hackett&1,Grant_Hackett&2,[0.35912085]
Grant_Hackett&1,Grant_Hackett&3,[0.31225967]
Grant_Hackett&1,Grant_Hackett&5,[0.48463297]
Gray_Davis&7,Gray_Davis&22,[0.42819363]
Gray_Davis&21,Gray_Davis&26,[0.52981144]
Gregg_Popovich&1,Gregg_Popovich&5,[0.58320284]
Gregg_Popovich&3,Gregg_Popovich&4,[0.64165676]
Guy_Ritchie&1,Guy_Ritchie&2,[0.66874665]
Hamzah_Haz&1,Hamzah_Haz&2,[0.4152571]
Harbhajan_Singh&1,Harbhajan_Singh&2,[0.30964273]
Hootie_Johnson&1,Hootie_Johnson&2,[0.7625326]
Hugo_Chavez&2,Hugo_Chavez&27,[0.8816503]
Hugo_Chavez&27,Hugo_Chavez&53,[0.48560613]
Hugo_Chavez&36,Hugo_Chavez&51,[0.49959916]
Hugo_Chavez&41,Hugo_Chavez&50,[0.6527056]
Hugo_Chavez&45,Hugo_Chavez&56,[0.42599446]
Isaiah_Washington&1,Isaiah_Washington&2,[0.55550027]
Jack_Grubman&1,Jack_Grubman&2,[0.29899698]
Jacques_Rogge&1,Jacques_Rogge&9,[0.58602697]
Jacques_Rogge&3,Jacques_Rogge&7,[0.44841564]
Jacques_Rogge&3,Jacques_Rogge&10,[0.26575392]
Jacques_Rogge&4,Jacques_Rogge&6,[0.37321973]
Jacques_Rogge&4,Jacques_Rogge&9,[0.4256274]
Jacques_Rogge&5,Jacques_Rogge&8,[0.44427347]
Jacques_Rogge&6,Jacques_Rogge&8,[0.36160457]
James_Caan&1,James_Caan&2,[0.32979047]
James_Caan&1,James_Caan&3,[0.34399748]
James_Caan&2,James_Caan&3,[0.3012979]
James_Jones&1,James_Jones&2,[0.8005837]
Jamling_Norgay&1,Jamling_Norgay&2,[0.45179474]
Janica_Kostelic&1,Janica_Kostelic&2,[0.50739515]
Jeanne_Moreau&1,Jeanne_Moreau&2,[0.26451725]
Jeffrey_Archer&1,Jeffrey_Archer&2,[0.537651]
Jennifer_Garner&1,Jennifer_Garner&3,[0.46796703]
Jennifer_Garner&4,Jennifer_Garner&9,[0.727336]
Jennifer_Garner&5,Jennifer_Garner&6,[0.5295213]
Jennifer_Garner&5,Jennifer_Garner&9,[0.37937242]
Jennifer_Garner&7,Jennifer_Garner&12,[0.49022782]
Jennifer_Garner&8,Jennifer_Garner&11,[0.68090284]
Jeremy_Greenstock&2,Jeremy_Greenstock&24,[0.65378886]
Jeremy_Greenstock&3,Jeremy_Greenstock&22,[0.6596919]
Jeremy_Greenstock&5,Jeremy_Greenstock&11,[0.4364794]
Jeremy_Greenstock&10,Jeremy_Greenstock&14,[0.43681473]
Jeremy_Greenstock&17,Jeremy_Greenstock&21,[0.5976345]
Jessica_Lange&1,Jessica_Lange&2,[0.6114791]
Jimmy_Carter&1,Jimmy_Carter&7,[0.5260213]
Jimmy_Carter&4,Jimmy_Carter&6,[0.3542831]
Jimmy_Carter&5,Jimmy_Carter&8,[0.4574948]
Jimmy_Carter&6,Jimmy_Carter&7,[0.48253405]
Jodie_Foster&1,Jodie_Foster&2,[0.31440043]
John_Manley&1,John_Manley&6,[0.7669935]
John_Manley&2,John_Manley&5,[0.4709704]
John_McCain&2,John_McCain&3,[0.46422875]
John_McCain&3,John_McCain&7,[0.30639696]
John_McCain&6,John_McCain&7,[0.43951035]
John_Snow&3,John_Snow&15,[0.5598535]
John_Snow&4,John_Snow&16,[0.47653472]
John_Snow&9,John_Snow&11,[0.4009782]
Johnson_Panjaitan&1,Johnson_Panjaitan&2,[0.19600767]
Jorge_Castaneda&1,Jorge_Castaneda&2,[0.4946713]
Jose_Serra&1,Jose_Serra&9,[0.39782333]
Jose_Serra&2,Jose_Serra&8,[0.32024586]
Jose_Serra&3,Jose_Serra&5,[0.5006676]
Jose_Serra&3,Jose_Serra&7,[0.4788292]
Jose_Serra&6,Jose_Serra&9,[0.4682544]
Jose_Theodore&1,Jose_Theodore&2,[0.5114368]
Joseph_Blatter&1,Joseph_Blatter&2,[0.7996429]
Joseph_Ralston&1,Joseph_Ralston&2,[0.5503856]
Juan_Pablo_Montoya&1,Juan_Pablo_Montoya&8,[0.6103755]
Juan_Pablo_Montoya&2,Juan_Pablo_Montoya&4,[0.39119476]
Juan_Pablo_Montoya&4,Juan_Pablo_Montoya&5,[0.807467]
Julianna_Margulies&1,Julianna_Margulies&2,[0.3118434]
Justin_Guarini&1,Justin_Guarini&2,[0.46260732]
Justin_Guarini&2,Justin_Guarini&3,[0.314148]
Justine_Henin&2,Justine_Henin&3,[0.59092784]
Kate_Winslet&1,Kate_Winslet&2,[0.67134315]
Kate_Winslet&1,Kate_Winslet&4,[0.6439983]
Kate_Winslet&2,Kate_Winslet&3,[0.74337983]
Kate_Winslet&2,Kate_Winslet&4,[0.88417315]
Kathy_Winters&1,Kathy_Winters&2,[0.10275376]
Kelvin_Sampson&1,Kelvin_Sampson&2,[0.54265136]
Kevin_Stallings&1,Kevin_Stallings&2,[0.6633741]
Kim_Jong-Il&2,Kim_Jong-Il&3,[0.29046094]
Kristin_Davis&1,Kristin_Davis&2,[0.16557598]
Kristin_Davis&2,Kristin_Davis&3,[0.29473412]
Lance_Armstrong&1,Lance_Armstrong&17,[0.381222]
Lance_Armstrong&5,Lance_Armstrong&10,[0.75775456]
Lance_Armstrong&7,Lance_Armstrong&11,[0.4059862]
Lance_Armstrong&10,Lance_Armstrong&18,[0.56604964]
Lance_Armstrong&14,Lance_Armstrong&17,[0.77922565]
Laurent_Jalabert&1,Laurent_Jalabert&2,[0.6252098]
Lindsey_Graham&1,Lindsey_Graham&2,[0.4875803]
Lisa_Gottsegen&1,Lisa_Gottsegen&2,[0.45477068]
Lleyton_Hewitt&1,Lleyton_Hewitt&13,[0.447986]
Lleyton_Hewitt&16,Lleyton_Hewitt&27,[0.30419213]
Lleyton_Hewitt&18,Lleyton_Hewitt&37,[0.4739442]
Lleyton_Hewitt&24,Lleyton_Hewitt&36,[0.3709609]
Luis_Ernesto_Derbez_Bautista&3,Luis_Ernesto_Derbez_Bautista&6,[0.6546164]
Mario_Dumont&1,Mario_Dumont&2,[0.4746794]
Mark_Wahlberg&1,Mark_Wahlberg&3,[0.8683455]
Mark_Wahlberg&2,Mark_Wahlberg&3,[0.9058372]
Mark_Wahlberg&2,Mark_Wahlberg&4,[0.8003975]
Marlene_Weingartner&1,Marlene_Weingartner&2,[0.7206683]
Martha_Bowen&1,Martha_Bowen&2,[0.45249152]
Martin_Cauchon&1,Martin_Cauchon&2,[0.33434665]
Martin_Hoellwarth&1,Martin_Hoellwarth&2,[0.68741477]
Martin_Sheen&1,Martin_Sheen&2,[0.66203845]
Matthew_Broderick&1,Matthew_Broderick&4,[0.6789607]
Matthew_Broderick&2,Matthew_Broderick&3,[0.64650315]
Mike_Krzyzewski&1,Mike_Krzyzewski&6,[0.6540149]
Mikhail_Gorbachev&1,Mikhail_Gorbachev&2,[0.4324658]
Monica_Bellucci&1,Monica_Bellucci&4,[0.58223855]
Monica_Bellucci&2,Monica_Bellucci&4,[0.51047003]
Naomi_Campbell&1,Naomi_Campbell&2,[0.36745656]
Nestor_Kirchner&3,Nestor_Kirchner&30,[0.5348615]
Nestor_Kirchner&12,Nestor_Kirchner&21,[0.59696734]
Nestor_Kirchner&17,Nestor_Kirchner&25,[0.6195747]
Nicolas_Lapentti&1,Nicolas_Lapentti&2,[0.545096]
Noah_Wyle&2,Noah_Wyle&3,[0.44624949]
Nora_Bendijo&1,Nora_Bendijo&2,[0.721869]
Nursultan_Nazarbayev&1,Nursultan_Nazarbayev&2,[0.6274619]
Pamela_Anderson&1,Pamela_Anderson&2,[0.33743358]
Pamela_Anderson&1,Pamela_Anderson&5,[0.55606973]
Patricia_Heaton&1,Patricia_Heaton&2,[0.3421747]
Patty_Schnyder&1,Patty_Schnyder&2,[0.6289395]
Patty_Schnyder&2,Patty_Schnyder&3,[0.52821887]
Patty_Schnyder&2,Patty_Schnyder&4,[0.48770738]
Patty_Schnyder&3,Patty_Schnyder&4,[0.50244355]
Paul_Bremer&6,Paul_Bremer&17,[0.5598824]
Paul_Bremer&7,Paul_Bremer&10,[0.3782277]
Paul_Bremer&9,Paul_Bremer&15,[0.39463645]
Paul_Bremer&14,Paul_Bremer&16,[0.31708968]
Paul_Sarbanes&1,Paul_Sarbanes&3,[0.5712198]
Paul_Sarbanes&2,Paul_Sarbanes&3,[0.60175365]
Paul_William_Hurley&1,Paul_William_Hurley&2,[0.3062727]
Pervez_Musharraf&1,Pervez_Musharraf&6,[0.6032735]
Pervez_Musharraf&2,Pervez_Musharraf&16,[0.5751449]
Pervez_Musharraf&3,Pervez_Musharraf&10,[0.36412013]
Pervez_Musharraf&4,Pervez_Musharraf&14,[0.5042346]
Pervez_Musharraf&5,Pervez_Musharraf&7,[0.93751574]
Pervez_Musharraf&5,Pervez_Musharraf&15,[0.80735606]
Phil_Gramm&1,Phil_Gramm&2,[0.7954581]
Prince_Edward&1,Prince_Edward&2,[0.63276684]
Ricardo_Lagos&3,Ricardo_Lagos&12,[0.38805252]
Ricardo_Lagos&23,Ricardo_Lagos&27,[0.4952278]
Ricardo_Monasterio&1,Ricardo_Monasterio&2,[0.43366474]
Rich_Gannon&1,Rich_Gannon&2,[0.45266044]
Rick_Perry&1,Rick_Perry&4,[0.66958773]
Rick_Perry&1,Rick_Perry&5,[0.54927856]
Rick_Perry&2,Rick_Perry&4,[0.5412278]
Rick_Perry&3,Rick_Perry&4,[0.42109573]
Robert_Bonner&2,Robert_Bonner&3,[0.5317005]
Robert_Evans&2,Robert_Evans&3,[0.42207217]
Robert_Fico&1,Robert_Fico&2,[0.6086278]
Romano_Prodi&3,Romano_Prodi&5,[0.8648039]
Roy_Moore&2,Roy_Moore&5,[0.5486169]
Roy_Moore&3,Roy_Moore&6,[0.8307011]
Sachiko_Yamada&1,Sachiko_Yamada&2,[0.24020278]
Sachiko_Yamada&1,Sachiko_Yamada&4,[0.5099485]
Sachiko_Yamada&2,Sachiko_Yamada&3,[0.264459]
Sachiko_Yamada&2,Sachiko_Yamada&4,[0.5523525]
Saeb_Erekat&1,Saeb_Erekat&2,[0.56941736]
Sam_Bith&1,Sam_Bith&2,[0.5010007]
Sam_Bith&1,Sam_Bith&3,[0.6229696]
Sam_Bith&2,Sam_Bith&3,[0.62955016]
Sean_Hayes&1,Sean_Hayes&2,[0.2399993]
Sergio_Garcia&1,Sergio_Garcia&2,[0.6482661]
Silvia_Farina_Elia&1,Silvia_Farina_Elia&2,[0.5381125]
Steve_Ballmer&1,Steve_Ballmer&2,[0.5836063]
Steve_Ballmer&1,Steve_Ballmer&3,[0.5479547]
Stockard_Channing&1,Stockard_Channing&3,[0.35373795]
Stockard_Channing&2,Stockard_Channing&3,[0.42341393]
Terry_McAuliffe&1,Terry_McAuliffe&2,[0.6830612]
Terry_McAuliffe&1,Terry_McAuliffe&3,[0.62789714]
Thomas_Rupprath&1,Thomas_Rupprath&3,[0.82371324]
Thomas_Rupprath&2,Thomas_Rupprath&3,[0.4885571]
Tom_Ridge&6,Tom_Ridge&16,[0.5029167]
Tom_Ridge&8,Tom_Ridge&25,[0.49206722]
Tom_Ridge&9,Tom_Ridge&26,[0.27090704]
Tom_Ridge&18,Tom_Ridge&22,[0.51545864]
Tommy_Haas&4,Tommy_Haas&5,[0.578008]
Tommy_Thompson&1,Tommy_Thompson&2,[0.44594848]
Tommy_Thompson&1,Tommy_Thompson&7,[0.39355767]
Tommy_Thompson&2,Tommy_Thompson&8,[0.38952374]
Tommy_Thompson&4,Tommy_Thompson&8,[0.20635378]
Tommy_Thompson&6,Tommy_Thompson&9,[0.4511794]
Tomoko_Hagiwara&1,Tomoko_Hagiwara&2,[0.62037945]
Trent_Lott&1,Trent_Lott&2,[0.47467512]
Trent_Lott&2,Trent_Lott&3,[0.40889668]
Trent_Lott&2,Trent_Lott&8,[0.6194747]
Trent_Lott&6,Trent_Lott&11,[0.4969139]
Trent_Lott&7,Trent_Lott&10,[0.52170277]
Trent_Lott&8,Trent_Lott&16,[0.67005646]
Tsutomu_Takebe&1,Tsutomu_Takebe&2,[0.3039344]
Tyler_Hamilton&1,Tyler_Hamilton&2,[0.51197636]
Tyra_Banks&1,Tyra_Banks&2,[0.41341233]
Vaclav_Havel&2,Vaclav_Havel&4,[0.49258757]
Vaclav_Havel&2,Vaclav_Havel&5,[0.4802426]
Vaclav_Havel&2,Vaclav_Havel&6,[0.32098496]
Vaclav_Havel&4,Vaclav_Havel&9,[0.510365]
Vaclav_Havel&5,Vaclav_Havel&7,[0.2960062]
Valerie_Harper&1,Valerie_Harper&2,[0.7048534]
Vince_Carter&3,Vince_Carter&4,[0.52866304]
Vincent_Brooks&2,Vincent_Brooks&3,[0.48307896]
Vincent_Brooks&2,Vincent_Brooks&7,[0.27905047]
Vincent_Brooks&4,Vincent_Brooks&5,[0.49091208]
Vincent_Brooks&4,Vincent_Brooks&7,[0.5078733]
Vincent_Gallo&1,Vincent_Gallo&2,[0.45857155]
Vitali_Klitschko&1,Vitali_Klitschko&2,[0.48617125]
Vitali_Klitschko&3,Vitali_Klitschko&4,[0.5867357]
William_Macy&1,William_Macy&4,[0.4083457]
William_Macy&2,William_Macy&4,[0.6138994]
William_Macy&3,William_Macy&4,[0.12428451]
Woody_Allen&2,Woody_Allen&4,[0.69445646]
Woody_Allen&3,Woody_Allen&5,[0.47840118]
Yukiko_Okudo&1,Yukiko_Okudo&2,[0.40539384]
Zico&1,Zico&2,[0.30408514]
Zico&2,Zico&3,[0.41000676]
Abdel_Madi_Shabneh&1,Dean_Barker&1,[0.5021842]
Abdel_Madi_Shabneh&1,Giancarlo_Fisichella&1,[0.72715575]
Abdel_Madi_Shabneh&1,Mikhail_Gorbachev&1,[0.7661245]
Abdul_Rahman&1,Portia_de_Rossi&1,[0.7667682]
Abel_Pacheco&1,Jong_Thae_Hwa&2,[0.6649507]
Abel_Pacheco&2,Jean-Francois_Lemounier&1,[0.7680769]
Afton_Smith&1,Dwayne_Wade&1,[0.7330025]
Ahmad_Jbarah&1,James_Comey&1,[0.8041794]
Akhmed_Zakayev&2,Donna_Morrissey&1,[0.875508]
Alan_Dershowitz&1,Bertrand_Bonello&1,[0.8512168]
Alanis_Morissette&1,Martin_Cauchon&1,[0.7325271]
Alexander_Lukashenko&1,Heather_Chinnock&1,[0.7663081]
Alfonso_Cuaron&1,Jason_Priestley&1,[0.58276975]
Alfonso_Cuaron&1,Patty_Schnyder&2,[0.88934594]
Alfonso_Soriano&1,Bill_Nelson&2,[0.7030739]
Alfonso_Soriano&1,Julio_De_Brun&1,[0.9039938]
Alfonso_Soriano&1,Patty_Schnyder&3,[0.7091196]
Alonzo_Mourning&1,Cecilia_Cheung&1,[0.6726089]
Amber_Tamblyn&2,Benjamin_Netanyahu&1,[0.815953]
Amporn_Falise&1,Joe_Pantoliano&1,[0.91203773]
Anders_Fogh_Rasmussen&2,Johnson_Panjaitan&2,[0.61596566]
Andre_Bucher&1,Joseph_Ralston&1,[0.7424308]
Andre_Bucher&1,Maria_Garcia&1,[0.6981066]
Andrew_Gilligan&1,Henry_Castellanos&1,[0.6580341]
Andrew_Shutley&1,Edmund_Stoiber&5,[0.8038267]
Andrew_Shutley&1,Mitchell_Swartz&1,[0.8345816]
Andrew_Shutley&1,Saeb_Erekat&2,[0.91793495]
Andy_Dick&1,Simon_Yam&1,[1.0231221]
Andy_Griffith&1,Osrat_Iosef&1,[0.6865906]
Andy_Wisecarver&1,Dimitar_Berbatov&1,[0.75909245]
Angela_Lansbury&1,Steven_Van_Zandt&1,[0.7671472]
Angela_Lansbury&2,John_Coomber&1,[0.6683363]
Ann_Veneman&6,Sergio_Garcia&2,[0.9167898]
Ann_Veneman&8,Ted_Williams&1,[0.84866786]
Annie-Jeanne_Reynaud&1,SJ_Twu&1,[0.744932]
Anthony_Carter&1,Eliza_Dushku&1,[0.6283916]
Antonio_Cassano&1,Paul_Celluci&1,[0.64578366]
Anwar_Ibrahim&1,David_Alpay&1,[0.71737427]
Armand_Sargen&1,Daryl_Sabara&1,[1.0140063]
Armand_Sargen&1,Kelvin_Sampson&3,[0.75561404]
Armand_Sargen&1,Lisa_Gottsegen&2,[0.76302266]
Atom_Egoyan&1,Bill_Stapleton&1,[0.6623244]
Atom_Egoyan&1,Janis_Ruth_Coulter&1,[0.98133147]
Barbara_Brezigar&2,Doris_Roberts&2,[0.7071469]
Barbara_Felt-Miller&1,Leticia_Dolera&1,[0.534894]
Bart_Freundlich&1,Ernie_Grunfeld&1,[0.77160054]
Bart_Freundlich&1,Kirsten_Gilham&1,[0.79821885]
Benjamin_Martinez&1,Garry_McCoy&1,[0.64742744]
Benjamin_Netanyahu&1,Maria_Callas&1,[0.84682524]
Benjamin_Netanyahu&5,Frank_Beamer&1,[0.92391324]
Bernard_Law&1,Liu_Xiaoqing&1,[0.736783]
Bernard_Law&3,Valerie_Harper&2,[1.03358]
Bertrand_Bonello&1,Jong_Thae_Hwa&2,[0.7842505]
Bill_Bradley&1,Chen_Tsai-chin&1,[0.7947196]
Bill_Bradley&1,Helen_Alvare&1,[0.7953739]
Bill_Elliott&1,Mary_Anne_Souza&1,[0.8183179]
Bill_Frist&5,Jimmy_Kimmel&2,[0.93420213]
Bill_Maher&1,Brad_Russ&1,[0.7965735]
Bill_Maher&1,Juliette_Binoche&1,[0.6505982]
Bill_Nelson&1,Kim_Jong-Il&3,[0.9529781]
Bill_Nelson&2,Gillian_Anderson&1,[0.6290331]
Bill_Stapleton&1,Sedigh_Barmak&1,[0.585623]
Bill_Stapleton&1,Valerie_Harper&1,[0.45766598]
Billy_Bob_Thornton&1,Herb_Dhaliwal&1,[0.63952667]
Billy_Bob_Thornton&1,Nong_Duc_Manh&1,[0.81481564]
Bob_Alper&1,Kevin_Millwood&1,[0.57861906]
Bob_Graham&2,Dwayne_Wade&1,[0.91224134]
Bob_Petrino&1,Geraldine_Chaplin&4,[0.6039295]
Bob_Petrino&1,Jorge_Castaneda&1,[0.58406156]
Boris_Becker&4,Julianna_Margulies&2,[0.6299543]
Brad_Russ&1,Hana_Urushima&1,[0.7440342]
Brad_Russ&1,Romeo_Gigli&1,[0.9336473]
Brawley_King&1,Tom_Glavine&2,[0.7708014]
Brian_Griese&2,Jeffrey_Archer&2,[0.7205955]
Brian_Griese&2,Laura_Elena_Harring&1,[0.6906414]
Brian_Griese&2,Nicolas_Lapentti&2,[0.85610616]
Bryan_Adams&1,Michael_Kors&1,[0.6355276]
Bryan_Adams&1,Mohamed_Seineldin&1,[0.6870114]
Calbert_Cheaney&1,Ian_Smith&1,[0.8188005]
Calbert_Cheaney&1,Robert_Downey_Jr&1,[0.6525413]
Carl_Reiner&1,Hamid_Efendi&1,[0.7439155]
Carl_Reiner&2,John_Engler&1,[0.68666685]
Carl_Reiner&2,Prince_Rainier_III&1,[0.6978935]
Carl_Reiner&2,Tom_Glavine&2,[0.77792203]
Carlo_Azeglio_Ciampi&1,Francis_Ford_Coppola&1,[0.6143131]
Carlos_Arroyo&1,Shane_Phillips&1,[0.61517704]
Carlos_Paternina&1,Emily_Stevens&1,[0.8812795]
Carlos_Paternina&1,Paul_Sarbanes&1,[0.69815564]
Casey_Mears&1,Mike_Davis&1,[0.54652935]
Casey_Mears&1,Yukiko_Okudo&1,[0.5524285]
Cathy_Freeman&2,William_Martin&2,[0.7555513]
Cecilia_Cheung&1,Daryl_Parks&1,[0.86624837]
Cecilia_Cheung&1,Pascal_Affi_Nguessan&1,[0.6931389]
Chen_Tsai-chin&1,Dereck_Whittenburg&1,[0.9161515]
Chen_Tsai-chin&1,Mamdouh_Habib&1,[0.7386664]
Cho_Myung-kyun&1,David_Bell&1,[0.6160651]
Cho_Myung-kyun&1,Fernando_Sanz&1,[0.56442714]
Cho_Myung-kyun&1,Georgia_Giddings&1,[0.62728274]
Cho_Myung-kyun&1,Richard_Fine&1,[0.80422574]
Choi_Yun-yong&1,Chuck_Eidson&1,[0.77248317]
Chris_Dodd&1,Taylor_Twellman&1,[0.81787384]
Chris_Swecker&1,Tom_Vilsack&1,[0.55829424]
Christian_Lacroix&1,Laura_Elena_Harring&1,[0.7868532]
Christian_Lacroix&1,Ornella_Muti&1,[0.70442826]
Chuck_Eidson&1,Sigourney_Weaver&1,[0.70320284]
Clare_Short&4,Don_Carcieri&1,[0.7571845]
Coco_dEste&1,Darvis_Patton&1,[0.7593282]
Coco_dEste&1,Melina_Kanakaredes&1,[0.6106692]
Coco_dEste&1,Tom_Rouen&1,[0.7997595]
Coleen_Rowley&1,Nong_Duc_Manh&1,[0.76896465]
Corinne_Coman&2,Frank_Beamer&1,[0.940976]
Dale_Earnhardt_Jr&1,Nick_Reilly&1,[0.64642924]
Dario_Franchitti&1,Henry_Castellanos&1,[0.64916974]
Darren_Campel&1,Hilary_McKay&1,[0.7926268]
Darvis_Patton&1,Gerard_Tronche&1,[0.8335551]
Darvis_Patton&1,William_Macy&4,[0.76030505]
Daryl_Parks&1,Guus_Hiddink&1,[0.7495984]
Daryl_Sabara&1,Nick_Reilly&1,[0.80853]
Daryl_Sabara&1,Valentina_Tereshkova&1,[0.9128041]
Dave_Johnson&1,Howard_Stern&1,[0.8623942]
Dave_Tucker&1,Gary_Gitnick&1,[0.74222654]
David_Collenette&1,Salman_Khan&1,[0.8040099]
David_Westerfield&1,Stan_Kroenke&1,[0.83327615]
Dean_Jacek&1,Larry_Wilmore&1,[0.61376095]
Demi_Moore&2,Fred_Thompson&1,[0.878246]
Demi_Moore&2,Linus_Roache&1,[0.59584284]
Dereck_Whittenburg&1,Lindsey_Graham&2,[0.80559623]
Dianne_Reeves&1,Larry_Wilmore&1,[0.622627]
Dianne_Reeves&1,Romeo_Gigli&1,[0.79893565]
Don_Carcieri&1,Janica_Kostelic&1,[0.7677083]
Dora_Bakoyianni&1,Richard_Sambrook&2,[0.8158342]
Dora_Bakoyianni&1,Saeb_Erekat&2,[0.9006774]
Doris_Roberts&1,Nong_Duc_Manh&1,[0.92276734]
Doug_Wilson&1,Szu_Yu_Chen&1,[0.5015732]
Douglas_Gansler&1,Martin_Brooke&1,[0.47356504]
Douglas_Gansler&1,Ronald_Kadish&1,[0.6331725]
Dwayne_Wade&1,Mike_Farrar&1,[0.85537153]
Edward_Arsenault&1,Jim_Hardin&1,[0.6334921]
Einars_Repse&1,Minnie_Mendoza&1,[0.7109886]
Einars_Repse&1,Tim_Blake_Nelson&1,[0.52728045]
